SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HIB,PCT_EXEMPT_HIB,PCT_COMPLIANCE_HIB,PCT_IMMUNE_HEPA,PCT_EXEMPT_HEPA,PCT_COMPLIANCE_HEPA,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
SURPRISE ELEMENTARY PRESCHOOL,N/A,12907 W GREENWAY,EL MIRAGE,Maricopa,85335,N/A,,55,94.5,-,N/A,96.4,-,N/A,98.2,-,N/A,92.7,-,N/A,89.1,-,N/A,92.7,-,N/A,96.4,-,N/A,1.8,0,N/A
SUSIE'S MAMA BEAR #1,N/A,2145 WEST NORTHERN AVENUE,PHOENIX,Maricopa,85021,N/A,,73,86.3,-,N/A,95.9,-,N/A,98.6,-,N/A,94.5,-,N/A,83.6,-,N/A,94.5,-,N/A,98.6,-,N/A,1.4,0,N/A
SUSIE'S MAMA BEAR #2,N/A,16830 NORTH 12TH STREET,PHOENIX,Maricopa,85022,N/A,,96,90.6,-,N/A,92.7,-,N/A,94.8,-,N/A,95.8,-,N/A,83.3,-,N/A,95.8,-,N/A,94.8,-,N/A,3.1,3.1,N/A
Sacaton Head Start,N/A,PO Box A,Sacaton,Pinal,85147,N/A,,74,98.6,-,N/A,100,-,N/A,100,-,N/A,93.2,-,N/A,93.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Saddleback Preschool,N/A,18600 N. Porter Rd.,Maricopa,Pinal,85138,N/A,,124,92.7,-,N/A,93.5,-,N/A,92.7,-,N/A,92.7,-,N/A,82.3,-,N/A,92.7,-,N/A,92.7,-,N/A,8.1,0,N/A
Safe Haven Child Development Center,N/A,200 East Tyler Pkwy,Payson,Gila,85541,N/A,,22,86.4,-,N/A,90.9,-,N/A,90.9,-,N/A,86.4,-,N/A,63.6,-,N/A,77.3,-,N/A,86.4,-,N/A,9.1,9.1,N/A
Saguaro Infant & Preschool,N/A,8302 E. Broadway Blvd.,Tucson,Pima,85710,N/A,,40,87.5,-,N/A,92.5,-,N/A,95,-,N/A,90,-,N/A,57.5,-,N/A,92.5,-,N/A,95,-,N/A,5,0,N/A
Sahuarita Early Childhood,N/A,350 W. Sahuarita Rd.,Sahuarita,Pima,85629,N/A,,93,97.8,-,N/A,98.9,-,N/A,98.9,-,N/A,97.8,-,N/A,81.7,-,N/A,98.9,-,N/A,98.9,-,N/A,1.1,0,N/A
San Cayetano Elementary Preschool,N/A,1374 W. Frontage Rd.,Rio Rico,Santa Cruz,85648,N/A,,59,96.6,-,N/A,96.6,-,N/A,100,-,N/A,98.3,-,N/A,86.4,-,N/A,98.3,-,N/A,100,-,N/A,0,0,N/A
San Francisco de Asis Catholic School,N/A,320 N. Humphreys St.,Flagstaff,Coconino,86001,N/A,,26,96.2,-,N/A,88.5,-,N/A,92.3,-,N/A,92.3,-,N/A,80.8,-,N/A,88.5,-,N/A,92.3,-,N/A,7.7,3.8,N/A
San Luis Preschool,N/A,P.O. Box 6870,San Luis,Yuma,85349,N/A,,134,99.3,-,N/A,100,-,N/A,100,-,N/A,99.3,-,N/A,94,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
San Tan Heights Elementary Preschool,N/A,2500 W. San Tan Heights Blvd.,San Tan Valley,Pinal,85142,N/A,,32,90.6,-,N/A,90.6,-,N/A,93.8,-,N/A,90.6,-,N/A,65.6,-,N/A,93.8,-,N/A,93.8,-,N/A,6.3,0,N/A
San Tan Valley Head Start,N/A,"301 E. Combs Rd., Rm 505",San Tan Valley,Pinal,85142,N/A,,38,97.4,-,N/A,94.7,-,N/A,97.4,-,N/A,94.7,-,N/A,73.7,-,N/A,94.7,-,N/A,94.7,-,N/A,2.6,0,N/A
"Sandbox 2, The",N/A,2701 N. Swan Rd.,Tucson,Pima,85712,N/A,,109,98.2,-,N/A,97.2,-,N/A,98.2,-,N/A,98.2,-,N/A,49.5,-,N/A,96.3,-,N/A,96.3,-,N/A,3.7,0,N/A
Sanders Elementary Preschool,N/A,PO Box 250,Sanders,Apache,86506,N/A,,32,100,-,N/A,100,-,N/A,100,-,N/A,90.6,-,N/A,96.9,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Santa Clara Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,54,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,83.3,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Santa Rosa Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,75,100,-,N/A,100,-,N/A,100,-,N/A,97.3,-,N/A,85.3,-,N/A,98.7,-,N/A,100,-,N/A,0,0,N/A
Santan Head Start,N/A,P.O. Box A,Sacaton,Pinal,85147,N/A,,50,100,-,N/A,100,-,N/A,100,-,N/A,96,-,N/A,96,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Satori,N/A,3801 N. 1st Ave.,Tucson,Pima,85719,N/A,,37,94.6,-,N/A,94.6,-,N/A,94.6,-,N/A,94.6,-,N/A,73,-,N/A,94.6,-,N/A,94.6,-,N/A,8.1,0,N/A
Second Mesa Head Start - Hopi Head Start,N/A,P.O. Box 123,Kykotsmovi,Navajo,86039,N/A,,32,100,-,N/A,100,-,N/A,100,-,N/A,90.6,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Second Street Children's School,N/A,2430 E. 2nd St.,Tucson,Pima,85719,N/A,,65,92.3,-,N/A,89.2,-,N/A,90.8,-,N/A,92.3,-,N/A,64.6,-,N/A,78.5,-,N/A,89.2,-,N/A,16.9,0,N/A
Sedona Head Start,N/A,PO Box 4252,Sedona,Yavapai,86340,N/A,,60,91.7,-,N/A,91.7,-,N/A,91.7,-,N/A,91.7,-,N/A,66.7,-,N/A,91.7,-,N/A,91.7,-,N/A,6.7,0,N/A
Senita Valley Early Childhood,N/A,10750 E. Bilby Rd.,Tucson,Pima,85747,N/A,,54,98.1,-,N/A,98.1,-,N/A,98.1,-,N/A,98.1,-,N/A,92.6,-,N/A,96.3,-,N/A,98.1,-,N/A,1.9,1.9,N/A
Serendipity Daycare,N/A,1579 N. Trekell Road,Casa Grande,Pinal,85122,N/A,,38,97.4,-,N/A,97.4,-,N/A,97.4,-,N/A,97.4,-,N/A,68.4,-,N/A,97.4,-,N/A,97.4,-,N/A,2.6,0,N/A
Shepherd Preschool,N/A,P.O. Box 668,Page,Coconino,86040,N/A,,32,90.6,-,N/A,96.9,-,N/A,100,-,N/A,96.9,-,N/A,68.8,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Shepherd's Fold Childcare Center,N/A,101 N. Lenzner Ave.,Sierra Vista,Cochise,85635,N/A,,51,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,74.5,-,N/A,100,-,N/A,98,-,N/A,0,0,N/A
Shepherd's Fold Daycare,N/A,1111 N.La Canada Drive,Green Valley,Pima,85614,N/A,,59,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,89.8,-,N/A,100,-,N/A,98.3,-,N/A,0,0,N/A
Show Low Head Start,N/A,P.O. Box 698,Show Low,Navajo,85902,N/A,,94,85.1,-,N/A,89.4,-,N/A,88.3,-,N/A,84,-,N/A,71.3,-,N/A,89.4,-,N/A,88.3,-,N/A,11.7,0,N/A
Sierra Bonita Head Start,N/A,602 E. 22nd Street,Tucson,Graham,85713,N/A,,54,96.3,-,N/A,100,-,N/A,100,-,N/A,94.4,-,N/A,85.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Siler Van Sickle Head Start,N/A,3581 N. Fanning Dr.,Flagstaff,Coconino,86004,N/A,,78,97.4,-,N/A,98.7,-,N/A,98.7,-,N/A,97.4,-,N/A,67.9,-,N/A,98.7,-,N/A,98.7,-,N/A,1.3,0,N/A
Small World Preschool I,N/A,3637 E. 3rd St.,Tucson,Pima,85716,N/A,,27,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,51.9,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Small World Preschool II,N/A,8720 E. Speedway Blvd.,Tucson,Pima,85710,N/A,,32,93.8,-,N/A,96.9,-,N/A,100,-,N/A,96.9,-,N/A,75,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Smart Kids Preschool,N/A,939 N. Perkins Ave,Nogales,Santa Cruz,85621,N/A,,25,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,84,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Snowflake Head Start,N/A,P.O. Box 1612,Snowflake,Navajo,85937,N/A,,36,91.7,-,N/A,91.7,-,N/A,94.4,-,N/A,86.1,-,N/A,55.6,-,N/A,94.4,-,N/A,91.7,-,N/A,8.3,0,N/A
Snowflake Preschool,N/A,682 School Bus Lane,Snowflake,Navajo,85937,N/A,,27,88.9,-,N/A,92.6,-,N/A,96.3,-,N/A,88.9,-,N/A,37,-,N/A,92.6,-,N/A,92.6,-,N/A,7.4,0,N/A
Sonshine Christian Preschool,N/A,1916 N. Frank Reed,Nogales,Santa Cruz,85621,N/A,,56,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,73.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Sonshine Preschool,N/A,551 N. Camino Seco,Tucson,Pima,85710,N/A,,77,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,68.8,-,N/A,98.7,-,N/A,100,-,N/A,1.3,0,N/A
Southside Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,71,98.6,-,N/A,98.6,-,N/A,98.6,-,N/A,98.6,-,N/A,70.4,-,N/A,98.6,-,N/A,98.6,-,N/A,1.4,0,N/A
Springerville Head Start,N/A,PO Box 1006,Springerville,Apache,85938,N/A,,80,90,-,N/A,93.8,-,N/A,92.5,-,N/A,91.3,-,N/A,82.5,-,N/A,93.8,-,N/A,93.8,-,N/A,8.8,0,N/A
St. Alban's Preschool,N/A,3738 N. Old Sabino Canyon Rd.,Tucson,Pima,85750,N/A,,66,98.5,-,N/A,98.5,-,N/A,98.5,-,N/A,97,-,N/A,80.3,-,N/A,98.5,-,N/A,98.5,-,N/A,1.5,0,N/A
St. Andrew's Preschool,N/A,7650 N. Paseo del Norte,Tucson,Pima,85704,N/A,,210,97.1,-,N/A,95.7,-,N/A,95.2,-,N/A,96.7,-,N/A,63.3,-,N/A,91.9,-,N/A,96.2,-,N/A,8.1,1,N/A
St. Andrews Preschool and Childcare,N/A,969 W. Country Club Dr.,Nogales,Santa Cruz,85621,N/A,,35,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,74.3,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
St. Anthony of Padua Preschool,N/A,501 E. 2nd St.,Casa Grande,Pinal,85122,N/A,,52,92.3,-,N/A,96.2,-,N/A,96.2,-,N/A,92.3,-,N/A,78.8,-,N/A,96.2,-,N/A,96.2,-,N/A,3.8,0,N/A
St. Elizabeth Ann Seton,N/A,8650 N. Shannon Rd,Tucson,Pima,85743,N/A,,25,100,-,N/A,96,-,N/A,100,-,N/A,100,-,N/A,76,-,N/A,96,-,N/A,100,-,N/A,4,0,N/A
St. Johns Head Start,N/A,PO Box 987,St. Johns,Apache,85936,N/A,,40,92.5,-,N/A,92.5,-,N/A,100,-,N/A,90,-,N/A,82.5,-,N/A,97.5,-,N/A,100,-,N/A,2.5,0,N/A
St. Joseph Catholic Montessori Preschool,N/A,2715 SR 89A,Cottonwood,Yavapai,86326,N/A,,21,85.7,-,N/A,90.5,-,N/A,90.5,-,N/A,90.5,-,N/A,71.4,-,N/A,85.7,-,N/A,85.7,-,N/A,9.5,0,N/A
St. Joseph's Preschool,N/A,215 S. Craycroft,Tucson,Pima,85711,N/A,,27,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,85.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
St. Mark's Early Childhood Center,N/A,1431 W. Magee Rd.,Tucson,Pima,85704,N/A,,92,95.7,-,N/A,96.7,-,N/A,96.7,-,N/A,95.7,-,N/A,59.8,-,N/A,96.7,-,N/A,96.7,-,N/A,2.2,1.1,N/A
St. Mark's Preschool,N/A,3809 E.Third St.,Tucson,Pima,85716,N/A,,94,97.9,-,N/A,96.8,-,N/A,96.8,-,N/A,95.7,-,N/A,78.7,-,N/A,92.6,-,N/A,92.6,-,N/A,8.5,0,N/A
St. Paul's Methodist Preschool,N/A,8051 E. Broadway,Tucson,Pima,85710,N/A,,50,96,-,N/A,96,-,N/A,96,-,N/A,94,-,N/A,72,-,N/A,96,-,N/A,96,-,N/A,4,0,N/A
St. Thomas Preschool,N/A,5150 N. Valley View Rd.,Tucson,Pima,85718,N/A,,76,100,-,N/A,100,-,N/A,100,-,N/A,98.7,-,N/A,80.3,-,N/A,98.7,-,N/A,100,-,N/A,1.3,0,N/A
Starting Early Preschool - Superstition Mountain School,N/A,550 S. Ironwood Dr.,Apache Junction,Pinal,85120,N/A,,91,96.7,-,N/A,96.7,-,N/A,96.7,-,N/A,96.7,-,N/A,83.5,-,N/A,96.7,-,N/A,96.7,-,N/A,3.3,0,N/A
Stepping Stones Childcare,N/A,863 Airpark Dr.,Bullhead City,Mohave,86426,N/A,,158,78.5,-,N/A,89.9,-,N/A,93,-,N/A,91.1,-,N/A,0,-,N/A,81.6,-,N/A,93,-,N/A,1.3,1.9,N/A
Sturgeon Cromer Elementary Preschool,N/A,7150 E. Silver Saddle Rd,Flagstaff,Coconino,86004,N/A,,24,95.8,-,N/A,100,-,N/A,100,-,N/A,91.7,-,N/A,75,-,N/A,95.8,-,N/A,100,-,N/A,0,0,N/A
Summit View Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,50,96,-,N/A,98,-,N/A,100,-,N/A,98,-,N/A,74,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Sunnyside Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,104,100,-,N/A,100,-,N/A,100,-,N/A,99,-,N/A,71.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Sunrise Preschool #216 dba Tots Unlimited,N/A,10633 E. Apache Trail #103,Apache Junction,Pinal,85220,N/A,,51,80.4,-,N/A,94.1,-,N/A,90.2,-,N/A,88.2,-,N/A,62.7,-,N/A,94.1,-,N/A,90.2,-,N/A,2,0,N/A
Sunrise Preschool #223 dba Tots Unlimited,N/A,183 W. Apache Trail #110,Apache Junction,Pinal,85120,N/A,,50,90,-,N/A,94,-,N/A,96,-,N/A,96,-,N/A,54,-,N/A,92,-,N/A,90,-,N/A,8,0,N/A
Sunshine Preschool,N/A,870 N. Perkins Ave.,Nogales,Santa Cruz,85621,N/A,,28,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,71.4,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Sunshine School in Oro Valley,N/A,9000 N. Oracle Rd. Ste.204,Tucson,Pima,85704,N/A,,52,90.4,-,N/A,92.3,-,N/A,92.3,-,N/A,90.4,-,N/A,76.9,-,N/A,88.5,-,N/A,92.3,-,N/A,7.7,0,N/A
Sycamore Early Childhood,N/A,16701 S. Houghton Rd.,Corona de Tucson,Pima,85641,N/A,,69,97.1,-,N/A,97.1,-,N/A,97.1,-,N/A,97.1,-,N/A,75.4,-,N/A,97.1,-,N/A,97.1,-,N/A,2.9,0,N/A
T L C CHILD ENRICHMENT,N/A,18210 NORTH 19TH AVENUE,PHOENIX,Maricopa,85023,N/A,,31,80.6,-,N/A,93.5,-,N/A,96.8,-,N/A,90.3,-,N/A,74.2,-,N/A,93.5,-,N/A,93.5,-,N/A,0,0,N/A
T.U.S.D #1 -Steele,N/A,700 S. Sarnoff,Tucson,Pima,85710,N/A,,26,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,80.8,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
T.U.S.D. #1Davidson Partners Preschool,N/A,3950 E. Paradise Falls,Tucson,Pima,85712,N/A,,27,96.3,-,N/A,96.3,-,N/A,100,-,N/A,92.6,-,N/A,77.8,-,N/A,96.3,-,N/A,100,-,N/A,0,3.7,N/A
T.U.S.D.#1  -Erickson,N/A,6750 E. Stella Rd.,Tucson,Pima,85730,N/A,,31,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,93.5,-,N/A,96.8,-,N/A,100,-,N/A,0,0,N/A
T.U.S.D.#1 - Howell ,N/A,401 N. Irving ,Tucson,Pima,85711,N/A,,32,96.9,-,N/A,96.9,-,N/A,96.9,-,N/A,90.6,-,N/A,62.5,-,N/A,96.9,-,N/A,100,-,N/A,3.1,0,N/A
T.U.S.D.#1 - Maldonado,N/A,3535 W. Messala Way,Tucson,Pima,85746,N/A,,24,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,79.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
T.U.S.D.#1 -Cragin,N/A,2945 N. Tucson Blvd.,Tucson,Pima,85716,N/A,,38,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
T.U.S.D.#1 -Hudlow,N/A,502 N. Caribe Ave.,Tucson,Pima,85710,N/A,,34,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,85.3,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
T.U.S.D.#1 -Johnson,N/A,6060 S. Joseph Ave.,Tucson,Pima,85757,N/A,,72,97.2,-,N/A,98.6,-,N/A,100,-,N/A,98.6,-,N/A,80.6,-,N/A,98.6,-,N/A,100,-,N/A,1.4,0,N/A
T.U.S.D.#1 -Lynn Urquides,N/A,1573 W. Ajo Way,Tucson,Pima,85713,N/A,,30,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,93.3,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
T.U.S.D.#1 -Manzo,N/A,855 N. Melrose Ave.,Tucson,Pima,85745,N/A,,30,93.3,-,N/A,96.7,-,N/A,100,-,N/A,96.7,-,N/A,90,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
T.U.S.D.#1 -McCorkle,N/A,4455 S. Mission Rd.,Tucson,Pima,85746,N/A,,27,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
T.U.S.D.#1 -Mission View,N/A,2600 S. 8th Ave.,Tucson,Pima,85713,N/A,,30,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,90,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
T.U.S.D.#1 -Myers Ganoung,N/A,5000 E. Andrew St.,Tucson,Pima,85711,N/A,,37,94.6,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
T.U.S.D.#1 -Tully,N/A,1701 W. El Rio Dr.,Tucson,Pima,85745,N/A,,30,96.7,-,N/A,96.7,-,N/A,96.7,-,N/A,96.7,-,N/A,83.3,-,N/A,96.7,-,N/A,96.7,-,N/A,3.3,0,N/A
T.U.S.D.#1 -Van Buskirk,N/A,725 E. Fair,Tucson,Pima,85713,N/A,,35,94.3,-,N/A,97.1,-,N/A,97.1,-,N/A,94.3,-,N/A,0,-,N/A,97.1,-,N/A,97.1,-,N/A,0,0,N/A
T.U.S.D.#1 -Wheeler ,N/A,1818 S. Avenida del Sol,Tucson,Pima,85710,N/A,,58,98.3,-,N/A,100,-,N/A,100,-,N/A,96.6,-,N/A,77.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
T.U.S.D.#1 Borman Partners Preschool,N/A,6630 E. Lightning Dr.,Tucson,Pima,85708,N/A,,28,96.4,-,N/A,100,-,N/A,100,-,N/A,89.3,-,N/A,96.4,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
T.U.S.D.#1 Brichta Center,N/A,2110 W. Brichta Dr.,Tucson,Pima,85745,N/A,,128,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,72.7,-,N/A,100,-,N/A,99.2,-,N/A,0,0,N/A
T.U.S.D.#1 Miles Exploratory Preschool,N/A,1400 E. Broadway Blvd.,Tucson,Pima,85719,N/A,,22,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,77.3,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
T.U.S.D.#1 Pace C.E. Rose,N/A,710 W. Michigan Dr,Tucson,Pima,85714,N/A,,45,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,82.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
T.U.S.D.#1 Pace-Cavett,N/A,2120 E. Naco Vista ,Tucson,Pima,85713,N/A,,41,95.1,-,N/A,97.6,-,N/A,97.6,-,N/A,92.7,-,N/A,43.9,-,N/A,97.6,-,N/A,97.6,-,N/A,2.4,0,N/A
T.U.S.D.#1 Schumacker Center,N/A,501 N. Maguire Ave,Tucson,Pima,85710,N/A,,136,92.6,-,N/A,95.6,-,N/A,96.3,-,N/A,94.1,-,N/A,73.5,-,N/A,95.6,-,N/A,96.3,-,N/A,2.9,0.7,N/A
T.U.S.D.#1 Soleng Tom Preschool,N/A,10520 E. Camino Quince,Tucson,Pima,85748,N/A,,39,100,-,N/A,100,-,N/A,100,-,N/A,97.4,-,N/A,79.5,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
T.U.S.D.#1- Bloom,N/A,8310 E. Pima,Tucson,Pima,85750,N/A,,23,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
T.U.S.D.#1-Blenman,N/A,1695 N. Country Club,Tucson,Pima,85716,N/A,,40,92.5,-,N/A,92.5,-,N/A,95,-,N/A,90,-,N/A,72.5,-,N/A,92.5,-,N/A,95,-,N/A,7.5,0,N/A
T.U.S.D.#1-Miles ELC Preschool,N/A,1400 E. Broadway Blvd.,Tucson,Pima,85719,N/A,,28,85.7,-,N/A,85.7,-,N/A,85.7,-,N/A,85.7,-,N/A,64.3,-,N/A,85.7,-,N/A,85.7,-,N/A,14.3,0,N/A
TAVAN ELEMENTARY PRESCHOOL,N/A,4610 EAST OSBORN ROAD,PHOENIX,Maricopa,85018,N/A,,30,86.7,-,N/A,93.3,-,N/A,96.7,-,N/A,86.7,-,N/A,83.3,-,N/A,93.3,-,N/A,96.7,-,N/A,10,3.3,N/A
TEACH N TOTS INC,N/A,4501 NORTH 19TH AVENUE,PHOENIX,Maricopa,85015,N/A,,42,88.1,-,N/A,92.9,-,N/A,92.9,-,N/A,92.9,-,N/A,73.8,-,N/A,92.9,-,N/A,92.9,-,N/A,7.1,0,N/A
TEACH N' FUN - AVONDALE,N/A,P O BOX 2195,LITCHFIELD PARK,Maricopa,85340,N/A,,56,89.3,-,N/A,92.9,-,N/A,91.1,-,N/A,92.9,-,N/A,87.5,-,N/A,89.3,-,N/A,91.1,-,N/A,7.1,0,N/A
TEACH N' FUN AHWATUKEE,N/A,15626 SOUTH 42ND STREET,PHOENIX,Maricopa,85048,N/A,,64,90.6,-,N/A,92.2,-,N/A,93.8,-,N/A,93.8,-,N/A,70.3,-,N/A,90.6,-,N/A,90.6,-,N/A,6.3,0,N/A
TEMPE CHRISTIAN SCHOOL,N/A,3929 SOUTH RURAL ROAD,TEMPE,Maricopa,85282,N/A,,85,91.8,-,N/A,95.3,-,N/A,95.3,-,N/A,95.3,-,N/A,84.7,-,N/A,91.8,-,N/A,90.6,-,N/A,7.1,0,N/A
TEMPE MONTESSORI SCHOOL,N/A,P O BOX 40755,MESA,Maricopa,85274,N/A,,40,57.5,-,N/A,72.5,-,N/A,80,-,N/A,77.5,-,N/A,40,-,N/A,72.5,-,N/A,75,-,N/A,10,0,N/A
TEMPLE EMANUEL PRESCHOOL,N/A,5801 SOUTH RURAL ROAD,TEMPE,Maricopa,85283,N/A,,33,93.9,-,N/A,93.9,-,N/A,97,-,N/A,97,-,N/A,93.9,-,N/A,90.9,-,N/A,93.9,-,N/A,0,0,N/A
TEMPLE KOL AMI EARLY CHILDHOOD CENTER,N/A,15030 NORTH 64TH STREET,SCOTTSDALE,Maricopa,85254,N/A,,53,92.5,-,N/A,94.3,-,N/A,92.5,-,N/A,94.3,-,N/A,88.7,-,N/A,90.6,-,N/A,94.3,-,N/A,7.5,3.8,N/A
TENDER CARE CREATIVE CENTER,N/A,705 EAST BASELINE ROAD,BUCKEYE,Maricopa,85326,N/A,,21,95.2,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,90.5,-,N/A,95.2,-,N/A,100,-,N/A,0,0,N/A
TENDER TIMES,N/A,5435 WEST MYRTLE AVENUE,GLENDALE,Maricopa,85301,N/A,,21,81,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,57.1,-,N/A,90.5,-,N/A,100,-,N/A,0,0,N/A
TENDER TIMES PRESCHOOL,N/A,10889 NORTH 19TH AVENUE,PHOENIX,Maricopa,85029,N/A,,49,77.6,-,N/A,95.9,-,N/A,95.9,-,N/A,91.8,-,N/A,75.5,-,N/A,100,-,N/A,95.9,-,N/A,0,0,N/A
TERRAMAR ELEMENTARY PRESCHOOL,N/A,7000 WEST HAPPY VALLEY ROAD,PEORIA,Maricopa,85383,N/A,,53,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
TESSERACT SCHOOL PARADISE VALLEY,N/A,4800 EAST DOUBLETREE RANCH ROAD,PARADISE VALLEY,Maricopa,85253,N/A,,69,94.2,-,N/A,94.2,-,N/A,95.7,-,N/A,95.7,-,N/A,92.8,-,N/A,91.3,-,N/A,95.7,-,N/A,8.7,0,N/A
THE ACADEMY DAY SCHOOL,N/A,815 EAST WARNER ROAD STE B100,CHANDLER,Maricopa,85225,N/A,,30,86.7,-,N/A,83.3,-,N/A,86.7,-,N/A,90,-,N/A,76.7,-,N/A,80,-,N/A,90,-,N/A,6.7,0,N/A
THE FAMILY SCHOOL,N/A,1121 WEST MCDOWELL ROAD,PHOENIX,Maricopa,85007,N/A,,50,82,-,N/A,84,-,N/A,86,-,N/A,80,-,N/A,84,-,N/A,82,-,N/A,84,-,N/A,18,0,N/A
THE FRENCH AMERICAN SCHOOL OF ARIZONA,N/A,2222 SOUTH PRICE ROAD,TEMPE,Maricopa,85282,N/A,,36,91.7,-,N/A,91.7,-,N/A,91.7,-,N/A,91.7,-,N/A,88.9,-,N/A,86.1,-,N/A,91.7,-,N/A,11.1,0,N/A
THE GODDARD SCHOOL,N/A,720 EAST WARNER ROAD,GILBERT,Maricopa,85296,N/A,,63,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,95.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
THE GODDARD SCHOOL,N/A,4080 EAST GERMANN ROAD,GILBERT,Maricopa,85297,N/A,,115,95.7,-,N/A,95.7,-,N/A,94.8,-,N/A,95.7,-,N/A,88.7,-,N/A,93.9,-,N/A,95.7,-,N/A,5.2,0.9,N/A
