SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HIB,PCT_EXEMPT_HIB,PCT_COMPLIANCE_HIB,PCT_IMMUNE_HEPA,PCT_EXEMPT_HEPA,PCT_COMPLIANCE_HEPA,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
La Mesita Head Start,N/A,2254 West Main Street,Mesa,Maricopa,85201,n, ,35,91,5.7,9700,91,5.7,97,94,5.7,100,91,5.7,97,74,5.7,80,94,5.7,100,94.3,5.7,100,8.6,0,0
La Petite Academy,N/A,1155 North Sarnoff Drive,Tucson,Pima,85715-,n, ,55,96,3.6,10000,96,3.6,100,96,3.6,100,96,3.6,100,96,3.6,100,96,3.6,100,96.4,3.6,100,3.6,0,3.6
La Petite Academy,N/A,8940 E. Tanque Verde,Tucson,Pima,85749-,n, ,54,89,0,8900,98,0,98,96,0,96,98,0,98,70,0,70,100,0,100,100,0,93,0,0,0
La Petite Academy,N/A,20195 North 67th Avenue,Glendale,Maricopa,85308,n, ,28,86,10.7,9600,89,10.7,100,89,10.7,100,89,10.7,100,86,10.7,96,89,7.1,96,100,10.7,100,10.7,0,7.1
La Petite Academy,N/A,6570 South Midvale Park,Tucson,Pima,85746-,n, ,91,96,0,9600,99,0,99,99,0,99,99,0,99,71,0,71,97,0,97,95.6,0,96,0,0,0
La Petite Academy,N/A,7930 North Thornydale Rd,Tucson,Pima,85741-,n, ,117,95,.9,9600,97,.9,97,99,.9,100,98,.9,99,62,.9,62,98,.9,99,99.1,.9,100,.9,0,0
La Petite Academy,N/A,13003 W. Mcdowell Road,Avondale,Maricopa,85392-,n, ,77,99,0,9900,94,0,94,99,0,99,96,0,96,95,0,95,94,0,94,98.7,0,99,0,5.2,0
La Petite Academy,N/A,8433 East Raintree Drive,Scottsdale,Maricopa,85260-,n, ,58,50,3.4,5300,59,3.4,62,59,3.4,62,55,3.4,59,48,3.4,52,59,3.4,62,39.7,3.4,43,3.4,0,3.4
La Petite Academy,N/A,8885 E. Golf Links Rd,Tucson,Pima,85730-1312,n, ,63,86,0,8600,95,0,95,94,0,94,95,4.8,100,48,9.5,57,95,0,95,93.7,0,94,0,0,0
La Petite Academy,N/A,3100 South Gilbert Road,Chandler,Maricopa,85286-,n, ,84,98,2.4,10000,98,2.4,100,98,2.4,100,98,2.4,100,98,2.4,100,98,2.4,100,100,2.4,100,2.4,0,2.4
La Petite Academy,N/A,1935 E. Ft. Lowell Rd,Tucson,Pima,85719-,n, ,78,87,0,8700,100,0,100,96,0,96,97,0,97,65,0,65,97,0,97,96.2,0,96,0,1.3,0
La Petite Academy,N/A,1645 E. Guadalupe Rd.,Tempe,Maricopa,85283-,n, ,63,92,4.8,9700,95,4.8,100,95,4.8,100,94,4.8,98,86,4.8,90,92,4.8,97,95.2,4.8,100,4.8,0,4.8
La Petite Academy 7179,N/A,5792 West Oakland Street,Chandler,Maricopa,85226-,n, ,48,79,0,7900,83,0,83,79,0,79,81,0,81,77,0,77,83,0,83,95.8,0,96,0,0,0
La Petite Academy Preschool,N/A,2343 South Power Road,Mesa,Maricopa,85209-,n, ,81,96,0,9600,96,0,96,96,0,96,96,0,96,96,0,96,96,0,96,96.3,0,96,0,0,0
Ladybug Learning Club Christian Preschool,N/A,1644 South Lindsay Road,Gilbert,Maricopa,85295,n, ,34,74,8.8,8200,76,5.9,82,91,5.9,97,94,5.9,100,74,5.9,79,0,0,0,97.1,5.9,94,8.8,0,5.9
Laguna Elementary,N/A,10475 E Lakeview Dr,Scottsdale,Maricopa,85258-,y,rn,57,98,0,9800,98,0,98,98,1.8,100,100,0,100,93,5.3,98,96,1.8,98,100,0,100,1.8,0,0
Laguna Head Start,N/A,5001 North Shannon Road,Tucson,Pima,85705-,n, ,46,100,0,10000,100,0,100,100,0,100,100,0,100,70,0,70,100,0,100,100,0,100,0,0,0
Lake Pleasant,N/A,8624 W. Sweetwater Ave,Peoria,Maricopa,85381-,n, ,21,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Lake Pleasant Elementary Elementary,N/A,31501 N Westland Roda,Peoria,Maricopa,85383-,y,rn,36,97,0,9700,100,0,100,100,0,100,92,0,92,100,0,100,97,0,97,100,0,100,0,0,0
Lamar Head Start,N/A,6331 West Lamar Road,Glendale,Maricopa,85301,n, ,34,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Lamar Ii,N/A,6331 W. Lamar Rd,Glendale,Maricopa,85301-,n, ,33,97,3,10000,97,3,100,97,3,100,97,3,100,94,3,97,97,3,100,97,3,100,3,0,3
Lamb's Gate Preschool And Kindergarten,N/A,4700 North Swan Road,Tucson,Pima,85718,n, ,90,96,2.2,9800,97,2.2,99,98,2.2,100,97,2.2,99,82,0,82,93,5.6,99,96.7,3.3,100,5.6,0,2.2
Larkspur Elementary School,N/A,2430 E Larkspur,Phoenix,Maricopa,85032,y,rn,22,100,0,10000,100,0,100,100,0,100,95,0,95,95,4.5,100,100,0,100,100,0,100,4.5,0,0
Lattie Coor Head Start,N/A,220 West La Canada Boulevard,Avondale,Maricopa,85323,n, ,29,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Lattie Coor Ii,N/A,220 W. Canada,Avondale,Maricopa,85323-,n, ,31,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Lattie Coor Iii,N/A,220 W. La Canada,Avondale,Maricopa,85323-,n, ,33,100,0,10000,100,0,100,100,0,100,100,0,100,85,0,85,100,0,100,100,0,100,0,0,0
"Launch Pad, Inc.",N/A,2132 W. Glendale Ave.,Phoenix,Maricopa,85021-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Laveen Elementary Preschool,N/A,4141 West Mcneil Street,Laveen,Maricopa,85339-____,n, ,129,99,0,9900,99,0,99,98,0,98,100,0,100,100,0,100,99,0,99,99.2,0,99,0,0,0
Lea's Carousel Learning Center #2,N/A,14011 North 51st Avenue,Glendale,Maricopa,85306,n, ,28,89,10.7,10000,89,10.7,100,89,10.7,100,89,10.7,100,82,10.7,93,89,10.7,100,100,10.7,100,10.7,0,10.7
Learn -n- Grow Child Care Center,N/A,5235 East Pima St,Tucson,Pima,85712,n, ,21,95,0,9500,100,0,100,95,0,95,95,0,95,76,0,76,100,0,100,95.2,0,95,0,4.8,0
Learn And Play Preschool,N/A,2129 W Indian School Rd,Phoenix,Maricopa,85015-,n, ,38,92,2.6,9500,95,2.6,97,97,2.6,100,92,2.6,95,89,2.6,92,97,2.6,100,97.4,2.6,100,2.6,0,0
Learn And Play Preschool,N/A,3740 W Camelback Rd,Phoenix,Maricopa,85019-,n, ,36,97,0,9700,97,0,97,100,0,100,97,0,97,94,0,94,100,0,100,100,0,100,0,0,0
Learning Bee Preschool,N/A,3966 E Camino De Palmas,Tucson,Pima,85711-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Learning Castle Childrens Center Llc,N/A,4701 North Robert Road,Prescott Valley,Yavapai,86314,n,rn,76,84,3.9,8800,91,3.9,95,88,3.9,92,83,3.9,87,55,0,55,92,3.9,96,92.1,3.9,96,3.9,0,3.9
Learning Garden Preschool And Daycare ,N/A,888 S. Greenfield Rd ,Gilbert ,Maricopa,85296-,n, ,45,91,8.9,10000,91,8.9,100,91,8.9,100,91,8.9,100,91,8.9,100,91,8.9,100,91.1,8.9,100,8.9,0,8.9
Learning Safari Group Home,N/A,9542 East Nido Avenue,Mesa,Maricopa,85209,n, ,28,68,14.3,8200,71,14.3,86,71,14.3,86,71,14.3,86,54,14.3,68,61,14.3,75,60.7,14.3,75,14.3,0,14.3
Learning Works Preschool,N/A,10726 N. 96th Ave,Peoria,Maricopa,85345-,n, ,53,89,9.4,9800,87,9.4,96,91,9.4,100,91,9.4,100,85,9.4,94,83,9.4,92,90.6,9.4,100,9.4,0,9.4
Legacy Montessori Inc.,N/A,Po Box 868,Maricopa,Pinal,85139-0299,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Legend Springs,N/A,21150 N Arrowhead Loop Road,Glendale,Maricopa,85308-,y,rn,23,91,8.7,10000,91,8.7,100,91,8.7,100,91,8.7,100,87,13,100,91,8.7,100,91.3,8.7,100,8.7,4.3,8.7
Lenin Day Care/group Home,N/A,Po. Box 5630,San Luis,Yuma,85349,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Leticia Child Care,N/A,881 West Virginia St,Tucson,Pima,85706,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Leupp Public School,N/A,3285 E Sparrow,Flagstaff,Coconino,86004-,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Liberty Head Start,N/A,5495 South Liberty,Tucson,Pima,85706-,n, ,85,99,0,9900,99,0,99,64,0,64,64,0,64,69,0,69,99,0,99,98.8,0,99,0,0,0
Life Christian Preschool And Childcare,N/A,11530 East Queen Creek Road,Chandler,Maricopa,85248-,n, ,115,90,2.6,9300,90,3.5,93,97,1.7,99,92,2.6,95,78,3.5,82,83,3.5,87,94.8,3.5,98,4.3,0,.9
Lifeprints Childcare,N/A,9510 North 75th Avenue,Peoria,Maricopa,85345,n, ,48,90,4.2,9400,92,4.2,96,96,4.2,100,94,4.2,98,81,4.2,85,90,4.2,94,93.8,4.2,98,4.2,0,4.2
Lifeprints Childcare,N/A,15630 North 7th Street,Phoenix,Maricopa,85022,n, ,92,88,12,10000,88,12,100,88,12,100,97,3.3,100,88,12,100,100,0,100,100,12,100,0,0,0
Light And Life Christian Preschool And Daycare,N/A,15520 N. 39th Ave,Phoenix,Maricopa,85053-,n, ,46,100,0,10000,100,0,100,98,0,98,100,0,100,100,0,100,100,0,100,97.8,0,98,6.5,0,0
Light Of Christ Christian Preschool,N/A,397 S. Gilbert  Suite 140,Gilbert,Yuma,85296-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Light The Way Preschool,N/A,8611 North Silverbell Rd,Tucson,Pima,85743,n, ,121,98,2.5,10000,98,2.5,100,98,2.5,100,98,2.5,100,74,2.5,76,98,2.5,100,97.5,2.5,100,2.5,0,2.5
Ligia's Child Care,N/A,2126 West Garden Drive,Tempe,Maricopa,85282-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Lil Bear Christian Preschool,N/A,7500 East Golf Links,Tucson,Pima,85730,n, ,34,68,0,6800,68,0,68,68,0,68,68,0,68,68,0,68,50,0,50,100,0,100,0,0,0
Lil Blessings Inc,N/A,1013 West Arizona Avenue Suite B,Parker,La Paz,85344,n, ,32,100,0,10000,100,0,100,100,0,100,100,0,100,75,0,75,100,0,100,100,0,100,0,0,0
Lil Learners All Day Preschool,N/A,9875 N. 85th Dr.,Peoria,Maricopa,85345-,n, ,73,92,0,9200,93,0,93,97,0,97,95,0,95,86,0,86,90,0,90,97.3,0,97,0,0,0
Lil Squirts - Dr Saide Rec Center,N/A,1003 E Eason Ave,Buckeye,Maricopa,85326-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Lil World Daycare Llc,N/A,2220 E School Dr,Phoenix,Maricopa,85040-,n, ,160,95,0,9500,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Lil' Blessings Child Care,N/A,10069 West Minnezona Avenue,Phoenix,Maricopa,85037-5256,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Lil' Pioneers Child Development Center,N/A,3535 E Mayo Blvd,Phoenix,Maricopa,85050-,n, ,29,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Lil'critters Daycare,N/A,9575 S Camino Cabalgata,Vail,Pima,85641,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Lincoln Elementary Pre-k,N/A,652 N Tyler Ave,Nogales,Santa Cruz,85621-,y,rn,22,95,4.5,10000,100,0,100,100,0,100,100,0,100,86,4.5,91,95,4.5,100,100,0,100,4.5,0,0
Lincoln Elementary School,N/A,930 S Sirrine,Mesa,Maricopa,85210,y,rn,33,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Lincoln Learning Center,N/A,303 E. Eva St.,Phoenix,Maricopa,85020-,y,rn,156,99,1.3,10000,99,1.3,100,99,.6,100,99,1.3,100,97,.6,98,99,1.3,100,98.7,.6,99,1.3,0,.6
Lindas' Child Care,N/A,4902 W Wescott Dr,Glendale,Maricopa,85308-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"Line Upon Line Montessori, Inc.",N/A,690 E. Warner Rd. #130,Gilbert,Maricopa,85296-,n, ,22,73,27.3,10000,68,31.8,100,68,31.8,100,73,27.3,100,73,27.3,100,73,27.3,100,68.2,31.8,100,31.8,0,27.3
Litchfield Elementary School,N/A,255 E Wigwam Blvd,Litchfield Park,Maricopa,85340-,y,lpn,83,99,0,9900,100,0,100,100,0,100,100,0,100,100,0,100,98,0,98,100,0,100,0,0,0
Little Angels,N/A,"1544 E. Mitchell Dr,",Phoenix,Maricopa,85014-,n, ,34,94,0,9400,100,0,100,100,0,100,97,0,97,88,0,88,97,0,97,97.1,0,97,0,0,0
Little Angels Brown Way,N/A,4114 East Brown Way,Tucson,Pima,85711,n, ,33,94,6.1,10000,94,6.1,100,94,6.1,100,94,6.1,100,88,6.1,94,94,6.1,100,93.9,6.1,100,6.1,0,6.1
Little Angels Columbus,N/A,1631 North Columbus,Tucson,Pima,85712,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Little Angels Montessori School Inc,N/A,1930 W Pinnacle Peak Rd,Phoenix,Maricopa,85027-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Little Angels Pima,N/A,4826 East Pima,Tucson,Pima,85712,n, ,25,96,4,10000,96,4,100,96,4,100,96,4,100,52,0,52,96,4,100,96,4,100,4,0,4
Little Big Minds Center For Early Childhood Bilingualism,N/A,4601 North 34th Street,Phoenix,Maricopa,85018,n, ,117,83,.9,8400,99,.9,100,99,.9,100,99,.9,100,67,.9,68,85,.9,85,99.1,.9,100,.9,0,.9
Little Big Minds Preschool,N/A,1420 W. Osborn Road,Phoenix,Maricopa,85013-,n, ,53,81,3.8,8500,87,3.8,91,87,3.8,91,92,3.8,96,60,3.8,64,81,3.8,85,86.8,3.8,91,3.8,0,3.8
Little Big Minds Preschool Scottsdale,N/A,6315 E Thunderbird Road,Scottsdale,Maricopa,85254-,n, ,45,84,4.4,8900,84,4.4,89,89,4.4,93,91,4.4,96,71,4.4,76,87,4.4,91,91.1,4.4,96,4.4,0,4.4
Little Blessings Childcare Center,N/A,7316 West Beverly Road,Laveen,Maricopa,85339,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Little Brick Schoolhouse,N/A,2302 Lillie Ave.,Kingman,Mohave,86401-,n, ,42,93,7.1,10000,93,7.1,100,93,7.1,100,93,7.1,100,93,7.1,100,93,7.1,100,92.9,7.1,100,7.1,0,7.1
Little Eagle Preschool And Childcare,N/A,1475 Gordon Drive,Kingman,Mohave,86401,n, ,77,95,2.6,9700,95,2.6,97,97,2.6,100,95,2.6,97,0,100,100,96,2.6,99,96.1,2.6,99,2.6,0,2.6
Little Einstein Preschool L L C,N/A,2105 East Southern Avenue,Mesa,Maricopa,85204,n, ,97,65,10.3,7500,82,10.3,93,86,10.3,96,82,10.3,93,57,10.3,67,78,10.3,89,75.3,10.3,86,10.3,0,10.3
Little Explorers Academy,N/A,496 East Placita Amuleto,Sahuarita,Pima,85629-,n, ,23,96,4.3,10000,96,4.3,100,96,4.3,100,96,4.3,100,87,4.3,91,96,4.3,100,91.3,4.3,96,0,4.3,4.3
Little Explorers Early Learning Center,N/A,3175 Gordon Ave,Kingman,Mohave,86409-,n, ,172,87,13.4,10000,95,5.2,100,97,3.5,100,92,7.6,100,92,7.6,100,94,6.4,100,100,6.4,100,10.5,0,4.1
Little Explorers Preschool,N/A,19674 E. Thornton Rd.,Queen Creek,Maricopa,85142-,n, ,21,76,4.8,8100,67,4.8,71,86,4.8,90,81,4.8,86,76,4.8,81,71,4.8,76,85.7,4.8,90,4.8,0,4.8
Little Explorers/mt Tipton,N/A,16500 Pierce Ferry Rd,Dolan Springs,Mohave,86441-248,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Little Friends Learning Center,N/A,"2846 West Drexel Road, Suite 100",Tucson,Pima,85746,n, ,25,76,0,7600,100,0,100,100,0,100,92,0,92,40,0,40,100,0,100,96,0,96,0,0,0
"Little Friends Montessori School, Llc",N/A,5450 E Dahlia Drive,Scottsdale,Maricopa,85254-4238,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Little Joys Learning Center,N/A,1902 W Calle Del Arroyito ,Tucson,Pima,85713-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Little Kids N Company,N/A,626 West Campbell Avenue,Phoenix,Maricopa,85013,n, ,27,85,0,8500,93,0,93,96,0,96,89,0,89,85,0,85,96,0,96,92.6,0,93,0,0,0
Little Kings And Queens,N/A,4136 N 82nd St,Scottsdale,Maricopa,85251-,n, ,33,91,0,9100,100,0,100,100,0,100,97,0,97,97,0,97,97,0,97,100,0,97,0,0,0
Little Lions Preschool ,N/A,3901 W. Linda Vista Blvd. ,Tucson ,Pima,85742-,n, ,24,92,0,9200,100,0,100,100,0,100,96,0,96,71,0,71,92,0,92,100,0,100,0,0,0
Little Minnows Learning Center,N/A,3348 Western Avenue,Kingman,Mohave,86409,n, ,103,99,1,10000,99,1,100,99,1,100,99,1,100,0,0,0,98,1.9,100,99,1,100,1.9,0,1
Little Palms Preschool,N/A,9601 East Brown Road,Mesa,Maricopa,85207,n, ,37,92,8.1,10000,92,8.1,100,89,8.1,97,92,8.1,100,89,8.1,97,89,8.1,97,100,8.1,100,8.1,0,8.1
Little Patriots Learning Center,N/A,266 E. Westbrooke Rd.,San Tan Valley ,Pinal,85140-8961,n, ,21,95,0,9500,81,0,81,100,0,100,100,0,100,86,0,86,95,0,95,100,0,100,0,0,0
Little People Preschool & Childcare,N/A,8212 S. Central Ave,Phoenix,Maricopa,85042-,n, ,20,95,0,9500,100,0,100,100,0,100,100,0,100,95,0,95,100,0,100,100,0,100,0,100,0
Little People's Day Care,N/A,Po Box 1869,Lake Havasu City,Mohave,86405-,n, ,25,92,0,9200,92,0,92,92,0,92,92,0,92,92,0,92,92,0,92,92,0,92,0,0,0
"Little Quail School, Llc",N/A,3950 N Vine Tree Place,Tucson,Pima,85719-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Little Ranch School,N/A,1125 E Glenn St,Tucson,Pima,85719-____,n, ,97,99,0,9900,99,0,99,100,0,100,99,0,99,100,0,100,99,0,99,100,0,100,0,0,0
Little Scholars Academy,N/A,6702 W Cholla St,Peoria,Maricopa,85345-,n, ,63,95,3.2,9800,94,3.2,97,97,3.2,100,98,1.6,100,92,3.2,95,94,3.2,97,95.2,3.2,98,1.6,1.6,3.2
Little Scholars Academy,N/A,17220 N. 43rd Ave.,Glendale,Maricopa,85308-,n, ,71,92,5.6,9700,93,4.2,97,96,4.2,100,96,4.2,100,90,7,97,93,4.2,97,95.8,4.2,100,7,1.4,4.2
Little Scooters Preschool,N/A,1961 Dessert Greens Lane,Fort Mohave,Mohave,86426-,n, ,51,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Little Star Child Care,N/A,1733 West 26th Drive,Yuma,Yuma,85364,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Little Sunbeams Preschool,N/A,4850 N. Litchfield Rd Suite 104,Litchfield Park,Maricopa,85340-,n, ,39,97,2.6,10000,97,2.6,100,92,7.7,100,97,2.6,100,97,2.6,100,97,2.6,100,92.3,7.7,100,7.7,0,2.6
Little Sunshine Day Care,N/A,2931 W Calle Canario,Tucson,Pima,85746,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Little Sunshine's Playhouse & Preschool,N/A,20977 N .pima Rd,Scottsdale,Maricopa,85255-,n, ,29,100,0,10000,100,0,100,100,0,100,100,0,100,97,3.4,100,100,0,100,100,0,100,0,3.4,0
Little Swans Preschool Inc,N/A,2832 E Bell Road,Phoenix,Maricopa,85032-,n, ,52,88,7.7,9600,92,7.7,100,88,11.5,100,87,7.7,94,83,7.7,90,90,7.7,98,92.3,7.7,100,13.5,0,7.7
Living Hope Childhood Enrichment Center,N/A,109 C Street,Springerville,Apache,85938-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Living Streams Children's Center,N/A,7000 N Central Ave,Phoenix,Maricopa,85020-,n, ,64,63,7.8,7000,75,7.8,83,78,7.8,86,73,7.8,81,55,7.8,63,70,7.8,78,100,7.8,81,3.1,7.8,7.8
Loboitos Pre-school,N/A,P.o. Box 409,Winkelman,Gila,85192-,n, ,20,90,0,9000,90,0,90,100,0,100,90,0,90,80,0,80,100,0,100,100,0,100,0,0,0
Loida's Child Care,N/A,1390 N La Canoa,Green Valley,Pima,85614-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Loma Linda,N/A,2002 E. Clarendon ,Phoenix,Maricopa,85016-,n, ,41,98,2.4,10000,98,2.4,100,98,2.4,100,100,0,100,93,2.4,95,100,0,100,100,0,100,2.4,0,0
Loma Linda School,N/A,2002 E Clarendon,Phoenix,Maricopa,85016-,y,lpn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Lomeli's Childcare Center,N/A,1240 East 23rd Street,Douglas,Cochise,85607,n, ,37,100,0,10000,100,0,100,100,0,100,100,0,100,0,0,0,100,0,100,100,0,100,0,0,0
Lomelis Too Childcare Center,N/A,1025 10th St,Douglas,Cochise,85607,n, ,42,100,0,10000,100,0,100,100,0,100,100,0,100,24,0,24,100,0,100,100,0,100,0,0,0
Longview,N/A,1209 E. Indian School ,Phoenix,Maricopa,85006-,n, ,32,97,0,9700,100,0,100,100,0,100,100,0,100,88,0,88,100,0,100,100,0,100,0,0,0
Longview Elementary School,N/A,1209 E. Indian School Road,Phoenix,Maricopa,85014-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Lord Of Grace Lutheran Church,N/A,7250 North Cortaro Road,Tucson,Pima,85743,n, ,56,96,1.8,9800,100,0,100,98,0,98,100,0,100,82,0,82,98,0,98,98.2,0,98,1.8,0,0
Los Amigos Child Care And Activity Center,N/A,1300 West St Marys Rd,Tucson,Pima,85745-,n, ,22,100,0,10000,100,0,100,100,0,100,100,0,100,77,22.7,100,100,0,100,100,0,100,4.5,0,0
Los Bukies House,N/A,288 W Placita Casas Bonitas,Tucson,Pima,85706,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Los Ninos Del Valle Preschool And Child Care Center,N/A,780 S. Park Centre Ave,Green Valley,Pima,85614-,n, ,53,96,1.9,9800,98,1.9,100,98,1.9,100,96,1.9,98,79,0,79,98,1.9,100,98.1,1.9,100,1.9,0,1.9
Los Ninos Sunnyside Head Start,N/A,5445 South Alvernon Way,Tucson,Pima,85706-,n, ,45,100,0,10000,100,0,100,100,0,100,100,0,100,84,0,84,98,0,98,100,0,100,0,0,0
Lourdes Catholic ,N/A,555 E Patagonia Hwy,Nogales,Santa Cruz,85621-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Love And Learn Preschool,N/A,2717 S Alma School Rd,Mesa,Maricopa,85210-____,n, ,150,93,6.7,10000,93,6.7,100,93,6.7,100,93,6.7,100,93,6.7,100,93,6.7,100,100,6.7,100,0,0,0
Love Of Christ Preschool,N/A,1525 N. Power Road,Mesa,Maricopa,85205-,n, ,102,92,7.8,10000,93,6.9,100,94,5.9,100,95,4.9,100,92,7.8,100,91,8.8,100,100,6.9,100,5.9,4.9,2.9
Lsd #65 Littleton Elementary School Preschool,N/A,1252 South Avondale Boulevard,Avondale,Maricopa,85323,y,rn,119,99,.8,10000,99,.8,100,99,.8,100,99,.8,100,98,.8,99,97,1.7,99,99.2,.8,100,0,0,.8
Lura Kinsey Elementary,N/A,1601 S Lone Tree,Flagstaff,Coconino,86001-,y,rn,28,93,7.1,10000,93,7.1,100,93,7.1,100,93,7.1,100,82,0,82,93,7.1,100,100,7.1,100,7.1,0,7.1
Lusd #9  Beaver Dam Elementary School,N/A,3436 East Rio Virgin Road,Beaver Dam,Mohave,86432,n, ,25,92,8,10000,92,8,100,92,8,100,92,8,100,92,8,100,92,8,100,92,8,100,8,0,8
Luz Child Care,N/A,2217 E Walnut St.,Tucson,Pima,85706-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Luz's Child Care,N/A,4123 W 21st Street,Yuma,Yuma,85364-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Lynn Urquides,N/A,1573 West Ajo Way,South Tucson,Pima,85713,n, ,30,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
M&m Childcare,N/A,5371 S Brush Berry Dr,Tucson,Pima,85757-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
M.e.s.d.#38 - Simis E C P / M A C,N/A,7302 North 10th Street,Phoenix,Maricopa,85020,n,rn,22,100,0,10000,100,0,100,100,0,100,95,0,95,100,0,100,100,0,100,100,0,100,0,0,0
M.s.d.#18 - Fairbanks Learning Connections Prescho,N/A,1 Fairbanks Road,Morenci,Greenlee,85540,n, ,145,74,2.1,7700,77,2.1,79,78,2.1,80,72,2.1,74,66,2.1,68,77,2.1,79,77.2,2.1,79,2.1,0,0
M.s.d.#21 - Arthur M. Hamilton - Murphy Head Start,N/A,2020 West Durango Street,Phoenix,Maricopa,85009,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
