SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_TDAP,PCT_EXEMPT_TDAP,PCT_COMPLIANCE_TDAP,PCT_IMMUNE_MVMVC,PCT_EXEMPT_MVMVC,PCT_COMPLIANCE_MVMVC,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Eduprize School Queen Creek,charter,4567 W. Roberts Road,Queen Creek,Pinal,85142-,N/A,,177,94,1.8,-,89,7.3,-,89,6.8,-,92,3.4,-,92,3.4,-,93,2.8,-,98,2.3,-,7.9,0,N/A
Eisenhower Elementary School,public,848 N Mesa Dr,Mesa,Maricopa,85201-,N/A,,52,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,1.9,1.9,N/A
El Mirage Elementary School,public,13500 El Mirage Road,El Mirage,Maricopa,85355-,N/A,,95,99,1.1,-,98,1.1,-,98,0,-,100,0,-,100,0,-,100,0,-,100,0,-,7.4,11.6,N/A
Eliseo C. Felix,public,Eliseo C Felix,Goodyear,Maricopa,85338-,N/A,,57,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Ellsworth Elementary School,public,38454 N Carolina Ave,San Tan Valley,Pinal,85140-,N/A,,127,96,3.3,-,87,8.7,-,87,8.7,-,94,4.7,-,95,4.7,-,96,3.9,-,96,3.9,-,8.7,0,N/A
Eloy Intermediate School,public,1011 North Sunshine Blvd.,Eloy,Pinal,85131-,N/A,,108,100,0,-,100,0,-,99,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Emerson Elementary School,public,915 E. Palm Lane,Phoenix,Maricopa,85006-,N/A,,49,100,0,-,96,0,-,96,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Emerson Elementary School,public,415 N. Westwood,Mesa,Maricopa,85201-,N/A,,120,98,2.6,-,90,5,-,95,5,-,98,2.5,-,98,2.5,-,98,2.5,-,100,0,-,5,0,N/A
Esperanza Elementary,public,251 W. Mohawk Lane,Phoenix,Maricopa,85027-,N/A,,45,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Esperero Canyon Middle School,public,Esperero Canyon Middle School,Tucson,Pima,85750-,N/A,,181,98,1.1,-,96,2.8,-,94,5,-,98,1.7,-,98,1.7,-,98,1.7,-,99,1.1,-,3.3,1.1,N/A
Estes Elementary,public,11279 W. Grier Road #100,Marana,Pima,85653-,N/A,,116,99,.9,-,84,9.5,-,93,4.3,-,99,.9,-,99,.9,-,99,.9,-,99,.9,-,.9,3.4,N/A
Estrella Middle School,public,3733 N 67th Avenue,Phoenix,Maricopa,85033-,N/A,,430,100,.2,-,98,.2,-,98,.2,-,100,.2,-,100,.2,-,100,.2,-,100,.2,-,.2,0,N/A
Estrella Mountain Elementary,public,10301 S. San Miguel,Goodyear,Maricopa,85338-,N/A,,73,100,0,-,95,1.4,-,96,1.4,-,99,1.4,-,99,1.4,-,100,0,-,100,0,-,1.4,0,N/A
Estrella Vista Elementary School,public,119005 W Cocopah Circle,Avondale,Maricopa,85323-,N/A,,96,97,3.2,-,86,6.3,-,90,5.2,-,97,3.1,-,97,3.1,-,97,3.1,-,100,0,-,5.2,0,N/A
Excelencia,public,2181 E Mcdowell,Phoenix,Maricopa,85006-,N/A,,89,100,0,-,96,2.2,-,96,2.2,-,100,0,-,100,0,-,100,0,-,100,0,-,2.2,0,N/A
Faith North Montessori,public,910 E. Washington,Phoenix,Maricopa,85034-,N/A,,23,96,4.5,-,70,17.4,-,70,17.4,-,91,8.7,-,100,0,-,96,4.3,-,100,0,-,17.4,0,N/A
Falcon Hill Elementary School,public,1645 N Sterling,Mesa,Maricopa,85207-,N/A,,83,96,2.5,-,93,2.4,-,93,6,-,98,2.4,-,98,2.4,-,99,1.2,-,96,3.6,-,6,0,N/A
Fees College Preparatory ,public,1600 East Watson,Tempe,Maricopa,85283-,N/A,,307,100,0,-,92,0,-,91,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Festival Foothills Elementary,public,26252 W. Desert Vista Blvd,Buckeye,Maricopa,85396-,N/A,,23,91,9.5,-,83,17.4,-,83,17.4,-,96,4.3,-,96,4.3,-,96,4.3,-,96,4.3,-,17.4,0,N/A
Field Elementary,public,2325 East Adobe Street,Mesa,Maricopa,85213-,N/A,,96,98,2.1,-,92,0,-,95,0,-,97,3.1,-,97,3.1,-,98,2.1,-,97,3.1,-,3.1,0,N/A
Fireside Elementary,charter,3725 E. Lone Cactus Dr,Phoenix,Maricopa,85050-,N/A,,71,97,2.9,-,90,8.5,-,90,8.5,-,96,4.2,-,92,8.5,-,93,7,-,99,1.4,-,9.9,0,N/A
First Avenue Elementary School,public,Po Box 406,San Manuel,Pinal,85631-,N/A,,41,98,2.5,-,90,2.4,-,93,2.4,-,98,2.4,-,100,0,-,100,0,-,73,2.4,-,0,2.4,N/A
Flagstaff Junior Academy,charter,306 W. Cedar Ave.,Flagstaff,Coconino,86001-,N/A,,45,78,28.6,-,76,22.2,-,76,22.2,-,78,22.2,-,78,22.2,-,78,22.2,-,78,22.2,-,22.2,0,N/A
Florence K-8,public,Po Box 2850,Florence,Pinal,85132-,N/A,,82,99,1.2,-,79,3.7,-,82,3.7,-,99,1.2,-,99,1.2,-,98,2.4,-,99,1.2,-,3.7,0,N/A
Foothills Academy College Preparatory,charter,7191 E. Ashler Hills Drive,Scottsdale,Maricopa,85266-,N/A,,26,96,4,-,88,11.5,-,88,11.5,-,88,3.8,-,96,3.8,-,100,0,-,96,3.8,-,3.8,0,N/A
Foothills Elementary,public,15808 N. 63 Rd Avenue,Glendale,Maricopa,85306-,N/A,,86,99,1.2,-,98,2.3,-,95,4.7,-,99,1.2,-,98,2.3,-,99,1.2,-,98,2.3,-,4.7,2.3,N/A
Fort Mohave Elementary School,charter,1760 Joy Lane,Fort Mohave,Mohave,86426-,N/A,,52,98,2,-,96,1.9,-,96,1.9,-,98,1.9,-,98,1.9,-,98,1.9,-,98,1.9,-,0,1.9,N/A
Fort Thomas Elementary School,public,Po Box 55,Fort Thomas,Graham,85536-,N/A,,46,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Fountain Hills Middle School,public,15414 N. Mcdowell Mtn. Rd.,Fountain Hills ,Maricopa,85268-,N/A,,131,99,.8,-,95,2.3,-,91,3.8,-,98,1.5,-,98,2.3,-,98,1.5,-,99,.8,-,4.6,0,N/A
Four Peaks Elementary School,public,1785 N. Idaho Road,Apache Junction,Pinal,85119-,N/A,,93,100,0,-,95,5.4,-,95,5.4,-,100,0,-,100,0,-,100,0,-,100,0,-,5.4,0,N/A
Fourth Avenue Junior High School,public,450 Fourth Avenue ,Yuma,Yuma,85364-,N/A,,66,98,0,-,88,0,-,88,0,-,98,0,-,98,0,-,98,0,-,98,0,-,0,0,N/A
Fox Creek Junior High,public,3101 Desert Sky Blvd,Bullhead City,Mohave,86442-,N/A,,178,100,0,-,90,0,-,87,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Frank Borman Elementary,public,3637 N 55th Ave,Phoenix,Maricopa,85031-,N/A,,127,90,0,-,72,0,-,69,0,-,91,0,-,93,0,-,92,0,-,94,0,-,.8,0,N/A
Franklin At Alma,public,1313 W Medina,Mesa,Maricopa,85202-,N/A,,25,92,8.7,-,92,8,-,92,8,-,92,8,-,88,12,-,92,8,-,100,0,-,12,0,N/A
Franklin At Brimhall Elementary,public,4949 E Southern Ave,Mesa,Maricopa,85206-,N/A,,111,99,.9,-,94,5.4,-,94,5.4,-,99,.9,-,98,1.8,-,99,.9,-,100,0,-,5.4,.9,N/A
Franklin East Elementary,public,1753 E. 8th Ave,Mesa,Maricopa,85204-3617,N/A,,104,97,3,-,90,7.7,-,92,6.7,-,97,2.9,-,97,2.9,-,97,2.9,-,98,1.9,-,8.7,0,N/A
Franklin Phonetic School,charter,6116 E. Hwy 69,Prescott Valley,Yavapai,86314-,N/A,,52,100,0,-,92,3.8,-,92,3.8,-,96,3.8,-,94,5.8,-,100,0,-,100,0,-,9.6,0,N/A
Franklin West Elementary,public,236 S Sirrine,Mesa,Maricopa,85210-1689,N/A,,69,91,9.5,-,86,13,-,86,13,-,93,7.2,-,93,7.2,-,93,7.2,-,100,0,-,13,0,N/A
Freedom Academy,charter,15014 N 56th Street ,Scottsdale,Maricopa,85254-,N/A,,26,92,8.3,-,88,7.7,-,88,7.7,-,92,7.7,-,92,7.7,-,92,7.7,-,92,7.7,-,7.7,0,N/A
Freedom Elementary School,public,22150 West Sundance Parkway South,Buckeye,Maricopa,85326-,N/A,,97,94,6.6,-,90,6.2,-,93,6.2,-,96,4.1,-,96,4.1,-,96,4.1,-,95,5.2,-,6.2,0,N/A
Frontier Elementary School,public,21258 N. 81st Ave,Peoria,Maricopa,85382-,N/A,,133,100,0,-,94,4.5,-,94,4.5,-,100,0,-,100,0,-,100,0,-,100,0,-,4.5,0,N/A
Frye Elementary School,public,801 E Frye Rd,Chandler,Maricopa,85225-,N/A,,101,100,0,-,97,2,-,97,2,-,100,0,-,100,0,-,100,0,-,100,0,-,2,0,N/A
Future Investment Middle School,charter,1844 S Alvernon Way,Tucson,Pima,85711-,N/A,,28,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Gadsden Elementary School,public,"1453 N. Main St., Suite F",San Luis,Yuma,85349-,N/A,,72,100,0,-,96,0,-,96,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Galveston Elementary School,public,661 E. Galveston,Chandler,Maricopa,85225-,N/A,,91,99,0,-,98,1.1,-,99,1.1,-,100,0,-,100,0,-,100,0,-,100,0,-,1.1,0,N/A
Ganado Middle School,public,P.o. Box 1757,Ganado,Apache,86505-,N/A,,104,100,0,-,99,0,-,99,0,-,100,0,-,100,0,-,100,0,-,95,0,-,1.9,0,N/A
Garden Lakes Elementary,public,10825 Garden Lakes Parkway,Avondale,Maricopa,85392-,N/A,,105,97,2.9,-,93,3.8,-,93,3.8,-,98,1.9,-,98,1.9,-,97,1.9,-,100,0,-,3.8,0,N/A
Garfield Elementary,public,1811 N 13 Th St.,Phoenix,Maricopa,85006-,N/A,,39,100,0,-,97,0,-,97,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Gary A Knox ,public,2926 S 21st  Drive ,Yuma ,Yuma,85364-,N/A,,90,100,0,-,98,0,-,98,0,-,100,0,-,100,0,-,100,0,-,99,1.1,-,1.1,0,N/A
Gateway Pointe Elementary,public,2069 S. Delatorre Dr,Gilbert,Maricopa,85295-,N/A,,104,96,4,-,88,9.6,-,87,9.6,-,96,3.8,-,96,3.8,-,97,2.9,-,97,2.9,-,14.4,0,N/A
Gateway School,public,1100 No. 35th Street,Phoenix,Maricopa,85008-5210,N/A,,80,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Gavilan Peak Elementary,public,2701 W Memorial Dr. ,Anthem,Maricopa,85086-,N/A,,81,98,2.5,-,86,3.7,-,86,3.7,-,96,2.5,-,98,2.5,-,98,2.5,-,98,2.5,-,4.9,0,N/A
George Washington Carver Elementary,public,1341 5th Street,Yuma,Yuma,85364-,N/A,,44,100,0,-,75,0,-,75,0,-,100,0,-,100,0,-,98,0,-,98,0,-,0,0,N/A
Gila Crossing Middle School,public,4665 W. Pecos Rd.,Laveen,Maricopa,85339-,N/A,,40,100,0,-,95,0,-,73,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Gila Vista,public,2245 Arizona Avenue,Yuma,Yuma,85364,N/A,,164,99,0,-,85,.6,-,84,.6,-,99,0,-,99,.6,-,100,0,-,100,0,-,.6,0,N/A
Gilbert Christian Schools,private,1424 South Promenade Lane,Gilbert,Maricopa,85296-,N/A,,33,85,17.9,-,91,6.1,-,82,18.2,-,85,15.2,-,82,18.2,-,85,15.2,-,85,15.2,-,15.2,0,N/A
Gilbert Elementary,public,175 W. Elliot Rd.,Gilbert,Maricopa,85233-,N/A,,95,100,0,-,92,6.3,-,92,6.3,-,100,0,-,100,0,-,100,0,-,100,0,-,6.3,0,N/A
Gililland Middle School,public,1025 S. Beck Ave.,Tempe,Maricopa,85281-,N/A,,299,99,1.4,-,91,3,-,91,2.7,-,99,1,-,99,1,-,99,1,-,97,3,-,1.3,0,N/A
Glendale American Elementary School,public,8530 N 55th Ave,Glendale,Maricopa,85302-,N/A,,90,98,2.3,-,94,0,-,96,0,-,98,2.2,-,98,2.2,-,98,2.2,-,100,0,-,3.3,0,N/A
Glenn F Burton ,public,4801 W Maryland Ave.,Glendale,Maricopa,85301-,N/A,,105,97,0,-,90,0,-,90,0,-,98,0,-,97,0,-,98,0,-,100,0,-,1.9,0,N/A
Glenn L Downs,public,3600 N 47th Ave,Phoenix,Maricopa,85031-,N/A,,81,100,0,-,98,0,-,98,0,-,98,0,-,100,0,-,99,0,-,100,0,-,0,0,N/A
Granada East Middle School,public,3022 W Campbell Ave,Phoenix,Maricopa,85017-,N/A,,239,100,.4,-,99,.4,-,99,.4,-,100,.4,-,100,.4,-,100,.4,-,100,.4,-,.4,0,N/A
Grand Canyon Unified School District,public,Po Box 519,Grand Canyon,Coconino,86023-,N/A,,23,91,9.5,-,65,21.7,-,52,8.7,-,91,8.7,-,91,8.7,-,100,0,-,87,8.7,-,8.7,0,N/A
Granite Mountain Middle School,public,1800 Williamson Valley Road,Prescott,Yavapai,86305-,N/A,,222,93,6.3,-,81,15.8,-,82,15.3,-,93,5.9,-,92,6.3,-,94,5,-,92,7.7,-,15.8,0,N/A
Granville Elementary,public,5250 Stover Drive,Prescott Valley,Yavapai,86314-,N/A,,77,96,0,-,86,2.6,-,82,1.3,-,97,0,-,97,0,-,99,0,-,99,0,-,1.3,0,N/A
Grayhawk Elementary,public,7525 E Grayhawk Drive,Scottsdale,Maricopa,85255-,N/A,,105,93,7.1,-,80,6.7,-,80,6.7,-,93,6.7,-,93,6.7,-,93,6.7,-,93,6.7,-,6.7,0,N/A
Great Expectations Academy,charter,1466 W. Camino Antigua,Sahuarita,Pima,85629-,N/A,,36,97,2.9,-,89,11.1,-,86,13.9,-,97,2.8,-,97,2.8,-,100,0,-,100,0,-,13.9,0,N/A
Great Hearts Academies - Anthem Prep,charter,39808 North Gavilan Peak Parkway,Anthem,Maricopa,85086-,N/A,,74,89,12.1,-,73,21.6,-,77,23,-,88,12.2,-,88,12.2,-,88,12.2,-,89,10.8,-,23,0,N/A
Great Hearts Academies - Glendale Prep,charter,23276 N 83rd Ave,Peoria,Maricopa,85383-,N/A,,72,99,1.4,-,96,4.2,-,96,4.2,-,99,1.4,-,99,1.4,-,99,1.4,-,99,1.4,-,4.2,0,N/A
Great Hearts Academies - North Phoenix Prep,charter,"13613 North Cave Creek Road, Building F",Phoenix,Maricopa,85022-5137,N/A,,70,94,6.1,-,90,5.7,-,91,4.3,-,94,5.7,-,94,5.7,-,94,5.7,-,94,5.7,-,5.7,0,N/A
Great Hearts Academies - North Phoenix Prep,charter,13613 North Cave Creek Road,Phoenix,Maricopa,85022-5137,N/A,,70,94,6.1,-,90,5.7,-,91,2.9,-,94,5.7,-,94,5.7,-,94,5.7,-,94,5.7,-,5.7,0,N/A
Great Hearts Academies - Scottsdale Prep,charter,16537 N 92nd St,Scottsdale,Maricopa,85260-,N/A,,153,96,2.7,-,95,4.6,-,83,5.2,-,97,2.6,-,97,0,-,97,2.6,-,97,2.6,-,6.5,2.6,N/A
Great Hearts Academies-chandler Prep,charter,1951 North Alma School Road,Chandler,Maricopa,85224-,N/A,,114,92,8.6,-,84,12.3,-,84,12.3,-,92,7.9,-,92,7.9,-,91,8.8,-,92,7.9,-,8.8,0,N/A
Great Hearts Academy-trivium Prep,charter,925 N. Sarival,Goodyear,Maricopa,85338-,N/A,,86,98,2.4,-,87,7,-,87,7,-,98,2.3,-,98,2.3,-,98,2.3,-,98,2.3,-,7,0,N/A
Great Hearts-veritas Prep,charter,3102 N. 56th St.,Phoenix,Maricopa,85028-,N/A,,129,97,3.2,-,88,7.8,-,87,9.3,-,95,5.4,-,95,5.4,-,94,6.2,-,96,2.3,-,9.3,2.3,N/A
Greenbrier Elementary,public,6150 W. Greenbriar,Glendale,Maricopa,85308-,N/A,,45,100,0,-,98,0,-,98,0,-,100,0,-,98,0,-,96,0,-,100,0,-,0,0,N/A
Greenfield Elementary,public,2550 E. Elliot Rd.,Gilbert,Maricopa,85234-,N/A,,117,97,3.5,-,94,3.4,-,94,3.4,-,97,3.4,-,97,3.4,-,96,4.3,-,97,3.4,-,2.6,1.7,N/A
Gridley,public,350 S. Harrison Rd.,Tucson,Pima,85748-,N/A,,251,100,0,-,97,2,-,98,2,-,99,.8,-,100,.4,-,100,0,-,100,.4,-,2.4,0,N/A
Griffith Elementary School,public,4505 E. Palm Lane,Phoenix ,Maricopa,85008-,N/A,,84,100,0,-,100,0,-,99,0,-,100,0,-,100,0,-,100,0,-,100,0,-,1.2,0,N/A
Guerrero Elementary School,public,463 S Alma School Rd ,Mesa,Maricopa,85210-,N/A,,78,99,0,-,94,0,-,96,0,-,100,0,-,100,0,-,100,0,-,56,43.6,-,0,1.3,N/A
H. L. Suverkrup School Elementary,public,4250 W. 16th Street,Yuma,Yuma,85364-,N/A,,52,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Hale Elementary,public,1425 N. 23rd St.,Mesa,Maricopa,85213-4018,N/A,,82,95,5.1,-,90,9.8,-,90,9.8,-,95,4.9,-,95,4.9,-,95,4.9,-,100,0,-,9.8,0,N/A
Haley Elementary,public,3401 S. Layton Lakes Blvd ,Chandler,Maricopa,85286-,N/A,,86,97,3.6,-,81,14,-,85,10.5,-,97,3.5,-,97,3.5,-,95,3.5,-,97,3.5,-,41.9,0,N/A
Happy Valley School,charter,7140 W. Happy Valley Rd,Peoria,Maricopa,85383-,N/A,,48,85,7.3,-,85,6.3,-,75,6.3,-,92,6.3,-,92,6.3,-,92,6.3,-,94,6.3,-,4.2,2.1,N/A
Harelson Elementary,public,826 West Chapala,Tucson,Pima,85704-,N/A,,52,98,2,-,98,1.9,-,96,3.8,-,98,1.9,-,98,1.9,-,98,0,-,98,1.9,-,1.9,1.9,N/A
Harold W Smith School,public,6534 N. 63rd. Avenue,Goodyear,Maricopa,85301-,N/A,,100,95,0,-,99,0,-,99,0,-,96,0,-,100,0,-,96,0,-,100,0,-,0,0,N/A
Harris Elem,public,1820 S. Harris Dr.,Mesa,Maricopa,85204-,N/A,,84,96,3.7,-,95,3.6,-,95,3.6,-,96,3.6,-,96,3.6,-,96,3.6,-,96,3.6,-,3.6,0,N/A
Hartford Sylvia Encinas Elementary,public,700 N. Hartford,Chandler,Maricopa,85225-,N/A,,80,100,0,-,94,6.3,-,95,5,-,100,0,-,100,0,-,100,0,-,94,6.3,-,6.3,0,N/A
Harvest Preparatory Academy,charter,350 East 18th Street,Yuma,Yuma,85364-,N/A,,26,100,0,-,88,3.8,-,88,3.8,-,100,0,-,100,0,-,100,0,-,100,0,-,3.8,0,N/A
Harvest Preparatory Academy,charter,350 East 18th Street,Yuma,Yuma,85364-,N/A,,26,100,0,-,88,3.8,-,88,3.8,-,100,0,-,100,0,-,100,0,-,100,0,-,3.8,0,N/A
Havasu Preparatory Academy ,charter,3155 Maricopa Avenue,Lake Havasu City,Mohave,86406-,N/A,,22,95,0,-,59,0,-,64,0,-,95,0,-,95,0,-,95,0,-,100,0,-,0,0,N/A
Havaupai,public,880 Cashmere Dr,Lake Havasu City,Mohave,86404-,N/A,,64,100,0,-,94,0,-,95,4.7,-,100,0,-,100,0,-,100,0,-,100,0,-,4.7,0,N/A
Hawthorne Elementary School,public,630 N. Hunt Dr.,Mesa,Maricopa,85203-6533,N/A,,58,97,3.6,-,93,3.4,-,97,3.4,-,98,1.7,-,98,1.7,-,98,1.7,-,97,3.4,-,5.2,0,N/A
Heard Elementary School,public,2301 W Thomas Rd,Phoenix,Maricopa,85015-,N/A,,71,93,1.5,-,85,1.4,-,85,1.4,-,97,1.4,-,99,1.4,-,96,0,-,99,1.4,-,1.4,1.4,N/A
Hearn Academy,charter,17606 N 7th Ave,Phoenix,Maricopa,85023-,N/A,,52,96,4,-,92,5.8,-,92,5.8,-,96,3.8,-,96,3.8,-,94,3.8,-,96,3.8,-,5.8,0,N/A
Heritage,public,5312 W. Mountain View Road,Glendale,Maricopa,85302-2200,N/A,,87,99,1.2,-,99,1.1,-,99,1.1,-,99,1.1,-,99,1.1,-,99,1.1,-,99,1.1,-,1.1,0,N/A
Heritage Middle School,public,1076 N .road One West,Chino Valley,Yavapai,86323-,N/A,,169,96,3.7,-,79,19.5,-,79,19.5,-,93,7.1,-,95,5.3,-,96,3.6,-,96,4.1,-,15.4,0,N/A
Hermosa Vista Elementary,public,2626 N 24th St,Mesa,Maricopa,85213-,N/A,,81,98,2.5,-,94,3.7,-,96,3.7,-,99,1.2,-,99,1.2,-,98,2.5,-,98,2.5,-,4.9,0,N/A
Herrera,public,1350 S. 11 St.,Phoenix,Maricopa,85034-,N/A,,84,100,0,-,93,0,-,92,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Hidden Hills Elementary School,public,1919 East Sharon Drive,Phoenix,Maricopa,85022-,N/A,,78,100,0,-,96,1.3,-,96,1.3,-,100,0,-,100,0,-,99,1.3,-,100,0,-,1.3,0,N/A
High Desert Middle School,public,460 N. Willow St.,Globe,Gila,85501-,N/A,,145,100,0,-,82,.7,-,82,.7,-,100,0,-,100,0,-,100,0,-,100,0,-,.7,0,N/A
Highland Arts Elementary,public,3042 East Adobe St,Mesa,Maricopa,85213-,N/A,,116,98,1.8,-,91,2.6,-,94,.9,-,99,.9,-,98,1.7,-,99,.9,-,100,0,-,4.3,.9,N/A
Highland Lakes School,public,19000 N. 63rd Avenue,Glendale,Maricopa,85308-,N/A,,130,95,4.8,-,91,6.2,-,92,7.7,-,94,6.2,-,94,6.2,-,95,5.4,-,95,4.6,-,7.7,0,N/A
Highland Park Elementary School,public,230 North Cole Drive,Gilbert,Maricopa,85234-,N/A,,119,97,2.6,-,87,5,-,89,7.6,-,97,3.4,-,97,3.4,-,97,2.5,-,97,2.5,-,7.6,0,N/A
Higley Traditional Academy,public,3391 E. Vest Ave,Gilbert,Maricopa,85295-8482,N/A,,100,93,5.4,-,93,5,-,92,6,-,97,3,-,97,3,-,100,0,-,98,2,-,8,0,N/A
Hohokam Middle School,public,800 N. 9th Street,Coolidge,Pinal,85128-,N/A,,163,99,.6,-,99,.6,-,99,.6,-,99,.6,-,99,.6,-,99,.6,-,99,.6,-,.6,0,N/A
Holbrook Junior High School,public,P.o. Box 640,Holbrook,Navajo,86025-0640,N/A,,84,98,2.4,-,96,1.2,-,96,2.4,-,99,1.2,-,99,1.2,-,99,1.2,-,99,1.2,-,2.4,0,N/A
Hollinger ,public,150 W. Ajo Way,Tucson,Pima,85713-,N/A,,46,100,0,-,98,0,-,98,0,-,100,0,-,98,2.2,-,100,0,-,98,2.2,-,2.2,0,N/A
Holmes Elementary,public,948 S Horne ,Mesa,Maricopa,85204-,N/A,,80,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Homer Davis Elementary,public,4250 N Romero Rd,Tucson,Pima,85705-,N/A,,64,97,3.2,-,97,1.6,-,97,1.6,-,97,3.1,-,97,3.1,-,97,3.1,-,98,1.6,-,3.1,0,N/A
Horizon Community Learning Center,charter,16233 S 48th St.,Phoenix,Maricopa,85048,N/A,,113,96,3.7,-,85,8.8,-,86,8,-,96,4.4,-,94,6.2,-,96,4.4,-,96,4.4,-,8.8,0,N/A
Horizon School,public,8520 N 47th Ave,Glendale,Maricopa,85302-,N/A,,79,97,2.6,-,92,6.3,-,90,6.3,-,97,2.5,-,97,2.5,-,97,2.5,-,97,2.5,-,6.3,0,N/A
Horseshoe Trails Elementary School,charter,P.o. Box 426,Cave Creek,Maricopa,85327-,N/A,,83,99,1.2,-,99,1.2,-,99,1.2,-,99,1.2,-,99,1.2,-,99,1.2,-,99,1.2,-,1.2,0,N/A
Houston Elementary,public,500 E. Houston Ave.,Gilbert,Maricopa,85234-,N/A,,74,97,2.8,-,88,5.4,-,89,5.4,-,95,2.7,-,97,2.7,-,100,0,-,97,2.7,-,5.4,0,N/A
Huachuca City School,public,100 School Drive,Huachuca City,Cochise,85616-,N/A,,64,100,0,-,75,1.6,-,75,1.6,-,100,0,-,100,0,-,97,3.1,-,100,0,-,3.1,0,N/A
Huachuca Mountain Elementary School,charter,3288 St. Andrews Dr.,Sierra Vista,Cochise,85650-,N/A,,80,100,0,-,95,1.3,-,95,0,-,100,0,-,100,0,-,100,0,-,100,0,-,1.3,0,N/A
Humboldt Elementary School,public,P.o. 8,Humboldt,Yavapai,85329-,N/A,,46,96,4.5,-,91,6.5,-,91,6.5,-,96,4.3,-,96,4.3,-,96,4.3,-,96,4.3,-,6.5,0,N/A
I Conchos,public,1718 W Vineyard Rd,Phoenix,Maricopa,85041-,N/A,,48,100,0,-,96,0,-,42,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
I. Conchos,public,1718 W. Vineyard Rd,Phoenix,Maricopa,85041-,N/A,,51,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Imagine Avondale Middle,charter,950 N Eliseo Felix Jr Way,Avondale,Maricopa,85323-,N/A,,64,94,6.7,-,94,4.7,-,94,4.7,-,92,7.8,-,94,6.3,-,97,3.1,-,97,3.1,-,12.5,0,N/A
Imagine Bell Canyon,charter,18052 N Black Canyon Highway,Phoenix,Maricopa,85053-,N/A,,31,97,3.3,-,84,6.5,-,84,12.9,-,94,6.5,-,94,6.5,-,97,3.2,-,97,3.2,-,6.5,3.2,N/A
Imagine Coolidge Elementary,charter,1290 A Vah Ki Inn Rd,Coolidge,Pinal,85128-,N/A,,114,92,5.7,-,89,5.3,-,87,5.3,-,89,5.3,-,89,5.3,-,89,5.3,-,93,5.3,-,5.3,0,N/A
Imagine Desert West,charter,6738 W Mcdowell Rd,Phoenix,Maricopa,85035-,N/A,,109,96,1,-,96,.9,-,96,.9,-,99,0,-,100,0,-,100,0,-,95,0,-,0,.9,N/A
Imagine East Mesa Charter,charter,9701 E Southern,Mesa,Maricopa,85209-,N/A,,97,80,2.6,-,0,0,-,0,0,-,85,2.1,-,80,2.1,-,97,2.1,-,98,2.1,-,2.1,0,N/A
Imagine Elementary At Tempe,charter,1538 E Southern Ave ,Tempe,Maricopa,85282-,N/A,,31,100,0,-,94,3.2,-,94,3.2,-,100,0,-,100,0,-,100,0,-,100,0,-,3.2,0,N/A
Imagine Middle At Surprise,charter,14850 N 156th Ave,Surprise,Maricopa,85379-,N/A,,99,96,3.2,-,91,6.1,-,89,7.1,-,94,3,-,94,3,-,96,3,-,97,3,-,7.1,1,N/A
