SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Las Brisas Elementary School,public,5805 W ALAMEDA RD,GLENDALE,MARICOPA,85310,y,rn,99,92,8.1,100,92,8.1,100,91,8.1,99,93,7.1,100,,4,100,8.1,1,0
Las Sendas Elementary School,public,3120 N RED MTN,MESA,MARICOPA,85207,y,rn,102,93,6.9,100,93,5.9,100,93,6.9,100,95,4.9,100,,2,100,6.9,0,0
Lattie Coor School,public,1406 N CENTRAL AVE,AVONDALE,MARICOPA,85323,y,lpn,146,92,.7,93,92,.7,93,94,.7,95,94,.7,95,,.7,97,.7,0,.7
Laura N. Banks Elementary,private,3200 S LEAD FLOWER AVE,TUCSON,PIMA,85735,y,rn,48,96,0,96,96,0,98,96,0,96,98,0,98,,0,98,0,0,0
Laveen Elementary School,public,4141 W MCNEIL ST,LAVEEN,MARICOPA,85339,y,rn,50,92,2,94,92,2,98,96,2,98,98,2,100,,0,100,0,2,0
Laveen Traditional School,charter,7900 S 43RD AVE,LAVEEN,MARICOPA,85339,y,,88,92,8,100,92,5.7,100,93,6.8,100,93,6.8,100,,5.7,100,10.2,0,10.2
Le Pera Elementary School,public,19121 TAHBO RD,POSTON,LA PAZ,85371,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Leading Edge Academy - East Mesa Campus,charter,10222 E CALYPSO AVE,MESA,MARICOPA,85208,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Leading Edge Academy - Gilbert Elementary Campus,charter,717 W RAY RD,GILBERT,MARICOPA,85233,n,,32,59,40.6,100,59,40.6,100,59,40.6,100,69,31.3,100,,28.1,100,40.6,0,31.3
Leading Edge Academy - Mountain View Campus,charter,4815 W HUNT HWY,QUEEN CREEK,PINAL,85142,n,,59,85,15.3,100,85,13.6,100,86,13.6,100,88,11.9,100,,10.2,100,15.3,0,10.2
Leading Edge Academy Maricopa,charter,18700 N PORTER RD,MARICOPA,PINAL,85138,n,,109,90,3.7,94,90,3.7,94,90,3.7,94,93,3.7,96,,3.7,98,3.7,0,0
Learning Foundation And Performing Arts Alta Mesa,charter,5761 E BROWN RD,MESA,MARICOPA,85205,n,,26,62,34.6,96,62,30.8,100,69,30.8,100,65,34.6,100,,30.8,100,30.8,0,0
Learning Foundation And Performing Arts Stapley,charter,851 N STAPLEY DR BLDG 6,MESA,MARICOPA,85203,n,,24,83,16.7,100,83,16.7,100,88,12.5,100,83,16.7,100,,12.5,100,16.7,0,0
Learning Foundation And Performing Arts Warner,charter,3939 E WARNER RD,GILBERT,MARICOPA,85296,n,,55,84,14.5,98,84,12.7,98,84,12.7,96,86,14.5,100,,10.9,100,16.4,0,0
Legacy Montessori Inc,private,45290 GARVEY AVE,MARICOPA,PINAL,85139,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Legacy Traditional School,charter,3500 W CORTARO FARMS RD,TUCSON,PIMA,85742,n,,149,94,5.4,99,94,5.4,99,93,6.7,99,92,6.7,99,,6.7,99,6.7,6,1.3
Legacy Traditional School - Avondale,charter,12320 W VAN BUREN ST,AVONDALE,MARICOPA,85323,n,,151,97,2.6,100,97,2.6,100,97,2.6,100,95,4.6,100,,3.3,100,5.3,0,1.3
Legacy Traditional School - Casa Grande,charter,1274 E O'NEIL DR,CASA GRANDE,PINAL,85138,y,lpn,136,96,3.7,100,96,3.7,100,96,3.7,100,96,3.7,100,,4.4,100,4.4,0,3.7
Legacy Traditional School - Maricopa,charter,17760 N REGENT DR,MARICOPA,PINAL,85138,n,,124,90,10.5,100,90,8.9,100,91,8.9,100,94,6.5,100,,4.8,100,10.5,0,0
Legacy Traditional School Gilbert,charter,2747 S RECKER RD,GILBERT,MARICOPA,85295,n,,150,88,12,100,88,11.3,100,88,12,100,91,8.7,100,,9.3,100,9.3,6.7,0
Legacy Traditional School- Glendale,charter,13901 N 67TH AVE,GLENDALE,MARICOPA,85306,y,lpn,115,96,4.3,100,96,4.3,100,97,3.5,100,96,4.3,100,,3.5,100,4.3,0,4.3
Legacy Traditional School- North Chandler,charter,1900 N MCQUEEN RD,CHANDLER,MARICOPA,85225,n,,66,97,3,100,97,3,100,97,3,100,97,3,100,,3,100,3,0,0
Legacy Traditional School-peoria,charter,7877 W HILLCREST BLVD,PEORIA,MARICOPA,85383,y,lpn,63,89,11.1,100,89,11.1,100,89,11.1,100,94,6.3,100,,7.9,100,11.1,0,6.3
Legacy Traditional Surprise,charter,14506 W SWEETWATER AVE,SURPRISE,MARICOPA,85379,n,,161,91,8.7,100,91,8.1,100,91,9.3,100,93,6.8,100,,5.6,100,11.2,0,5.6
Legacy Traditional/ Queen Creek,charter,41800 N BARNES PKWY,SAN TAN VALLEY,PINAL,85140,n,,121,87,13.2,100,87,14.9,100,85,14.9,100,90,9.9,100,,12.4,100,55.4,0,9.1
Legend Springs Elementary,public,21150 N ARROWHEAD LOOP RD,GLENDALE,MARICOPA,85308,y,rn,83,93,7.2,100,93,7.2,100,94,6,100,93,7.2,100,,7.2,100,9.6,1.2,6
Lehi Elementary School,public,2555 N STAPLEY DR,MESA,MARICOPA,85203,y,rn,54,91,5.6,96,91,5.6,98,94,5.6,100,93,5.6,98,,5.6,100,5.6,0,5.6
Leman Academy Of Excellence,charter,1000 E WILCOX DR,SIERRA VISTA,COCHISE,85635,n,,47,87,12.8,100,87,8.5,100,96,4.3,100,89,10.6,100,,2.1,100,12.8,0,2.1
Leman Academy Of Excellence,charter,7720 N SILVERBELL RD,TUCSON,PIMA,85743,y,rn,134,90,9.7,100,90,8.2,100,91,9,100,92,8.2,100,,7.5,100,8.2,.7,6.7
Leonor Hambly K-8,public,824 THORNE AVENUE,WINKELMAN,PINAL,85192,n,,22,91,0,91,91,0,100,100,0,100,100,0,100,,0,100,0,0,0
Leupp School,public,3285 E SPARROW AVE,FLAGSTAFF,COCONINO,86004,y,rn,22,96,0,96,96,0,96,96,0,96,100,0,100,,0,100,0,0,0
Liberty Arts Academy,charter,3015 S POWER RD,MESA,MARICOPA,85212,n,,41,61,39,100,61,19.5,100,68,31.7,100,90,9.8,100,,0,100,14.6,0,14.6
Liberty Elementary School,public,19818 W US HIGHWAY 85,BUCKEYE,MARICOPA,85326,y,lpn,37,100,0,100,100,2.7,100,97,2.7,100,100,0,100,,0,100,2.7,0,0
Liberty Elementary School,public,5495 S LIBERTY AVE,TUCSON,PIMA,85706,y,rn,106,98,1.9,100,98,.9,100,99,.9,100,100,0,100,,0,100,1.9,0,0
Liberty Elementary School,public,5125 E MARILYN RD,SCOTTSDALE,MARICOPA,85254,y,rn,59,90,5.1,95,90,5.1,95,92,5.1,97,92,5.1,97,,5.1,98,5.1,0,3.4
Liberty Traditional Charter School,charter,4027 N 45TH AVE,PHOENIX,MARICOPA,85031,n,,35,97,0,97,97,0,86,94,0,94,97,0,97,,0,94,0,0,0
"Liberty Traditional Saddleback Charter School In Douglas,arizona",charter,3715 N WASHINGTON AVE,DOUGLAS,COCHISE,85607,n,,25,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Liberty Traditional School,public,3300 N LAKE VALLEY RD,PRESCOTT VALLEY,YAVAPAI,86314,y,rn,92,92,7.6,100,92,7.6,100,90,9.8,100,94,6.5,100,,5.4,100,10.9,0,5.4
Lifelong Learning Academy,charter,3295 W ORANGE GROVE RD,TUCSON,PIMA,85741,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Lincoln Elementary School,public,652 N TYLER AVE,NOGALES,SANTA CRUZ,85621,y,rn,80,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Lincoln Elementary School,public,201 PARK AVE,PRESCOTT,YAVAPAI,86303,n,,55,80,7.3,87,80,7.3,89,80,7.3,87,87,7.3,95,,7.3,95,7.3,0,7.3
Lincoln Elementary School,public,930 S SIRRINE,MESA,MARICOPA,85210,y,rn,94,98,1.1,99,98,1.1,99,99,1.1,100,98,1.1,99,,1.1,100,1.1,0,1.1
Lindbergh Elementary School,public,930 S LAZONA DR,MESA,MARICOPA,85204,y,rn,52,100,0,100,100,0,100,98,0,98,100,0,100,,0,98,0,0,0
Linden Elementary School,public,1009 SCHOOL HOUSE LN,SHOW LOW,NAVAJO,85901,n,,23,91,8.7,100,91,8.7,100,91,8.7,100,91,8.7,100,,8.7,100,8.7,0,8.7
Lineweaver Elementary School,public,461 S BRYANT AVE,TUCSON,PIMA,85711,y,rn,68,97,2.9,100,97,2.9,99,97,2.9,100,97,2.9,100,,2.9,100,2.9,1.5,0
Litchfield Elementary School,charter,272 E SAGEBRUSH ST,LITCHFIELD PARK,MARICOPA,85340,y,lpn,150,97,3.3,100,97,2,100,97,2.7,100,98,2,100,,1.3,100,3.3,0,3.3
Little Explorers Early Learning Center,public,3175 E GORDON DR,KINGMAN,MOHAVE,86409,y,,36,94,0,94,94,2.8,97,92,8.3,100,92,5.6,97,,5.6,100,11.1,0,11.1
Little Red School House,public,7 DUQUESNE RD,NOGALES,SANTA CRUZ,85621,n,,24,100,0,100,100,0,100,96,4.2,100,100,0,100,,0,100,4.2,0,0
Littleton Elementary School,public,1252 S 115TH AVE,CASHION,MARICOPA,85323,y,rn,53,94,5.7,100,94,3.8,100,94,5.7,100,98,1.9,100,,3.8,100,3.8,1.9,0
Logos Christian Academy,private,9745 N TREKELL RD,CASA GRANDE,PINAL,85122,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Loma Linda Elementary School,public,2002 E CLARENDON AVE,PHOENIX,MARICOPA,85016,y,lpn,62,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Lone Mountain Elementary School,public,5250 E MONTGOMERY RD,CAVE CREEK,MARICOPA,85331,n,,49,92,4.1,96,92,4.1,100,94,4.1,98,98,2,100,,4.1,100,4.1,0,4.1
Longfellow Elementary School,public,345 S HALL,MESA,MARICOPA,85204,y,rn,77,96,2.6,99,96,2.6,100,97,1.3,99,100,0,100,,0,100,2.6,0,2.6
Lookout Mountain School,public,15 W CORAL GABLES DR,PHOENIX,MARICOPA,85023,n,,133,92,8.3,100,92,9.8,99,93,7.5,100,94,5.3,99,,3.8,100,9.8,0,3
Loretto Catholic School,private,1200 E 14TH ST,DOUGLAS,COCHISE,85607,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Los Amigos Elementary School,public,2200 E DREXEL RD,TUCSON,PIMA,85706,y,rn,106,96,0,96,96,0,100,100,0,100,99,0,99,,0,100,0,0,0
Los Ninos Elementary,public,5445 S ALVERNON WAY,TUCSON,PIMA,85706,y,rn,64,98,0,98,98,0,98,100,0,100,98,0,98,,0,100,0,0,0
Lourdes Catholic School,private,555 E PATAGONIA HWY,NOGALES,SANTA CRUZ,85621,n,,26,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Lowell Elementary School,public,920 E BROADWAY RD,MESA,MARICOPA,85204,y,rn,73,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Lowell School,public,1121 S 3RD AVE,PHOENIX,MARICOPA,85003,n,,64,97,1.6,98,97,1.6,100,98,1.6,100,100,0,100,,0,100,1.6,0,1.6
Luke Elementary School,public,7300 N DYSART RD,GLENDALE,MARICOPA,85307,y,lpn,94,95,1.1,96,95,1.1,97,95,1.1,96,98,1.1,99,,1.1,100,1.1,0,1.1
Lulu Walker School,public,1750 W ROLLER COASTER RD,TUCSON,PIMA,85704,n,,73,96,0,96,96,0,97,100,0,100,99,0,99,,0,100,0,0,0
Lynn Urquides Elementary School,public,1573 W AJO WAY,TUCSON,PIMA,85713,y,,89,99,0,99,99,0,100,100,0,100,100,0,100,,0,100,0,0,0
Mabel Padgett Elementary School,public,15430 W TURNEY AVE,GOODYEAR,MARICOPA,85395,y,rn,96,100,0,100,100,0,100,99,1,100,100,0,100,,0,100,1,0,0
Macarthur Elementary School,public,1435 E MCLELLAN RD,MESA,MARICOPA,85203,y,rn,77,87,11.7,99,87,11.7,99,90,10.4,100,86,11.7,97,,11.7,99,10.4,1.3,10.4
Madison Camelview Elementary,public,2002 E CAMPBELL AVE,PHOENIX,MARICOPA,85016,n,,122,95,3.3,98,95,3.3,98,97,3.3,100,95,3.3,98,,3.3,100,3.3,0,3.3
Madison Elementary School,public,849 S SUNNYVALE,MESA,MARICOPA,85206,y,rn,48,96,4.2,100,96,2.1,100,98,2.1,100,98,2.1,100,,0,100,2.1,0,0
Madison Heights Elementary School,public,7150 N 22ND ST,PHOENIX,MARICOPA,85020,n,,76,99,0,99,99,0,100,100,0,100,99,0,99,,0,100,0,0,0
Madison Richard Simis School,public,7302 N 10TH ST,PHOENIX,MARICOPA,85020,n,,173,95,1.7,97,95,1.7,99,97,2.3,99,95,2.9,98,,1.7,98,2.9,0,2.9
Madison Rose Lane School,public,1155 E ROSE LN,PHOENIX,MARICOPA,85014,y,rn,162,94,4.3,99,94,4.3,100,96,4.3,100,96,4.3,100,,4.3,100,4.3,0,4.3
Madison Tradition Academy,public,925 E MARYLAND AVE,PHOENIX,MARICOPA,85014,n,,78,100,0,100,100,0,100,97,2.6,100,99,0,99,,0,100,2.6,1.3,0
Magical Journey Learning Center,private,1241 E CHANDLER BLVD STE 115,PHOENIX,MARICOPA,85048,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Magma Ranch K-8,public,10890 DESERT MOUNTAIN BLVD,FLORENCE,PINAL,85132,y,,62,68,0,68,68,0,71,71,0,71,86,0,86,,0,92,1.6,0,0
Magnet Traditional,public,2602 N 23RD AVE,PHOENIX,MARICOPA,85009,y,rn,43,100,0,100,100,0,98,98,0,98,100,0,100,,0,100,0,0,0
Maie Bartlett Heard,public,2301 W THOMAS RD,PHOENIX,MARICOPA,85015,y,lpn,39,92,2.6,95,92,2.6,97,92,2.6,95,95,2.6,97,,2.6,100,2.6,0,0
Maine Consolidated School,public,10 SPRING VALLEY RD,PARKS,COCONINO,86018,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Maldonado Amelia Elementary School,public,3535 W MESSALA WAY,TUCSON,PIMA,85746,y,rn,54,98,1.9,100,98,1.9,100,98,1.9,100,100,0,100,,0,100,1.9,0,1.9
Mammoth Elementary School,public,111 W DUNGAN DR,MAMMOTH,PINAL,85618,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Manuel Pena Elementary,public,2550 N 25TH PL,PHOENIX,MARICOPA,85008,y,lpn,132,98,2.3,100,98,2.3,100,97,2.3,99,98,2.3,100,,2.3,100,2.3,0,2.3
Many Farms Elementary School,public,NORTH HWY 191,MANY FARMS,APACHE,86503,y,lpn,52,98,0,98,98,0,98,100,0,100,100,0,100,,0,100,0,0,0
Manzanita Elementary School,public,8430 N 39TH AVE,PHOENIX,MARICOPA,85051,n,,109,99,.9,100,99,.9,100,99,.9,100,99,.9,100,,0,100,.9,0,0
Manzanita Elementary School,public,2601 DETROIT AVE,KINGMAN,MOHAVE,86401,n,,123,80,10.6,90,80,9.8,91,82,8.9,91,89,4.9,94,,3.3,100,10.6,0,3.3
Manzo Elementary School,public,855 N MELROSE AVE,TUCSON,PIMA,85745,y,rn,43,91,4.7,95,91,2.3,95,95,4.7,100,98,2.3,100,,2.3,100,4.7,0,4.7
Maricopa Elementary School,public,18150 N ALTERRA PKWY,MARICOPA,PINAL,85139,y,rn,98,97,3.1,100,97,3.1,100,96,4.1,100,97,3.1,100,,0,100,3.1,1,2
Marilyn Thiele Wilson School,public,5619 E GLADE AVE,MESA,MARICOPA,85206,y,rn,91,87,0,87,87,0,87,86,0,86,89,0,89,,0,100,8.8,3.3,0
Marjorie W Estes Elementary School,public,13650 N MCDUFF RD,MARANA,PIMA,85653,y,rn,76,93,1.3,95,93,2.6,96,93,2.6,96,95,1.3,96,,2.6,97,2.6,1.3,1.3
Marley Park Elementary,public,15042 W SWEETWATER AVE,SURPRISE,MARICOPA,85379,y,lpn,116,84,6,90,84,5.2,86,88,7.8,96,75,4.3,79,,4.3,98,33.6,0,0
Marshall Humphrey Ii Elementary School,public,125 S 132ND ST,CHANDLER,MARICOPA,85225,n,,72,92,8.3,100,92,6.9,100,93,6.9,100,94,5.6,100,,4.2,100,6.9,0,5.6
Marshall K-5 School,public,9066 E 29TH ST,TUCSON,PIMA,85710,y,rn,51,98,0,98,98,0,98,100,0,100,98,0,98,,0,98,0,0,0
Marshall Ranch Elementary School,public,12995 N MARSHALL RANCH DR,GLENDALE,MARICOPA,85304,y,lpn,89,100,0,100,100,0,100,100,0,100,99,0,99,,0,100,0,0,0
Mary A. Otondo,public,2251 S OTONDO DR,YUMA,YUMA,85365,n,,126,98,1.6,100,98,1.6,100,98,1.6,100,98,1.6,100,,0,98,1.6,0,1.6
Mary Belle Mccorkle,public,4455 S MISSION RD,TUCSON,PIMA,85746,y,rn,89,98,2.2,100,98,2.2,100,98,2.2,100,98,2.2,100,,0,100,2.2,0,0
Mary C O'brien Elementary School,public,1400 N ELEVEN MILE CORNER RD,CASA GRANDE,PINAL,85294,y,rn,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Mary L Welty Elementary School,public,1050 W CIMARRON ST,NOGALES,SANTA CRUZ,85621,y,rn,63,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Mary Mcleod Bethune School,public,1310 S 15TH AVE,PHOENIX,MARICOPA,85007,y,rn,51,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Maryland Elementary School,public,6503 N 21ST AVE,PHOENIX,MARICOPA,85015,n,,98,97,1,98,97,1,99,98,1,99,98,1,99,,0,100,1,0,1
Maryvale Preparatory Academy,public,6301 W INDIAN SCHOOL RD,PHOENIX,MARICOPA,85033,n,,53,93,7.5,100,93,7.5,100,93,7.5,100,93,7.5,100,,7.5,100,7.5,0,7.5
Math And Science Success Academy,charter,434 W LERDO RD,TUCSON,PIMA,85756,n,,52,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Maurice C Cash School,public,3851 W ROESER RD,PHOENIX,MARICOPA,85041,y,rn,94,96,0,96,96,0,97,95,0,95,100,0,100,,0,100,0,0,0
Maxine O Bush Elementary School,public,602 E SIESTA DR,PHOENIX,MARICOPA,85042,y,rn,43,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Mayer Elementary School,public,12568 E MAIN ST,MAYER,YAVAPAI,86333,n,,30,73,26.7,100,73,26.7,100,83,16.7,100,87,13.3,100,,0,100,26.7,0,13.3
Mccartney Ranch Elementary School,public,2631 N BROWN AVE,CASA GRANDE,PINAL,85122,y,rn,110,97,0,97,97,.9,98,99,.9,100,99,0,99,,0,100,.9,0,0
Mcdowell Mountain Elementary School,public,14825 N FAYETTE DR,FOUNTAIN HILLS,MARICOPA,85268,n,,78,90,10.3,100,90,10.3,100,89,11.5,100,90,10.3,100,,10.3,100,11.5,0,10.3
Mcnary Elementary School,public,108 N. POLLOCK,MCNARY,APACHE,85930,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Mcneal Elementary School,public,3979 MCNEAL ST,MC NEAL,COCHISE,85617,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Melvin E Sine School,public,4932 W MYRTLE AVE,GLENDALE,MARICOPA,85301,y,lpn,72,96,0,96,96,0,97,100,0,100,99,0,99,,0,100,0,0,0
Mendoza Elementary School,public,5831 E MCLELLAN RD,MESA,MARICOPA,85205,y,rn,64,92,7.8,100,92,9.4,100,89,10.9,100,89,10.9,100,,0,100,9.4,1.6,0
Mercury Mine Elementary School,public,9640 N 28TH ST,PHOENIX,MARICOPA,85028,y,rn,78,97,2.6,100,97,2.6,100,96,3.8,100,95,5.1,100,,2.6,100,5.1,0,0
Meridian Elementary - Gilbert Public Schools,public,3900 S MOUNTAIN RD,MESA,MARICOPA,85212,y,rn,102,98,1,99,98,1,100,99,1,100,99,1,100,,1,100,1,0,1
Mesa Arts Academy,charter,221 W 6TH AVE,MESA,MARICOPA,85210,n,,24,96,4.2,100,96,4.2,100,83,4.2,88,96,4.2,100,,0,100,4.2,0,4.2
Mesa Montessori,private,2830 S CARRIAGE LN,MESA,MARICOPA,85202,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Mesa Verde Elementary School,public,1661 W SAGE ST,TUCSON,PIMA,85704,n,,53,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Mesa View Elementary School,public,U.S. HWY 191 and N.R. 7,CHINLE,APACHE,86503,n,,60,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Mesquite Elementary,public,9455 E RITA RD,TUCSON,PIMA,85747,n,,114,99,.9,100,99,.9,100,98,1.8,100,98,1.8,100,,.9,100,1.8,0,0
Mesquite Elementary School,public,129 N ARIZOLA RD,CASA GRANDE,PINAL,85222,y,rn,66,96,3,99,96,3,100,97,3,100,99,1.5,100,,3,100,3,0,3
Mesquite Elementary School,public,4451 W 28TH ST,YUMA,YUMA,85364,n,,77,99,0,99,99,0,99,100,0,100,100,0,100,,0,100,0,0,0
Mesquite Elementary School,public,1101 E MESQUITE ST,GILBERT,MARICOPA,85296,y,rn,65,99,1.5,100,99,1.5,100,99,1.5,100,99,1.5,100,,1.5,100,1.5,0,0
Metcalf Elementary School,public,904 FAIRBANKS RD.,MORENCI,GREENLEE,85540,n,,121,97,.8,98,97,.8,98,98,.8,99,98,.8,99,,.8,100,.8,0,.8
Mexicayotl Academy,charter,667 N 7TH AVE,TUCSON,PIMA,85705,n,,25,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Mexicayotl Charter School,charter,2059 N GRAND AVE,NOGALES,SANTA CRUZ,85621,n,,24,96,4.2,100,96,4.2,100,96,4.2,100,96,4.2,100,,4.2,100,4.2,0,0
Michael Anderson School,public,45 S 3RD AVE,AVONDALE,MARICOPA,85323,y,lpn,83,96,3.6,100,96,1.2,100,99,1.2,100,99,1.2,100,,1.2,100,1.2,2.4,1.2
Midtown Primary School,charter,4735 N 19TH AVE,PHOENIX,MARICOPA,85015,n,,23,87,0,87,87,0,96,87,0,87,87,0,87,,0,91,0,0,0
Miles-exploratory Learning Center,public,1400 E BROADWAY BLVD,TUCSON,PIMA,85719,y,rn,31,100,0,100,100,0,97,97,3.2,100,94,3.2,97,,3.2,100,6.5,3.2,0
Milestones Charter School_correct Data,charter,4707 E ROBERT E LEE ST,PHOENIX,MARICOPA,85032,n,,63,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Miller Elementary School,public,6951 S CAMINO DE LA TIERRA,TUCSON,PIMA,85746,y,rn,80,98,0,98,98,0,98,98,0,98,98,0,98,,0,100,0,0,0
Mingus Springs Charter School,charter,3600 SUNSET DR,CHINO VALLEY,YAVAPAI,86323,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Mirage Elementary School,public,3910 W GROVERS AVE,GLENDALE,MARICOPA,85308,y,rn,94,99,1.1,100,99,2.1,100,99,1.1,100,97,3.2,100,,0,100,4.3,0,0
Mis Manos Montessori School/kindergarten,private,100 W MAGEE RD,TUCSON,PIMA,85704,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Mission Manor Elementary School,public,600 W SANTA ROSA ST,TUCSON,PIMA,85706,y,rn,69,97,1.4,99,97,1.4,100,99,1.4,100,99,1.4,100,,1.4,100,1.4,0,1.4
Mission View Elementary School,public,2600 S 8TH AVE,TUCSON,PIMA,85713,y,rn,27,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Mitchell Elementary School,public,1700 N 41ST AVE,PHOENIX,MARICOPA,85009,n,,124,94,.8,94,94,.8,95,94,.8,94,98,.8,99,,.8,100,.8,0,0
Mobile Elementary School,public,42798 S 99TH AVE,MARICOPA,MARICOPA,85139,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Model Creek Elementary School,public,18912 W HAYS RANCH RD,KIRKLAND,YAVAPAI,86332,n,rn,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Mohave Accelerated Elementary East,charter,945 THUMB BUTTE,BULLHEAD CITY,MOHAVE,86429,n,,22,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Mohave Accelerated Learning Center,charter,625 MARINA BLVD,BULLHEAD CITY,MOHAVE,86442,n,,64,95,4.7,100,95,4.7,100,95,4.7,100,95,4.7,100,,3.1,100,3.1,1.6,3.1
Mohawk Valley School,public,5151 S AVENUE 39 E,ROLL,YUMA,85347,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Monte Vista,public,3501 E OSBORN RD,PHOENIX,MARICOPA,85018,y,rn,94,98,0,98,98,0,98,98,0,98,98,0,98,,0,100,0,4.3,0
Montebello School,public,5725 N 27TH AVE,PHOENIX,MARICOPA,85017,n,,130,99,0,99,99,0,99,99,0,99,97,0,97,,0,100,0,0,0
Montessori Academy,charter,6050 N INVERGORDON RD,PARADISE VALLEY,MARICOPA,85253,n,,26,77,23.1,100,77,23.1,100,77,23.1,100,77,23.1,100,,19.2,100,15.4,3.8,15.4
Montessori Charter School Of Flagstaff - Westside,charter,575 W UNIVERSITY AVE,FLAGSTAFF,COCONINO,86001,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Montessori Children's House,private,2400 W DATSI ST,CAMP VERDE,YAVAPAI,86322,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
