SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_TDAP,PCT_EXEMPT_TDAP,PCT_COMPLIANCE_TDAP,PCT_IMMUNE_MVMVC,PCT_EXEMPT_MVMVC,PCT_COMPLIANCE_MVMVC,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Las Brisas Elementary School,n/a,5805 W ALAMEDA RD,GLENDALE,MARICOPA,85310,y,rn,137,96,4.4,100,95,4.4,100,95,4.4,100,96,3.6,100,96,3.6,100,96,4.4,100,96,3.6,100,4.4,0,0
Las Puertas Community School,n/a,4560 S COACH DR,TUCSON,PIMA,85714,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Las Sendas Elementary School,n/a,3120 N RED MTN,MESA,MARICOPA,85207,y,rn,112,96,4.5,100,95,5.4,100,90,9.8,100,94,6.3,100,95,5.4,100,95,5.4,100,99,.9,100,9.8,0,0
Laveen Elementary School,n/a,4141 W MCNEIL ST,LAVEEN,MARICOPA,85339,y,rn,92,96,4.3,100,99,0,100,96,3.3,100,96,4.3,100,97,3.3,100,96,4.3,100,100,0,100,6.5,0,0
Lawrence W Cross Middle School,n/a,1000 W CHAPALA DR,TUCSON,PIMA,85704,y,rn,156,92,5.1,97,94,5.1,99,92,5.1,97,96,3.8,99,96,3.8,100,96,4.5,100,96,3.8,100,5.8,.6,0
Le Pera Elementary School,n/a,19121 TAHBO RD.,POSTON,LA PAZ,85371,n,,34,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Leading Edge Academy - East Mesa Campus,n/a,10222 E CALYPSO AVE,MESA,MARICOPA,85208,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Leading Edge Academy - Gilbert Elementary Campus,n/a,717 W RAY RD,GILBERT,MARICOPA,85233,n,,30,90,10,100,67,30,100,67,30,100,87,13.3,100,83,16.7,100,87,13.3,100,87,13.3,100,36.7,0,10
Leading Edge Academy - San Tan Campus (queen Creek),n/a,7377 W HUNT HWY,QUEEN CREEK,PINAL,85142,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Leading Edge Academy Maricopa,n/a,18700 N PORTER RD,MARICOPA,PINAL,85138,n,,72,96,0,96,79,2.8,83,71,2.8,75,93,0,93,96,1.4,97,97,0,97,96,0,96,4.2,0,0
Learning Foundation And Performing Arts Alta Mesa,n/a,5761 E BROWN RD,MESA,MARICOPA,85205,n,,21,86,14.3,100,76,19,100,76,19,100,86,14.3,100,86,14.3,100,86,14.3,100,86,14.3,100,14.3,0,0
Learning Foundation And Performing Arts Stapley,n/a,851 N STAPLEY DR BLDG 6,MESA,MARICOPA,85203,n,,25,96,4,100,88,12,100,72,28,100,96,4,100,96,4,100,96,4,100,96,4,100,28,0,0
Learning Foundation And Performing Arts Warner,n/a,3939 E WARNER RD,GILBERT,MARICOPA,85296,n,,90,90,10,100,78,21.1,99,78,21.1,99,90,10,100,89,10,99,86,14.4,100,90,10,100,23.3,0,0
Lee Kornegay Intermediate School,n/a,4635 S RAGUS RD,MIAMI,GILA,85539,n,,100,97,1,98,75,1,77,75,1,76,99,1,100,98,1,99,98,1,99,99,1,100,1,0,0
Legacy Traditional School,n/a,7900 S 43RD AVE,LAVEEN,MARICOPA,85339,y,rn,93,98,1.1,99,94,4.3,100,94,4.3,100,96,4.3,100,97,3.2,100,98,2.2,100,97,3.2,100,9.7,0,9.7
Legacy Traditional School,n/a,3500 W CORTARO FARMS RD,TUCSON,PIMA,85742,n,,134,94,4.5,99,89,8.2,99,84,11.2,97,94,4.5,99,95,3.7,99,92,6,98,96,4.5,100,6,6,2.2
Legacy Traditional School - Avondale,n/a,12320 W VAN BUREN ST,AVONDALE,MARICOPA,85323,n,,154,98,1.9,100,86,9.7,100,86,10.4,100,98,1.9,100,98,1.9,100,98,1.9,100,99,1.3,100,7.1,0,7.1
Legacy Traditional School - Casa Grande,n/a,1274 E O'NEIL DR,CASA GRANDE,PINAL,85138,y,lpn,120,96,4.2,100,92,5,100,92,5,100,96,4.2,100,96,4.2,100,96,4.2,100,96,4.2,100,4.2,.8,4.2
Legacy Traditional School - Maricopa,n/a,17760 REGENT DR,MARICOPA,PINAL,85138,n,,119,98,2.5,100,98,0,100,93,4.2,100,98,2.5,100,98,2.5,100,98,2.5,100,98,2.5,100,4.2,0,0
Legacy Traditional School - Peoria,n/a,7877 W HILLCREST BLVD,PEORIA,MARICOPA,85383,y,lpn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Legacy Traditional School Gilbert,n/a,2747 S RECKER RD,GILBERT,MARICOPA,85295,n,,125,95,4.8,100,79,14.4,100,78,15.2,100,93,7.2,100,92,8,100,95,4.8,100,95,4.8,100,9.6,.8,8
Legacy Traditional School- Glendale,n/a,13901 N 67TH AVE,GLENDALE,MARICOPA,85306,y,lpn,89,90,10.1,100,90,0,100,85,4.5,100,90,10.1,100,90,10.1,100,90,10.1,100,90,10.1,100,10.1,0,10.1
Legacy Traditional School- North Chandler,n/a,1900 N MCQUEEN RD,CHANDLER,MARICOPA,85225,n,,36,94,5.6,100,86,13.9,100,86,13.9,100,94,5.6,100,94,5.6,100,94,5.6,100,92,8.3,100,16.7,0,0
Legacy Traditional Surprise,n/a,14506 W SWEETWATER AVE,SURPRISE,MARICOPA,85379,n,,159,97,3.1,100,88,11.3,100,87,11.9,100,97,3.1,100,97,3.1,100,97,3.1,100,97,3.1,100,11.3,0,3.1
Legacy Traditional/ Queen Creek,n/a,41800 N BARNES PKWY,SAN TAN VALLEY,PINAL,85140,n,,111,93,7.2,100,81,15.3,100,79,17.1,100,91,9,100,92,8.1,100,93,7.2,100,92,8.1,100,65.8,0,7.2
Legend Springs Elementary,n/a,21150 N ARROWHEAD LOOP RD,GLENDALE,MARICOPA,85308,y,rn,110,98,1.8,100,96,3.6,100,96,3.6,100,98,1.8,100,98,1.8,100,99,.9,100,98,1.8,100,3.6,0,.9
Lehi Elementary School,n/a,2555 N STAPLEY DR,MESA,MARICOPA,85203,y,rn,55,98,0,98,98,0,98,98,0,98,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Leman Academy Of Excellence,n/a,1000 E WILCOX DR,SIERRA VISTA,COCHISE,85635,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Leman Academy Of Excellence,n/a,7720 N SILVERBELL RD,TUCSON,PIMA,85743,y,rn,86,91,9.3,100,80,10.5,93,77,14,93,91,9.3,100,90,10.5,100,90,10.5,100,92,8.1,100,11.6,3.5,8.1
Leonor Hambly K-8,n/a,824 THORNE AVE,WINKELMAN,PINAL,85192,n,,24,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Liberty Arts Academy,n/a,3015 S POWER RD,MESA,MARICOPA,85212,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Liberty Elementary School,n/a,5495 S LIBERTY AVE,TUCSON,PIMA,85706,y,rn,103,100,0,100,98,0,100,97,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Liberty Elementary School,n/a,5125 E MARILYN RD,SCOTTSDALE,MARICOPA,85254,y,rn,76,97,2.6,100,91,5.3,96,90,5.3,95,97,2.6,100,97,2.6,100,99,1.3,100,99,1.3,100,5.3,1.3,2.6
Liberty Elementary School,n/a,19818 W US HIGHWAY 85,BUCKEYE,MARICOPA,85326,y,lpn,46,100,0,100,100,0,100,98,0,98,100,0,100,100,0,100,98,2.2,100,100,0,100,2.2,0,0
Liberty Traditional Charter School,n/a,4027 N 45TH AVE,PHOENIX,MARICOPA,85031,n,,40,100,0,100,80,0,88,100,0,100,90,0,90,100,0,100,100,0,100,100,0,100,0,0,0
Liberty Traditional Saddleback Charter School In Douglas,n/a,3715 N WASHINGTON AVE,DOUGLAS,COCHISE,85607,n,,24,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Liberty Traditional School,n/a,3300 N LAKE VALLEY RD,PRESCOTT VALLEY,YAVAPAI,86314,y,rn,83,95,4.8,100,92,7.2,100,90,8.4,100,95,4.8,100,96,3.6,100,96,3.6,100,98,2.4,100,9.6,1.2,1.2
Lifelong Learning Academy,n/a,3295 W ORANGE GROVE RD,TUCSON,PIMA,85741,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Lincoln Elementary School,n/a,930 S SIRRINE,MESA,MARICOPA,85210,y,rn,103,98,0,98,95,0,99,99,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Lindbergh Elementary School,n/a,930 S LAZONA DR,MESA,MARICOPA,85204,y,rn,79,100,0,100,98,0,99,98,0,99,100,0,100,100,0,100,99,1.3,100,100,0,100,1.3,1.3,0
Little Red School House,n/a,7 DUQUESNE RD,NOGALES,SANTA CRUZ,85621,n,,26,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Littleton Elementary School,n/a,1252 S 115TH AVE,CASHION,MARICOPA,85323,y,rn,62,100,0,100,97,0,100,97,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Logos Christian Academy,n/a,9745 N TREKELL RD,CASA GRANDE,PINAL,85122,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Loma Linda Elementary School,n/a,2002 E CLARENDON AVE,PHOENIX,MARICOPA,85016,y,lpn,65,100,0,100,99,0,100,99,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Lone Mountain Elementary School,n/a,5250 E MONTGOMERY RD,CAVE CREEK,MARICOPA,85331,n,,87,95,3.4,99,91,5.7,97,91,5.7,97,95,3.4,99,95,3.4,99,98,2.3,100,98,2.3,100,6.9,1.1,5.7
Longfellow Elementary School,n/a,345 S HALL,MESA,MARICOPA,85204,y,rn,102,100,0,100,99,0,100,99,0,100,100,0,100,100,0,100,99,0,99,100,0,100,0,0,0
Longview Elementary School,n/a,1209 E INDIAN SCHOOL RD,PHOENIX,MARICOPA,85014,y,lpn,60,98,1.7,100,87,3.3,90,87,3.3,90,100,0,100,100,0,100,100,0,100,100,0,100,3.3,0,0
Lookout Mountain School,n/a,15 W CORAL GABLES DR,PHOENIX,MARICOPA,85023,n,,128,97,3.1,100,98,0,98,97,3.1,100,99,.8,100,98,1.6,100,98,1.6,100,99,.8,100,5.5,0,5.5
Loretto Catholic School,n/a,1200 E 14TH ST,DOUGLAS,COCHISE,85607,n,,24,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Los Amigos Elementary School,n/a,2200 E DREXEL RD,TUCSON,PIMA,85706,y,rn,90,100,0,100,98,0,98,97,0,97,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Los Ninos Elementary School,n/a,5445 S ALVERNON WAY,TUCSON,PIMA,85706,y,rn,97,100,0,100,99,0,99,99,0,99,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Lourdes Catholic,n/a,555 E PATAGONIA HWY,NOGALES,SANTA CRUZ,85621,y,lpn,33,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Lowell Elementary School,n/a,920 E BROADWAY RD,MESA,MARICOPA,85204,y,rn,99,96,0,96,98,0,100,98,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,2,0
Lowell School,n/a,1121 S 3RD AVE,PHOENIX,MARICOPA,85003,n,,58,100,0,100,98,0,98,98,0,98,98,0,98,100,0,100,100,0,100,100,0,100,0,1.7,0
Luke Elementary School,n/a,7300 N DYSART RD,GLENDALE,MARICOPA,85307,y,lpn,99,99,1,100,97,2,99,97,2,99,99,0,99,99,1,100,99,1,100,100,0,100,2,1,1
Macarthur Elementary School,n/a,1435 E MCLELLAN RD,MESA,MARICOPA,85203,y,rn,65,94,6.2,100,91,7.7,99,91,7.7,99,92,7.7,100,92,7.7,100,94,6.2,100,99,1.5,100,9.2,0,7.7
Madison #1 Elementary School,n/a,5525 N 16TH ST,PHOENIX,MARICOPA,85016,y,rn,223,98,1.8,100,94,4,100,93,4.9,98,99,.9,100,99,1.3,100,99,.9,100,98,1.8,100,6.3,2.2,.9
Madison Elementary School,n/a,849 S SUNNYVALE,MESA,MARICOPA,85206,y,rn,69,96,4.3,100,93,4.3,100,93,4.3,100,97,2.9,100,97,2.9,100,97,2.9,100,100,0,100,5.8,0,0
Madison Meadows School,n/a,225 W OCOTILLO RD,PHOENIX,MARICOPA,85013,y,rn,209,94,1.4,95,59,2.4,62,56,0,57,95,1.9,97,97,1.4,98,96,2.4,98,98,1.4,99,4.3,0,1.4
Madison Tradition Academy,n/a,925 E MARYLAND AVE,PHOENIX,MARICOPA,85014,n,,92,98,2.2,100,98,2.2,100,97,3.3,100,97,3.3,100,98,2.2,100,99,1.1,100,98,2.2,100,3.3,0,0
Magee,n/a,8300 E SPEEDWAY BLVD,TUCSON,PIMA,85710,y,rn,194,97,3.1,100,88,3.6,93,86,3.6,91,97,3.1,100,97,2.6,100,97,3.1,100,100,0,100,3.6,0,3.6
Magma Ranch K-8,n/a,10890 DESERT MOUNTAIN BLVD,FLORENCE,PINAL,85132,y,,103,93,0,93,40,2.9,43,40,2.9,43,91,2.9,94,94,2.9,97,92,2.9,95,94,2.9,97,1,1.9,0
Magnet Traditional,n/a,2602 N 23RD AVE,PHOENIX,MARICOPA,85009,y,rn,54,100,0,100,98,0,98,98,0,98,98,0,98,100,0,100,100,0,100,100,0,100,0,0,0
Maie Bartlett Heard School,n/a,2301 W THOMAS RD,PHOENIX,MARICOPA,85015,y,,73,96,1.4,97,92,1.4,93,92,1.4,93,96,0,96,96,0,96,97,0,97,99,0,99,1.4,0,0
Maine Consolidated School,n/a,10 SPRING VALLEY RD,PARKS,COCONINO,86018,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Mammoth Elementary School,n/a,111 W DUNGAN DR,MAMMOTH,PINAL,85618,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Mansfeld Middle School,n/a,1300 E 6TH ST,TUCSON,PIMA,85719,y,rn,276,96,2.9,99,92,2.9,95,91,3.6,95,97,2.2,99,98,1.4,99,97,1.4,99,100,0,100,3.6,.7,0
Many Farms Public School,n/a,NORTH HWY 191 and NAVAJO ROUTE 7,MANY FARMS,APACHE,86503,y,lpn,56,100,0,100,96,0,100,96,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Manzanita Elementary School,n/a,8430 N 39TH AVE,PHOENIX,MARICOPA,85051,n,,113,99,0,99,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Marc T Atkinson Middle School,n/a,4315 N MARYVALE PKWY,PHOENIX,MARICOPA,85031,y,lpn,386,100,0,100,97,0,97,96,0,96,100,0,100,100,0,100,100,0,100,98,1,100,0,0,1
Maricopa Elementary School,n/a,18150 N ALTERRA PKWY,MARICOPA,PINAL,85139,y,rn,105,99,1,100,93,1,100,93,1,100,99,1,100,98,1.9,100,99,1,100,99,1,100,1.9,0,1
Maricopa Village Christian School,n/a,8050 W BASELINE RD,LAVEEN,MARICOPA,85339,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maricopa Wells Middle School,n/a,45012 W HONEYCUTT AVE,MARICOPA,PINAL,85239,y,rn,32,100,0,100,97,0,97,97,0,97,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Marilyn Thiele Wilson School,n/a,5619 E GLADE AVE,MESA,MARICOPA,85206,y,rn,107,96,0,96,68,0,72,69,0,73,97,0,97,96,0,96,97,0,97,87,0,87,1.9,.9,0
Marjorie W Estes Elementary School,n/a,13650 N MCDUFF RD,MARANA,PIMA,85653,y,rn,92,99,0,99,89,0,89,86,0,86,99,0,99,99,0,99,97,2.2,99,100,0,100,2.2,0,0
Marley Park Elementary,n/a,15042 W SWEETWATER AVE,SURPRISE,MARICOPA,85379,y,lpn,153,86,2,88,70,6.5,77,71,6.5,100,93,2,95,96,0,96,83,2,85,97,2,99,23.5,0,0
Marshall Humphrey Ii Elementary School,n/a,125 S 132ND ST,CHANDLER,MARICOPA,85225,n,,59,97,3.4,100,81,15.3,100,80,16.9,100,95,5.1,100,95,5.1,100,97,3.4,100,98,1.7,100,16.9,0,3.4
Marshall Ranch Elementary School,n/a,12995 N MARSHALL RANCH DR,GLENDALE,MARICOPA,85304,y,lpn,89,98,2.2,100,100,0,100,100,0,100,98,2.2,100,100,0,100,100,0,100,100,0,100,2.2,0,0
Mary Belle Mccorkle,n/a,4455 S MISSION RD,TUCSON,PIMA,85746,y,rn,103,98,0,98,99,1,100,98,1,100,99,1,100,99,1,100,99,1,100,99,1,100,1,0,0
Mary C O'brien Elementary School,n/a,1400 N ELEVEN MILE CORNER RD,CASA GRANDE,PINAL,85294,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Mary Mcleod Bethune,n/a,1310 S 15TH AVE,PHOENIX,MARICOPA,85007,y,rn,47,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Mary Meredith K-12 School,n/a,755 N MAGNOLIA AVE,TUCSON,PIMA,85711,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maryland Elementary School,n/a,6503 N 21ST AVE,PHOENIX,MARICOPA,85015,n,,82,93,7.3,100,96,1.2,99,96,1.2,99,99,0,99,100,0,100,100,0,100,100,0,100,1.2,0,0
Maryvale Preparatory Academy,n/a,6301 W INDIAN SCHOOL RD,PHOENIX,MARICOPA,85033,n,,52,100,0,100,87,11.5,100,87,11.5,100,100,0,100,100,0,100,100,0,100,100,0,100,11.5,0,0
Math And Science Success Academy,n/a,434 W LERDO RD,TUCSON,PIMA,85756,n,,42,100,0,100,100,0,100,98,0,98,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Maurice C Cash School,n/a,3851 W ROESER RD,PHOENIX,MARICOPA,85041,y,rn,95,100,0,100,93,0,100,93,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Maxine O Bush Elementary School,n/a,602 E SIESTA DR,PHOENIX,MARICOPA,85042,y,rn,49,100,0,100,98,2,100,98,2,100,100,0,100,98,2,100,100,0,100,100,0,100,2,0,2
Mayer Elementary School,n/a,12568 E MAIN ST,MAYER,YAVAPAI,86333,n,,30,100,0,100,90,10,100,90,10,100,100,0,100,100,0,100,100,0,100,100,0,100,10,0,0
Mcnary Elementary School,n/a,108 N. POLLOCK,MCNARY,APACHE,85930,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Mcneal Elementary School,n/a,3979 MCNEAL ST,MC NEAL,COCHISE,85617,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Melvin E Sine School,n/a,4932 W MYRTLE AVE,GLENDALE,MARICOPA,85301,y,lpn,80,95,0,95,98,1.3,99,96,1.3,99,99,0,99,100,0,100,99,0,99,100,0,100,1.3,0,0
Mendoza Elementary School,n/a,5831 E MCLELLAN RD,MESA,MARICOPA,85205,y,rn,82,96,3.7,100,94,4.9,100,95,3.7,100,98,2.4,100,98,2.4,100,96,3.7,100,100,0,100,4.9,0,0
Mercury Mine Elementary School,n/a,9640 N 28TH ST,PHOENIX,MARICOPA,85028,y,rn,72,93,6.9,100,92,5.6,97,90,6.9,97,93,6.9,100,94,5.6,100,96,4.2,100,97,2.8,100,6.9,0,0
Meridian Elementary - Gilbert Public Schools,n/a,3900 S MOUNTAIN RD,MESA,MARICOPA,85212,y,rn,121,98,1.7,100,94,1.7,98,93,2.5,98,98,1.7,100,98,1.7,100,98,1.7,100,98,1.7,100,2.5,0,1.7
Mesa Academy,n/a,6919 E BROWN RD,MESA,MARICOPA,85207,y,,88,99,1.1,100,89,2.3,100,89,2.3,100,98,2.3,100,98,2.3,100,99,1.1,100,100,0,100,4.5,0,0
Mesa Arts Academy,n/a,221 W 6TH AVE,MESA,MARICOPA,85210,n,,25,0,100,100,92,0,100,92,0,100,92,0,92,100,0,100,100,0,100,100,0,100,0,8,0
Mesa View Elementary School,n/a,U.S. HWY 191 and N.R. 7,CHINLE,APACHE,86503,n,,63,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Mesquite Elementary School,n/a,1101 E MESQUITE ST,GILBERT,MARICOPA,85296,y,rn,99,91,9.1,100,91,9.1,100,91,9.1,100,91,9.1,100,91,9.1,100,91,9.1,100,91,9.1,100,9.1,0,0
Mesquite Elementary School,n/a,4451 W 28TH ST,YUMA,YUMA,85364,n,,98,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Mexicayotl Charter School,n/a,2059 N GRAND AVE,NOGALES,SANTA CRUZ,85621,n,,22,100,0,100,82,0,96,82,0,96,100,0,100,100,0,100,100,0,100,100,0,100,0,4.5,0
Michael Anderson School,n/a,45 S 3RD AVE,AVONDALE,MARICOPA,85323,y,lpn,86,100,0,100,99,1.2,100,99,1.2,100,100,0,100,100,0,100,100,0,100,100,0,100,1.2,0,0
Miles-exploratory Learning Center,n/a,1400 E BROADWAY BLVD,TUCSON,PIMA,85719,y,rn,33,100,0,100,94,6.1,100,94,6.1,100,100,0,100,100,0,100,100,0,100,100,0,100,3,3,0
Milestones Charter School,n/a,4707 E ROBERT E LEE ST,PHOENIX,MARICOPA,85032,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Mingus Springs Charter School,n/a,3600 SUNSET DR,CHINO VALLEY,YAVAPAI,86323,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Mirage Elementary School,n/a,3910 W GROVERS AVE,GLENDALE,MARICOPA,85308,y,rn,63,97,3.2,100,97,1.6,100,97,1.6,100,97,3.2,100,97,3.2,100,98,1.6,100,100,0,100,3.2,0,0
Mission Manor Elementary School,n/a,600 W SANTA ROSA ST,TUCSON,PIMA,85706,y,rn,80,98,0,98,98,0,100,98,0,100,100,0,100,100,0,100,99,0,99,100,0,100,0,0,0
Model Creek Elementary School,n/a,18912 W HAYS RANCH RD,PEEPLES VALLEY,YAVAPAI,86332,n,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Mohave Accelerated Learning Center,n/a,625 MARINA BLVD,BULLHEAD CITY,MOHAVE,86442,n,,80,98,0,98,95,0,95,91,0,91,96,0,96,96,0,96,96,0,96,98,0,98,0,0,0
Mohave Middle School,n/a,8490 E JACKRABBIT RD,SCOTTSDALE,MARICOPA,85250,y,rn,288,97,2.8,100,96,3.8,100,96,4.5,100,96,4.5,100,97,3.1,100,97,2.8,100,97,2.8,100,4.9,0,2.1
Mohawk Valley School,n/a,5151 S AVENUE 39 E,ROLL,YUMA,85347,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Monte Vista,n/a,3501 E OSBORN RD,PHOENIX,MARICOPA,85018,y,rn,87,100,0,100,99,0,100,98,2.3,100,100,0,100,100,0,100,100,0,100,100,0,100,2.3,2.3,2.3
Montebello School,n/a,5725 N 27TH AVE,PHOENIX,MARICOPA,85017,n,,155,98,1.3,99,96,1.3,99,96,1.3,99,98,1.3,99,98,1.3,99,96,3.2,99,99,1.3,100,1.3,1.9,1.3
Montessori Academy,n/a,6050 N INVERGORDON RD,PARADISE VALLEY,MARICOPA,85253,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Montessori Charter Schools Of Flagstaff,n/a,850 N LOCUST ST,FLAGSTAFF,COCONINO,86001,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"Montessori Day Public School, Chartered",n/a,9215 N 14TH ST,PHOENIX,MARICOPA,85020,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Montessori De Santa Cruz,n/a,18 CALLE BACA,TUBAC,SANTA CRUZ,85646,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Montessori Education Centre Charter School,n/a,815 N GILBERT RD,MESA,MARICOPA,85203,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Montessori Education Centre Charter School,n/a,2834 E SOUTHERN AVE,MESA,MARICOPA,85204,n,,24,83,16.7,100,79,20.8,100,79,20.8,100,83,16.7,100,83,16.7,100,79,20.8,100,88,12.5,100,20.8,0,20.8
Montessori House Charter School,n/a,2415 N TERRACE CIR,MESA,MARICOPA,85203,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Moon Mountain School,n/a,13425 N 19TH AVE,PHOENIX,MARICOPA,85029,n,,82,96,3.7,100,94,4.9,99,94,4.9,99,95,3.7,99,95,3.7,99,96,3.7,100,96,3.7,100,4.9,0,3.7
Morgan Maxwell School,n/a,2802 W ANKLAM RD,TUCSON,PIMA,85745,y,rn,68,99,1.5,100,84,2.9,88,79,2.9,84,97,2.9,100,97,2.9,100,100,0,100,97,1.5,99,2.9,0,0
Morris K. Udall Escuela De Bellas Artes,n/a,3715 W ROOSEVELT ST,PHOENIX,MARICOPA,85009,y,lpn,230,100,0,100,93,0,99,93,0,99,99,0,99,100,0,100,100,0,100,100,0,100,0,0,0
Morristown Elementary School District,n/a,25950 W ROCKAWAY HILLS RD,MORRISTOWN,MARICOPA,85342,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Most Holy Trinity Roman Catholic Parish Phoenix,n/a,535 E ALICE AVE,PHOENIX,MARICOPA,85020,y,rn,23,96,4.3,100,87,4.3,91,91,4.3,96,96,4.3,100,96,4.3,100,96,4.3,100,96,4.3,100,4.3,0,4.3
Mount Elden Middle School,n/a,3323 N 4TH ST,FLAGSTAFF,COCONINO,86004,y,rn,319,98,2.2,100,97,1.6,99,96,2.5,99,98,1.9,100,98,2.5,100,98,2.2,100,99,.9,100,3.4,.9,0
Mountain Christian School,n/a,3171 E SHOW LOW LAKE RD,SHOW LOW,NAVAJO,85901,y,lpn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
