SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Kyrene De La Paloma,public,5000 West Whitten Street,Chandler,Maricopa,85226-,n, ,74,86,5.4,92,86,5.4,91,84,5.4,89,85,6.8,92,89.2,0,100,6.8,0,0
Kyrene De La Sierra,public,1162 East Liberty Lane,Phoenix,Maricopa,85048-,n, ,52,96,3.8,100,96,3.8,100,96,3.8,100,96,3.8,100,90.4,0,100,3.8,0,0
Kyrene De Las Brisas School,public,777 N Desert Breeze Blvd Eas,Chandler,Maricopa,85226-,n, ,86,90,0,90,90,0,92,92,0,92,95,0,95,81.4,0,98,2.3,0,0
Kyrene De Las Lomas,public,11820 S. Warner Elliot Loop,Phoenix,Maricopa,85044-,n, ,117,92,2.6,95,92,3.4,97,93,3.4,97,97,2.6,99,88.9,1.7,100,3.4,0,.9
Kyrene De Las Manitas,public,1201 W. Courtney Ln.,Tempe,Maricopa,85284-5131,n, ,104,94,5.8,100,94,3.8,100,95,4.8,100,95,4.8,100,89.4,0,100,6.7,1,0
Kyrene De Los Cerritos School,public,14620 S Desert Foothills Pkw,Phoenix,Maricopa,85048,n, ,62,97,0,97,97,0,98,98,0,98,97,0,97,91.9,0,100,0,0,0
Kyrene De Los Lagos School,public,17001 S 34th Way,Phoenix,Maricopa,85048,n, ,102,93,0,93,93,0,93,96,0,96,97,0,97,86.3,0,100,7.8,0,0
Kyrene De Los Ninos School,public,1330 E Dava Dr,Tempe,Maricopa,85283-,n, ,88,94,5.7,100,94,4.5,99,94,4.5,99,97,3.4,100,94.3,1.1,100,5.7,0,1.1
Kyrene Del Milenio,public,4630 W Frye Rd,Phoenix,Maricopa,85044-,n, ,97,93,3.1,96,93,3.1,98,93,3.1,96,96,2.1,98,86.6,2.1,100,3.1,0,3.1
Kyrene Del Norte,public,1331 E. Redfield Rd,Tempe,Maricopa,85283-,n, ,88,92,8,100,92,8,100,91,9.1,100,91,9.1,100,83,0,100,11.4,0,0
Kyrene Monte Vista School,public,15221 S Ray Rd,Phoenix,Maricopa,85048,y,rn,89,98,2.2,100,98,2.2,100,98,2.2,100,99,1.1,100,97.8,1.1,100,2.2,1.1,0
Kyrene Traditional Academy Sureno,public,3375 W. Galveston Street,Chandler,Maricopa,85226-3127,n, ,96,95,5.2,100,95,4.2,100,95,5.2,100,95,5.2,100,92.7,2.1,100,7.3,0,0
La Paloma Academy,charter,8140 E. Golf Links Rd,Tucson,Pima,85730-____,n, ,108,98,0,98,98,0,96,95,0,95,96,0,96,91.7,0,100,0,0,0
La Paloma Academy - Central Campus,charter,2050 N. Wilmot Rd.,Tucson,Pima,85712-,n, ,95,98,0,98,98,0,100,100,0,100,100,0,100,90.5,0,100,0,0,0
La Paloma Academy South,charter,5660 S 12th Av,Tucson,Pima,85706-,n, ,46,98,2.2,100,98,2.2,100,98,2.2,100,98,2.2,100,97.8,2.2,100,2.2,0,0
La Tierra Community School,charter,124 N Virginia St,Prescott,Yavapai,86301-3224,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Lafe Nelson School,public,1100 S. 10th Ave.,Safford,Graham,85546-,y,rn,77,96,2.6,99,96,2.6,99,94,2.6,96,97,2.6,100,94.8,2.6,100,2.6,0,0
Laguna Elementary,public,10475 E Lakeview Dr,Scottsdale,Maricopa,85258-,y,rn,70,94,4.3,99,94,4.3,100,94,2.9,97,97,2.9,100,78.6,2.9,100,2.9,0,2.9
Laguna Elementary School,public,5001 N Shannon Rd,Tucson,Pima,85705,n, ,62,98,1.6,100,98,1.6,100,98,1.6,100,98,1.6,100,98.4,1.6,100,1.6,0,0
Laird Elementary School,public,1500 N Scovel St,Tempe,Maricopa,85281,y,rn,49,80,4.1,84,80,4.1,100,94,4.1,98,94,4.1,98,87.8,4.1,100,4.1,0,4.1
Lake Pleasant Elementary School,public,31501 N. Westland Rod,Peoria,Maricopa,85383-,y,rn,64,97,3.1,100,97,3.1,98,95,3.1,98,97,3.1,100,95.3,3.1,100,3.1,0,3.1
Lake Valley Elementary School,public,3900 N Starlight Dr,Prescott Valley,Yavapai,86314,y,rn,52,87,9.6,96,87,9.6,100,83,7.7,90,92,7.7,100,67.3,7.7,100,9.6,0,5.8
Lake View Elementary School,public,1801 N Navajo Dr,Page,Coconino,86040,n, ,160,96,3.8,100,96,3.1,100,98,2.5,100,96,4.4,100,95.6,0,99,3.8,2.5,0
Lakeview School,public,3040 W Yucca,Phoenix,Maricopa,85023-,n, ,75,91,5.3,96,91,5.3,97,95,5.3,100,93,5.3,99,88,4,100,6.7,1.3,0
Lamb's Gate Christian School,private,4700 N Swan Road,Tucson,Pima,85718-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Larkspur Elementary School,public,2430 E Larkspur,Phoenix,Maricopa,85032,y,rn,60,93,5,98,93,3.3,100,97,3.3,100,97,3.3,100,85,0,100,3.3,1.7,0
Larry C Kennedy School,public,2702 E Osborn Rd,Phoenix,Maricopa,85016-,y,lpn,66,100,0,100,100,0,100,98,0,98,100,0,100,100,0,100,0,0,0
Las Brisas Academy,public,18211 W Las Brisas Dr,Goodyear,Maricopa,85338-,n, ,66,92,6.1,98,92,6.1,98,92,6.1,98,92,6.1,98,95.5,4.5,100,7.6,0,0
Las Brisas Elementary School,public,5508 W. Alameda Rd,Glendale,Maricopa,85310-,y,rn,104,93,6.7,100,93,5.8,100,93,6.7,100,94,5.8,100,88.5,4.8,100,6.7,0,0
Las Sendas Elementary School,public,3120 N Red Mountain Rd,Mesa,Maricopa,85207,y,rn,100,96,4,100,96,4,100,95,5,100,96,4,100,84,0,100,5,0,0
Lattie Coor School,public,1406 N Central Ave,Avondale,Maricopa,85323,y,lpn,85,96,0,96,96,0,96,95,0,95,99,0,99,100,0,100,0,0,0
Laura N. Banks Elementary,public,3200 S Lead Flower,Tucson,Pima,85735-,y,rn,57,93,0,93,93,0,95,95,0,95,98,0,98,87.7,0,98,0,0,0
Laveen Elementary School,public,4141 West Mcneil Street,Laveen,Maricopa,85339,n, ,100,99,0,99,99,0,99,100,0,100,99,0,99,100,0,100,0,0,0
Le Pera Elementary School,public,19121 Tahbo Road,Parker,La Paz,85344-,n, ,27,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Leading Edge Academy,charter,18700 N. Porter Rd.,Maricopa,Pinal,85138-,n, ,50,90,4,94,90,4,90,84,4,88,90,4,94,66,4,98,4,0,0
Leading Edge Academy At East Mesa,charter,10115 E. University Drive,Mesa,Maricopa,85207-,n, ,21,71,4.8,76,71,4.8,76,71,4.8,76,90,4.8,95,66.7,4.8,90,4.8,0,0
Learning Foundation And Performing Arts Alta Mesa,charter,5761 E Brown Rd,Mesa,Maricopa,85296,n, ,28,75,25,100,75,25,100,75,25,100,75,25,100,75,25,100,25,0,0
Learning Foundation And Performing Arts Stapley,charter,851 N Stapley Dr,Mesa,Maricopa,85203,n, ,33,85,15.2,100,85,18.2,100,82,18.2,100,82,18.2,100,78.8,9.1,100,18.2,0,0
Learning Foundation And Performing Arts Warner,charter,3939 E. Warner Road,Gilbert,Maricopa,85296-,n, ,52,85,15.4,100,85,17.3,100,85,15.4,100,88,11.5,100,88.5,9.6,100,19.2,0,9.6
Legacy Montessori Inc,private,45290 W Garvey Ave,Maricopa,Pinal,85139-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Legacy School,charter,7618 E. University Drive,Mesa,Maricopa,85207-,n, ,33,94,3,97,94,3,88,73,3,76,97,3,100,63.6,3,97,3,0,0
Legacy Traditional Charter,charter,12320 W Van Buren St,Avondale,Maricopa,85323-,n, ,141,96,4.3,100,96,4.3,100,96,4.3,100,97,2.8,100,87.9,3.5,100,4.3,0,2.8
Legacy Traditional School,charter,7900 S. 43rd Ave,Laveen,Maricopa,85339-,n, ,95,92,8.4,100,92,8.4,100,89,8.4,98,92,8.4,100,62.1,8.4,100,8.4,0,8.4
Legacy Traditional School - Casa Grande,charter,1274 E O'neil Dr,Casa Grande,Pinal,85138,y,lpn,135,96,3.7,100,96,3.7,100,96,3.7,100,96,3.7,100,89.6,3.7,100,3.7,0,3.7
Legacy Traditional School - Maricopa,charter,17760 Regent Dr,Maricopa,Pinal,85138-,n, ,128,95,5.5,100,95,4.7,100,95,5.5,100,96,3.9,100,85.2,3.9,100,4.7,.8,0
Legacy Traditional School Gilbert,charter,2747 S Recker Rd,Gilbert,Maricopa,85295-,n, ,145,86,13.8,100,86,13.1,100,86,13.8,100,88,12.4,100,78.6,9,100,22.1,0,7.6
Legacy Traditional Schools Nwt,charter,3500 W. Cortaro Farms Rd,Tucson,Pima,85742-,n, ,149,94,6,100,94,6,100,94,6,100,94,6,100,94,5.4,100,6,0,5.4
Legacy Traditional- Surprise,charter,14506 W. Sweetwater Ave,Surprise,Maricopa,85379-,n, ,156,91,9,100,91,9,100,87,13.5,100,92,7.7,100,44.2,5.8,100,13.5,1.3,4.5
Legacy Traditional/ Queen Creek,charter,41800 N. Barnes Pkwy,San Tan Valley,Pinal,85140-,n, ,116,88,12.1,100,88,12.1,100,88,12.1,100,90,10.3,100,84.5,11.2,100,12.1,0,0
Legend Springs Elementary,public,21150 N Arrowhead Loop Road,Glendale ,Maricopa,85308-,y,rn,99,96,4,100,96,2,100,96,4,100,97,3,100,92.9,1,100,3,1,0
Lehi Elementary School,public,2555 N Stapley Dr,Mesa,Maricopa,85203,y,rn,56,98,0,98,98,0,98,100,0,100,100,0,100,80.4,0,100,0,0,0
Leman Academy Of Excellence,charter,7720 N Silverbell Road,Tucson,Pima,85743-,y,rn,87,87,5.7,93,87,6.9,94,85,6.9,92,92,5.7,98,82.8,0,99,5.7,1.1,0
Leonor Hambly K-8,public,824 Thorne Ave.,Winkelman,Gila,85262,n, ,25,100,0,100,100,0,100,100,0,100,100,0,100,96,0,100,0,0,0
Leupp Public School,public,3285 E Sparrow,Flagstaff ,Coconino,86004-,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Lexis Preparatory School,private,11130 E Cholla St Suite H-100,Scottsdale,Maricopa,85259-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Liberty Arts Academy,charter,3015 South Power Road,Mesa,Maricopa,85212,n, ,37,78,16.2,95,78,16.2,97,81,16.2,97,78,16.2,95,62.2,16.2,97,16.2,0,0
Liberty Elementary School,public,5125 E Marilyn Rd,Scottsdale,Maricopa,85254,y,rn,69,96,4.3,100,96,2.9,100,96,4.3,100,97,2.9,100,89.9,2.9,100,4.3,0,2.9
Liberty Elementary School,public,5495 S Liberty Ave,Tucson,Pima,85706,y,rn,96,98,1,99,98,1,100,99,1,100,99,1,100,95.8,1,100,1,0,1
Liberty Elementary School ,public,19818 W. Us Highway 85,Buckeye ,Maricopa,85326-,y,lpn,51,22,0,22,22,0,24,22,0,22,39,0,39,39.2,0,55,0,0,0
Liberty Traditional Charter School,charter,4027 N 45th Ave,Phoenix,Maricopa,85031-,n, ,29,97,0,97,97,0,97,93,0,93,93,0,93,93.1,0,100,0,0,0
Liberty Traditional School,public,3300 N Lake Valley Rd,Prescott Valley,Yavapai,86314,y,rn,73,93,6.8,100,93,5.5,100,93,6.8,100,95,5.5,100,84.9,2.7,100,11,0,2.7
Lifelong Learning Academy,charter,3295 W. Orange Grove,Tucson,Pima,85741-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Lincoln Elementary,public,652 N Tyler Ave ,Nogales ,Santa Cruz,85621-,y,rn,65,98,0,98,98,0,98,98,0,98,98,0,98,84.6,0,100,1.5,0,0
Lincoln Elementary School,public,930 S Sirrine,Mesa,Maricopa,85210,y,rn,87,95,1.1,97,95,1.1,99,97,1.1,98,98,2.3,100,86.2,0,100,2.3,0,0
Lincoln Elementary School,public,201 Park Ave,Prescott,Yavapai,86303,n, ,51,71,3.9,75,71,3.9,80,67,3.9,71,88,3.9,92,56.9,3.9,90,3.9,0,3.9
Lindbergh Elementary School,public,930 S Lazona Dr,Mesa,Maricopa,85204,y,rn,50,100,0,100,100,0,100,100,0,100,100,0,100,96,0,100,0,0,0
Linden Elemtary School,public,500 W. Old Linden ,Show Low ,Navajo,85901-,n, ,27,96,3.7,100,96,3.7,100,96,3.7,100,96,3.7,100,85.2,3.7,100,3.7,0,0
Lineweaver Elementary School,public,461 S Bryant,Tucson,Pima,85711,y,rn,71,96,2.8,99,96,2.8,100,97,2.8,100,99,1.4,100,85.9,2.8,100,1.4,1.4,1.4
Litchfield Elm School,charter,255 E Wigwam Blvd,Litchfield Park,Maricopa,85340-,y,lpn,120,97,1.7,98,97,1.7,98,93,1.7,95,98,.8,98,100,0,100,1.7,0,0
Little Explorers Early Learning Center,public,3175 Gordon Ave,Kingman,Mohave,86409-,n, ,30,93,6.7,100,93,6.7,100,93,6.7,100,100,0,100,90,0,100,10,0,0
Little Red Schoolhouse,public,Hc 2  Box 50,Nogales,Santa Cruz,85621-50,n, ,24,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Littleton Elementary School,public,1252 S 115th Ave,Cashion,Maricopa,85323,y,rn,73,97,0,97,97,0,97,100,0,100,100,0,100,95.9,0,100,0,0,0
Logos Christian Academy ,private,9745 N Trekell Rd,Casa Grande ,Pinal,85122-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Loma Linda Elementary School,public,2002 E Clarendon,Phoenix,Maricopa,85016-,y,lpn,52,98,1.9,100,98,1.9,100,98,1.9,100,98,1.9,100,75,1.9,100,1.9,0,1.9
Lone Mountain Elementary School,charter,5250 E Montgomery Rd,Cave Creek,Maricopa,85327,y,rn,75,87,4,91,87,2.7,91,87,4,91,92,2.7,95,65.3,2.7,95,4,0,2.7
Longfellow Elementary School,public,345 S Hall St,Mesa,Maricopa,85204,y,rn,88,100,0,100,100,0,100,100,0,100,100,0,100,93.2,0,100,0,0,0
Longview,public,1209 E. Indian School Rd.,Phoenix,Maricopa,85014-4925,n, ,70,90,2.9,93,90,2.9,86,79,1.4,80,89,2.9,91,78.6,2.9,96,2.9,0,2.9
Lookout Mountain School,public,15 W Coral Gables Dr,Phoenix,Maricopa,85023,n, ,126,94,5.6,100,94,5.6,100,94,6.3,100,97,3.2,100,90.5,3.2,100,7.1,.8,3.2
Loretto Catholic School,private,1200 14th St,Douglas,Cochise,85607,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Los Amigos Elementary,public,2200 E Drexel,Tucson,Pima,85706-,y,rn,105,99,1,100,99,1,100,98,1,99,99,1,100,99,1,100,0,1,1
Los Ninos Elementary School,public,5445 S Alvernon Way,Tucson,Pima,85706,n, ,81,98,2.5,100,98,2.5,100,98,2.5,100,98,2.5,100,91.4,3.7,100,3.7,0,2.5
Lowell Elementary School,public,920 E Broadway,Mesa,Maricopa,85204,y,rn,81,100,0,100,100,0,100,100,0,100,100,0,100,87.7,0,100,0,0,0
Lowell School,public,1121 S 3rd Ave,Phoenix,Maricopa,85003,n, ,55,95,0,95,95,0,96,95,0,95,96,0,96,94.5,0,100,1.8,0,0
Luke Elementary School,public,7300 N Dysart Rd,Glendale,Maricopa,85307,y,lpn,48,94,0,94,94,0,96,96,0,96,100,0,100,75,0,100,0,0,0
Lulu Walker School,public,1750 W Roller Coaster Rd,Tucson,Pima,85704,n, ,79,96,3.8,100,96,3.8,100,96,3.8,100,96,3.8,100,92.4,3.8,100,3.8,0,3.8
Lura Kinsey Elementary,public,1601 S Lone Tree,Flagstaff,Coconino,86001-,y,rn,63,98,0,98,98,0,100,97,0,97,98,0,98,93.7,0,100,0,0,0
Lynn Urquides Elementary School,public,1573 W Ajo Way,Tucson,Pima,85713,n, ,72,97,0,97,97,0,97,100,0,100,99,0,99,88.9,0,100,0,0,0
M.u.s.d.#4 - Red Mountain Ranch - Kids Corner/ Preschool,public,6650 East Raftriver Street,Mesa,Maricopa,85215-,y,rn,74,96,2.7,99,96,2.7,97,97,2.7,100,97,2.7,100,93.2,2.7,100,2.7,0,2.7
Mabel Padgett Elementary School,public,15430 W Turney Ave,Goodyear,Maricopa,85340,y,rn,137,96,3.6,100,96,2.2,100,96,3.6,100,96,3.6,100,76.6,3.6,100,3.6,0,2.2
Macarthur Elementary School,public,1435 E Mclellan,Mesa,Maricopa,85203,y,rn,81,88,9.9,98,88,9.9,100,90,9.9,100,90,9.9,100,79,9.9,100,9.9,0,9.9
Madison Camelview,public,2002 E. Campbell,Phoenix,Maricopa,85016-,n, ,134,90,4.5,95,90,4.5,99,95,4.5,99,97,3,100,90.3,3,100,3.7,1.5,0
Madison Heights Elementary School,public,7150 N 22nd St,Phoenix,Maricopa,85020,y,rn,86,97,3.5,100,97,3.5,100,97,3.5,100,95,4.7,100,88.4,2.3,100,4.7,0,0
Madison Rose Lane School,public,1155 E Rose Ln,Phoenix,Maricopa,85014,y,rn,171,92,7,99,92,6.4,99,93,7,100,92,7.6,99,90.1,5.8,100,7,.6,4.7
Madison Simis,public,7302 N. 10th Street,Phoenix,Maricopa,85020-,n, ,163,94,6.1,100,94,6.1,100,97,3.1,100,96,3.7,100,90.2,0,98,3.7,0,0
Madison Tradition Academy,public,925 E Maryland,Phoenix,Maricopa,85014-,n, ,78,100,0,100,100,1.3,100,99,1.3,100,99,1.3,100,93.6,0,100,2.6,0,0
Magma Ranch K-8 School,public,10980 E Desert Mountain Blvd,Florence,Pinal,85232,n, ,63,79,1.6,81,79,1.6,83,81,1.6,83,89,1.6,90,76.2,1.6,95,1.6,0,0
Magnet Traditional,public,2602 North 23rd Advenue,Phoenix,Maricopa,85009-,y,rn,56,93,0,93,93,0,100,95,0,95,100,0,100,82.1,0,100,0,0,0
Maie Bartlett Heard Elementary School,public,2301 West Thomas Road,Phoenix,Maricopa,85015-,n, ,38,89,0,89,89,0,92,92,0,92,89,0,89,89.5,0,95,0,0,0
Maine Consolidated School ,public,10 N. Spring Valley Rd.,Parks,Coconino,86018-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maldonado Amelia Elementary School,public,3535 W Messala Way,Tucson,Pima,85746,y,rn,50,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Manuel Demiguel Elementary ,public,3500 Gillenwater Drive,Flagstaff,Coconino,86005-,y,rn,102,89,10.8,100,89,6.9,100,90,9.8,100,93,6.9,100,89.2,6.9,100,10.8,0,5.9
Manuel Pena Jr. Elementary School,public,2550 N 79th Ave,Phoenix,Maricopa,85035,y,lpn,147,99,0,99,99,0,100,99,0,99,100,0,100,95.2,0,100,0,0,0
Many Farms Elementary School,public,US Highway 191,Many Farms,Apache,86538-,n, ,57,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Manzanita Elementary School,public,8430 N 39th Ave,Phoenix,Maricopa,85051,n, ,103,100,0,100,100,0,99,100,0,100,100,0,100,94.2,0,100,0,0,0
Manzanita Elementary School,public,2901 Detroit Ave,Kingman,Mohave,86401,y,lpn,131,96,3.8,100,96,3.8,100,95,4.6,100,98,1.5,100,85.5,2.3,100,1.5,0,1.5
Manzanita Elementary School ,public,3000 E Manzanita Ave ,Tucson ,Pima,85718-,n, ,95,99,1.1,100,99,1.1,100,99,1.1,100,98,2.1,100,86.3,1.1,100,1.1,1.1,1.1
Manzo Elementary School,public,855 N. Melrose Ave.,Tucson,Pima,85745-,y,rn,46,96,0,96,96,0,100,100,0,100,100,0,100,97.8,0,100,0,0,0
Maricopa Elementary School,public,18150 N Alterra Way,Maricopa,Pinal,85239,y,lpn,100,95,5,100,95,5,100,95,5,100,96,4,100,90,2,100,4,2,2
Maricopa Village Christian School,private,8129 W. Baseline Rd.,Laveen,Maricopa,85339-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Marilyn Thiele Wilson School,public,5619 E Glade Ave,Mesa,Maricopa,85206-,y,rn,115,90,6.1,97,90,6.1,97,93,6.1,99,93,4.3,97,80,0,100,7,0,0
Marjorie W Estes Elementary School,public,11279 W. Grier Rd,Marana,Pima,85653,n, ,119,100,0,100,100,0,98,99,0,99,99,0,99,96.6,.8,100,3.4,0,0
Marshall Elementary School,public,9066 E 29th St,Tucson,Pima,85710,y,rn,39,97,0,97,97,0,100,100,0,100,97,0,97,92.3,0,100,0,0,0
Marshall Ranch Elementary School,public,12995 N. Marshall Ranch Drive,Glendale,Maricopa,85304-,y,lpn,65,95,0,95,95,0,100,97,0,97,98,1.5,100,81.5,0,100,1.5,0,0
Mary A Otondo Elementary School,public,2251 Otondo Dr,Yuma,Yuma,85365,n, ,110,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Mary Belle Mccorkle Academy Of Excellence Pre-k-8,public,4455 S Mission Rd,Tucson,Pima,85746-,y,rn,92,99,1.1,100,99,1.1,100,98,2.2,100,98,2.2,100,96.7,1.1,100,2.2,0,1.1
Mary C Obrien,public,1400 N. Eleven Mile Corner Road,Casa Grande,Pinal,85194-,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Mary L Welty Elementary School,public,1050 W Cimarron St,Nogales,Santa Cruz,85621-,y,rn,61,98,1.6,100,98,0,100,98,1.6,100,100,0,100,91.8,0,100,1.6,0,0
Mary Mcleod Bethune School-k And 6,public,1310 S 15th Ave,Phoenix,Maricopa,85007,y,rn,52,98,1.9,100,98,1.9,100,98,1.9,100,100,0,100,98.1,1.9,100,1.9,0,0
Mary Velasquez Riley Seven Mile Elementary School,public,2005 Fort Apache Road,Whiteriver,Navajo,85941-,n, ,116,100,0,100,100,0,98,97,0,97,99,0,99,95.7,0,100,0,0,0
Maryland Elementary School,public,6503 N 21st Ave,Phoenix,Maricopa,85015,n, ,109,91,2.8,94,91,2.8,98,94,3.7,98,98,.9,99,89.9,1.8,99,2.8,0,.9
Maryvale Preparatory Academy,public,6301 W Indian School Rd,Phoenix,Maricopa,85018,n, ,49,98,2,100,98,2,100,98,2,100,98,2,100,98,2,100,2,0,2
Masada Charter School,charter,365 West Cannon Avenue,Colorado City,Mohave,86021-,n, ,56,30,42.9,73,30,42.9,77,38,42.9,80,38,42.9,80,0,42.9,91,41.1,1.8,0
Math And Science Success Academy,charter,434 W Lerdo Rd,Tucson,Pima,85756,n, ,51,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Maurice C Cash School,public,3851 W Roeser Rd,Phoenix,Maricopa,85041,n, ,112,98,0,98,98,0,96,96,0,96,99,0,99,100,0,100,0,0,0
Maxine O Bush School,public,602 E. Siesta Dr. ,Phoenix,Maricopa,85042-,y,rn,47,100,0,100,100,0,100,100,0,100,100,0,100,89.4,0,100,0,0,0
Mayer Elementary School,public,12568 E. Main Street,Mayer,Yavapai,86333-,n, ,37,81,18.9,100,81,18.9,100,81,18.9,100,84,16.2,100,75.7,16.2,100,18.9,0,0
Mccartney Ranch Elementary School,public,2631 N Brown Ave,Casa Grande,Pinal,85122-,y,rn,99,97,1,98,97,1,98,99,1,100,100,0,100,96,0,100,1,0,0
Mcdowell Mountain Elementary School,public,14825 N Fayette,Fountain Hills,Maricopa,85268,n, ,68,97,2.9,100,97,2.9,100,99,1.5,100,96,4.4,100,89.7,2.9,100,5.9,1.5,1.5
Mcnary Elementary School,public,Box 598,Mcnary ,Apache,85930-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Mcneal Elementary,public,3979 McNeal Street,Mcneal,Cochise,85617-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Melvin E. Sine,public,4932 West Myrtle Avenue,Glendale,Maricopa,85301,y,lpn,62,97,0,97,97,0,97,100,0,100,100,0,100,98.4,0,100,0,0,0
Mendoza Elementary School,public,5831 E Mclellan Rd,Mesa,Maricopa,85205,y,rn,44,100,0,100,100,0,100,100,0,100,98,2.3,100,86.4,0,100,2.3,0,0
Mercury Mine Elementary,public,9640 N. 28th  Street,Phoenix,Maricopa,85028-,y,rn,86,97,2.3,99,97,1.2,99,99,0,99,99,1.2,100,87.2,2.3,100,2.3,0,1.2
Meridian Elementary,public,3900 South Mountain Road,Mesa,Maricopa,85212,y,rn,81,99,1.2,100,99,1.2,100,99,1.2,100,99,1.2,100,84,1.2,100,1.2,0,0
Mesa Arts Academy ,charter,221 W 6th Ave,Mesa,Maricopa,85210-,n, ,25,0,100,100,0,4,100,84,0,84,100,0,100,80,0,100,4,0,0
Mesa Montessori,private,2830 S Carriage Ln,Mesa,Maricopa,85202,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Mesa Unified School District #4,public,849 South Sunnyvale,Mesa,Maricopa,85206,y,rn,70,97,2.9,100,97,2.9,100,97,2.9,100,99,1.4,100,94.3,1.4,100,2.9,0,0
Mesa Verde,public,1661 W. Sage St.,Tucson,Pima,85704-,n, ,55,95,1.8,96,95,1.8,98,98,1.8,100,96,1.8,98,89.1,1.8,100,1.8,0,0
Mesa View Elementary School,public, US-191,Chinle,Apache,86503-,n, ,60,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Mesquite Elementary,public,4451 W 28th St,Yuma,Yuma,85364,n, ,74,97,2.7,100,97,2.7,100,97,2.7,100,97,2.7,100,97.3,2.7,100,2.7,0,2.7
Mesquite Elementary ,charter,9455 E Rita Rd ,Tucson,Pima,85747-,n, ,113,96,3.5,100,96,3.5,100,96,3.5,100,97,2.7,100,93.8,3.5,100,4.4,0,2.7
Mesquite Elementary School,public,1101 E Mesquite,Gilbert,Maricopa,85296,y,rn,71,99,1.4,100,99,1.4,100,99,1.4,100,99,1.4,100,88.7,1.4,100,1.4,0,1.4
Mesquite Elementary School,public,129 N Arizola Rd,Casa Grande,Pinal,85222,y,rn,72,93,4.2,97,93,4.2,99,94,4.2,99,97,1.4,99,87.5,1.4,100,4.2,0,1.4
Metcalf Elementary School,public,905 Fairbanks Rd,Morenci,Greenlee,85540,n, ,139,96,2.2,99,96,2.2,99,95,2.2,97,98,2.2,100,97.1,2.2,100,2.2,0,2.2
Mexicayotl Academy,charter,667 N 7th Ave,Tucson,Pima,85705-,n, ,22,100,0,100,100,0,100,100,0,100,100,0,100,86.4,0,100,0,0,0
Mexicayotl Charter School,charter,2059 N Grand Ave,Nogales,Santa Cruz,85621-,n, ,24,100,0,100,100,0,100,100,0,100,100,0,100,54.2,0,100,0,0,0
Michael Anderson School,public,45 S. 3rd Av,Avondale,Maricopa,85302-,y,lpn,93,100,0,100,100,0,100,100,0,100,100,0,100,98.9,0,100,0,0,0
Midtown Primary School,charter,4735 North 19th Ave,Phoenix,Maricopa,85015-,n, ,24,96,0,96,96,0,88,88,0,88,92,0,92,70.8,0,96,0,0,0
Miles-exploratory Learning Center,public,1400 E Broadway Blvd,Tucson,Pima,85719-,y,rn,28,96,3.6,100,96,3.6,100,100,0,100,96,3.6,100,89.3,3.6,100,3.6,0,0
