SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HIB,PCT_EXEMPT_HIB,PCT_COMPLIANCE_HIB,PCT_IMMUNE_HEPA,PCT_EXEMPT_HEPA,PCT_COMPLIANCE_HEPA,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
LITTLE SCHOLARS ACADEMY,N/A,6702 WEST CHOLLA STREET,PEORIA,Maricopa,85345,N/A,,50,96,-,N/A,98,-,N/A,96,-,N/A,82,-,N/A,90,-,N/A,96,-,N/A,94,-,N/A,4,0,N/A
LITTLE SWANS PRESCHOOL,N/A,2832 EAST BELL ROAD,PHOENIX,Maricopa,85032,N/A,,42,90.5,-,N/A,97.6,-,N/A,97.6,-,N/A,97.6,-,N/A,92.9,-,N/A,95.2,-,N/A,97.6,-,N/A,2.4,0,N/A
LITTLE WESTERN ACADEMY,N/A,1616 NORTH 89TH AVENUE,PHOENIX,Maricopa,85037,N/A,,50,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,94,-,N/A,96,-,N/A,100,-,N/A,0,0,N/A
LITTLETON ELEM PRESCHOOL  ,N/A,1252 S AVONDALE BLVD,AVONDALE,Maricopa,85323,N/A,,94,95.7,-,N/A,98.9,-,N/A,97.9,-,N/A,98.9,-,N/A,85.1,-,N/A,98.9,-,N/A,97.9,-,N/A,2.1,0,N/A
LIVING STREAMS CHILDREN'S CENTER,N/A,7000 NORTH CENTRAL AVENUE,PHOENIX,Maricopa,85020,N/A,,57,68.4,-,N/A,84.2,-,N/A,82.5,-,N/A,82.5,-,N/A,49.1,-,N/A,80.7,-,N/A,78.9,-,N/A,1.8,0,N/A
LOMA LINDA ELEM PRESCHOOL,N/A,2002 E CLARENDON,PHOENIX,Maricopa,85016,N/A,,36,100,-,N/A,100,-,N/A,100,-,N/A,97.2,-,N/A,94.4,-,N/A,100,-,N/A,100,-,N/A,0,2.8,N/A
LONGFELLOW 1,N/A,"345 S Hall, Room 25",MESA,Maricopa,85204,N/A,,30,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
LONGFELLOW 2,N/A,"345 S Hall, Room 25",MESA,Maricopa,85204,N/A,,32,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,93.8,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
LONGFELLOW ELEM,N/A,345 SOUTH HALL STREET,MESA,Maricopa,85204,N/A,,64,96.9,-,N/A,96.9,-,N/A,98.4,-,N/A,98.4,-,N/A,98.4,-,N/A,98.4,-,N/A,98.4,-,N/A,1.6,0,N/A
LOVE & LEARN PRESCHOOL  INC,N/A,1520 NORTH PRIEST DRIVE,TEMPE,Maricopa,85281,N/A,,79,87.3,-,N/A,94.9,-,N/A,96.2,-,N/A,96.2,-,N/A,82.3,-,N/A,91.1,-,N/A,93.7,-,N/A,0,0,N/A
LOVE & LEARN PRESCHOOL II,N/A,2717 SOUTH ALMA SCHOOL ROAD,MESA,Maricopa,85210,N/A,,150,87.3,-,N/A,95.3,-,N/A,94.7,-,N/A,96.7,-,N/A,78,-,N/A,97.3,-,N/A,100,-,N/A,0,0,N/A
LOVE OF CHRIST PRESCHOOL,N/A,1525 NORTH POWER ROAD,MESA,Maricopa,85205,N/A,,87,96.6,-,N/A,98.9,-,N/A,95.4,-,N/A,96.6,-,N/A,93.1,-,N/A,97.7,-,N/A,97.7,-,N/A,4.6,1.1,N/A
LOVING CARE DAY CARE CENTER,N/A,150 NORTH CENTRAL AVENUE,AVONDALE,Maricopa,85323,N/A,,78,74.4,-,N/A,93.6,-,N/A,89.7,-,N/A,93.6,-,N/A,73.1,-,N/A,89.7,-,N/A,89.7,-,N/A,0,0,N/A
LOWELL ELEM HEAD START,N/A,920 E Broadway,MESA,Maricopa,85204,N/A,,33,97,-,N/A,97,-,N/A,97,-,N/A,97,-,N/A,97,-,N/A,97,-,N/A,97,-,N/A,0,0,N/A
La Casita Day Care-East,N/A,1902 S. Jefferson Ave.,Tucson,Pima,85711,N/A,,27,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,74.1,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
La Casita Day Care-Northwest,N/A,2450 N. Huachuca Dr.,Tucson,Pima,85745,N/A,,44,88.6,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,61.4,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
La Casita Daycare & Preschool,N/A,1440 W. Ajo Way,Tucson,Pima,85713,N/A,,180,98.3,-,N/A,100,-,N/A,100,-,N/A,97.8,-,N/A,76.7,-,N/A,99.4,-,N/A,99.4,-,N/A,0,2.2,N/A
La Escuelita Head Start,N/A,602 East 22nd St,Tucson,Cochise,85607,N/A,,49,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,77.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
La Petite Academy,N/A,6570 S. Midvale Park,Tucson,Pima,85746,N/A,,66,90.9,-,N/A,98.5,-,N/A,97,-,N/A,97,-,N/A,63.6,-,N/A,95.5,-,N/A,97,-,N/A,3,0,N/A
La Petite Academy,N/A,8940 E. Tanque Verde Rd.,Tucson,Pima,85749,N/A,,53,100,-,N/A,100,-,N/A,100,-,N/A,96.2,-,N/A,58.5,-,N/A,98.1,-,N/A,100,-,N/A,0,0,N/A
La Petite Academy,N/A,7930 N. Thornydale Rd.,Tucson,Pima,85741,N/A,,158,94.9,-,N/A,96.2,-,N/A,96.8,-,N/A,93,-,N/A,62.7,-,N/A,96.2,-,N/A,96.8,-,N/A,3.2,0,N/A
La Petite Academy,N/A,1935 E. Ft. Lowell,Tucson,Pima,85719,N/A,,66,98.5,-,N/A,98.5,-,N/A,98.5,-,N/A,98.5,-,N/A,54.5,-,N/A,95.5,-,N/A,98.5,-,N/A,3,0,N/A
La Petite Academy,N/A,8885 E. Golf Links Rd.,Tucson,Pima,85730,N/A,,58,100,-,N/A,100,-,N/A,100,-,N/A,98.3,-,N/A,65.5,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
La Petite Academy-Sarnoff,N/A,1155 N. Sarnoff Dr.,Tucson,Pima,85715,N/A,,57,93,-,N/A,93,-,N/A,93,-,N/A,91.2,-,N/A,47.4,-,N/A,93,-,N/A,93,-,N/A,7,0,N/A
Laguna Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,60,98.3,-,N/A,100,-,N/A,100,-,N/A,98.3,-,N/A,71.7,-,N/A,98.3,-,N/A,100,-,N/A,0,0,N/A
Lamb's Gate Preschool,N/A,4700 N. Swan Rd.,Tucson,Pima,85718,N/A,,107,96.3,-,N/A,95.3,-,N/A,95.3,-,N/A,96.3,-,N/A,66.4,-,N/A,92.5,-,N/A,96.3,-,N/A,9.3,0,N/A
Learning Castle Children's Center,N/A,4701 N Robert Rd,Prescott Valley,Yavapai,86314,N/A,,42,88.1,-,N/A,90.5,-,N/A,90.5,-,N/A,90.5,-,N/A,64.3,-,N/A,92.9,-,N/A,88.1,-,N/A,11.9,0,N/A
Legacy Montessori,N/A,P.O. Box 868,Maricopa,Pinal,85139,N/A,,26,96.2,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,69.2,-,N/A,96.2,-,N/A,92.3,-,N/A,3.8,7.7,N/A
Liberty Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,91,100,-,N/A,100,-,N/A,100,-,N/A,96.7,-,N/A,74.7,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Light The Way Preschool,N/A,8611 N. Silverbell Rd.,Tucson,Pima,85743,N/A,,109,96.3,-,N/A,96.3,-,N/A,96.3,-,N/A,96.3,-,N/A,78,-,N/A,95.4,-,N/A,96.3,-,N/A,4.6,0,N/A
Lil Bear Christian Preschool,N/A,7500 E. Golf Links Rd.,Tucson,Pima,85730,N/A,,34,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,58.8,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Lil Blessings Inc,N/A,"1013 W. Arizona Avenue, Suite B",Parker,La Paz,85344,N/A,,24,91.7,-,N/A,95.8,-,N/A,91.7,-,N/A,91.7,-,N/A,79.2,-,N/A,95.8,-,N/A,91.7,-,N/A,4.2,0,N/A
Lil Otters Preschool (YMCA),N/A,401 S. Prudence Road,Tucson,Pima,85710,N/A,,27,96.3,-,N/A,96.3,-,N/A,22.2,-,N/A,96.3,-,N/A,88.9,-,N/A,96.3,-,N/A,100,-,N/A,0,0,N/A
Lincoln Exceptional Ed Preschool,N/A,652 N. Tyler Ave.,Nogales,Santa Cruz,85621,N/A,,21,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,61.9,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Little Angels-Brownway,N/A,4114 E. Brown Way,Tucson,Pima,85711,N/A,,32,96.9,-,N/A,96.9,-,N/A,96.9,-,N/A,96.9,-,N/A,53.1,-,N/A,96.9,-,N/A,96.9,-,N/A,3.1,0,N/A
Little Angels-Pima,N/A,4826 E. Pima St.,Tucson,Pima,85712,N/A,,22,100,-,N/A,100,-,N/A,100,-,N/A,95.5,-,N/A,50,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Little Castle Childcare & Preschool,N/A,6042 S. Euclid Ave.,Tucson,Pima,85706,N/A,,45,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,46.7,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Little Digits Daycare and Preschool,N/A,3040 Hwy 95,Bullhead City,Mohave,86442,N/A,,54,100,-,N/A,100,-,N/A,100,-,N/A,98.1,-,N/A,0,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Little Eagle Preschool and Childcare,N/A,1475 Gordon,Kingman,Mohave,86409,N/A,,41,97.6,-,N/A,100,-,N/A,100,-,N/A,97.6,-,N/A,65.9,-,N/A,97.6,-,N/A,100,-,N/A,0,0,N/A
Little Einstein's Childcare,N/A,2375 S. Ave A,Yuma,Yuma,85364,N/A,,32,96.9,-,N/A,100,-,N/A,96.9,-,N/A,100,-,N/A,62.5,-,N/A,96.9,-,N/A,96.9,-,N/A,0,0,N/A
Little Explorers Early Learning Center,N/A,3175 Gordon Drive,Kingman,Mohave,86409,N/A,,184,91.8,-,N/A,92.4,-,N/A,92.9,-,N/A,90.2,-,N/A,64.1,-,N/A,92.4,-,N/A,92.4,-,N/A,7.6,1.1,N/A
Little Explorers Preschool at Mt. Tipton,N/A,PO Box 248,Dolan Springs,Mohave,86441,N/A,,24,83.3,-,N/A,91.7,-,N/A,91.7,-,N/A,83.3,-,N/A,83.3,-,N/A,87.5,-,N/A,91.7,-,N/A,16.7,0,N/A
Little Knights Preschool,N/A,2675 Palo Verde Blvd. S,Lake Havasu City,Mohave,86403,N/A,,32,87.5,-,N/A,93.8,-,N/A,96.9,-,N/A,90.6,-,N/A,65.6,-,N/A,90.6,-,N/A,87.5,-,N/A,15.6,3.1,N/A
Little Lions Preschool,N/A,3901 W. Linda Vista,Tucson,Pima,85742,N/A,,21,100,-,N/A,100,-,N/A,100,-,N/A,95.2,-,N/A,71.4,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Little Minnows Learning Center,N/A,3348 Western Ave,Kingman,Mohave,86409,N/A,,81,98.8,-,N/A,98.8,-,N/A,98.8,-,N/A,98.8,-,N/A,0,-,N/A,98.8,-,N/A,98.8,-,N/A,1.2,0,N/A
Little People's Daycare,N/A,PO Box 1869,Lake Havasu City,Mohave,86405,N/A,,27,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,77.8,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Little Ranch School,N/A,1125 E. Glenn St.,Tucson,Pima,85719,N/A,,71,91.5,-,N/A,91.5,-,N/A,91.5,-,N/A,91.5,-,N/A,36.6,-,N/A,91.5,-,N/A,91.5,-,N/A,8.5,0,N/A
Little Vandal Preschool,N/A,PO Box 2070,Miami,Gila,85539,N/A,,42,95.2,-,N/A,97.6,-,N/A,95.2,-,N/A,97.6,-,N/A,66.7,-,N/A,95.2,-,N/A,97.6,-,N/A,2.4,0,N/A
Lomeli's Childcare Center,N/A,1240 23rd St,Douglas,Cochise,85607,N/A,,26,92.3,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,61.5,-,N/A,96.2,-,N/A,96.2,-,N/A,0,0,N/A
London Bridges Daycare,N/A,3598 S.Jamaica Blvd. ,Lake Havasu City,Mohave,85406,N/A,,36,94.4,-,N/A,100,-,N/A,94.4,-,N/A,97.2,-,N/A,55.6,-,N/A,100,-,N/A,94.4,-,N/A,0,0,N/A
Lord of Grace Preschool,N/A,7250 N. Contaro Rd.,Tucson,Pima,85743,N/A,,35,100,-,N/A,100,-,N/A,100,-,N/A,97.1,-,N/A,74.3,-,N/A,100,-,N/A,97.1,-,N/A,2.9,0,N/A
Los Amigos Childcare & Activity Center,N/A,1300 W. St. Mary's,Tucson,Pima,85745,N/A,,27,88.9,-,N/A,100,-,N/A,100,-,N/A,96.3,-,N/A,51.9,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Los Ninos  Day Care of Catalina LLC,N/A,P.O. Box 74,San Manuel,Pima,85631,N/A,,27,70.4,-,N/A,81.5,-,N/A,88.9,-,N/A,74.1,-,N/A,48.1,-,N/A,88.9,-,N/A,88.9,-,N/A,3.7,0,N/A
Los Ninos Del Valle,N/A,780 S. Park Centre Ave.,Green Valley,Pima,85614,N/A,,60,98.3,-,N/A,98.3,-,N/A,98.3,-,N/A,98.3,-,N/A,80,-,N/A,96.7,-,N/A,98.3,-,N/A,1.7,0,N/A
Los Ninos Sunnyside Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,54,100,-,N/A,100,-,N/A,100,-,N/A,96.3,-,N/A,85.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Lura Kinsey Elementary Preschool,N/A,1601 S. Lonetree Rd.,Flagstaff,Coconino,86001,N/A,,27,96.3,-,N/A,92.6,-,N/A,100,-,N/A,88.9,-,N/A,70.4,-,N/A,96.3,-,N/A,96.3,-,N/A,7.4,0,N/A
M L KING EARLY CHILDHOOD CENTER,N/A,4615 S 22ND ST,PHOENIX,Maricopa,85040,N/A,,178,97.8,-,N/A,98.9,-,N/A,99.4,-,N/A,97.8,-,N/A,99.4,-,N/A,99.4,-,N/A,99.4,-,N/A,0,0.6,N/A
M L KING HEAD START,N/A,4615 S 22ND ST,PHOENIX,Maricopa,85040,N/A,,136,91.9,-,N/A,95.6,-,N/A,99.3,-,N/A,94.1,-,N/A,97.8,-,N/A,95.6,-,N/A,98.5,-,N/A,0.7,0,N/A
M.S.D.#18 - Fairbanks Learning Connections Preschool,N/A,PO Box 1060,Morenci,Greenlee,85540,N/A,,112,97.3,-,N/A,98.2,-,N/A,99.1,-,N/A,96.4,-,N/A,75.9,-,N/A,97.3,-,N/A,99.1,-,N/A,0,0.9,N/A
M.S.M.U.S.D.#8 - Mammoth Elementary Preschool STEM,N/A,P.O. Box 406,San Manuel,Pinal,85631,N/A,,22,100,-,N/A,100,-,N/A,100,-,N/A,95.5,-,N/A,77.3,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
MABEL PADGETT ELEMENTARY PRESCHOOL,N/A,272 E SAGEBRUSH ST,LITCHFIELD PARK,Maricopa,85340,N/A,,22,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
MADISON SIMIS ECP/MAC ATTN: LAURA TANKESLY,N/A,7302 N 10TH ST,PHOENIX,Maricopa,85020,N/A,,21,95.2,-,N/A,100,-,N/A,95.2,-,N/A,95.2,-,N/A,95.2,-,N/A,90.5,-,N/A,95.2,-,N/A,4.8,0,N/A
MADISON TRADITIONAL ACADEMY ATTN: L BLUMBERG ,N/A,1431 EAST CAMPBELL AVENUE,PHOENIX,Maricopa,85014,N/A,,23,100,-,N/A,100,-,N/A,95.7,-,N/A,100,-,N/A,100,-,N/A,95.7,-,N/A,95.7,-,N/A,8.7,0,N/A
MADISON TRADITIONAL ACADEMY ATTN: T. Ohlhausen,N/A,1431 EAST CAMPBELL AVENUE,PHOENIX,Maricopa,85014,N/A,,21,85.7,-,N/A,95.2,-,N/A,95.2,-,N/A,95.2,-,N/A,90.5,-,N/A,85.7,-,N/A,95.2,-,N/A,9.5,0,N/A
MAGELLAN CHRISTIAN ACADEMIES OF AZ L.L.C.,N/A,"1847 S GREENFIELD RD, # 104",MESA,Maricopa,85206,N/A,,43,90.7,-,N/A,90.7,-,N/A,93,-,N/A,93,-,N/A,88.4,-,N/A,93,-,N/A,90.7,-,N/A,9.3,0,N/A
MAGIC KEYS TO LEARNING CHILDREN'S DEVELOPMENT CENTER,N/A,3450 EAST VAN BUREN STREET,PHOENIX,Maricopa,85008,N/A,,37,81.1,-,N/A,86.5,-,N/A,91.9,-,N/A,83.8,-,N/A,86.5,-,N/A,86.5,-,N/A,91.9,-,N/A,8.1,0,N/A
MARANATHA DAY CARE CENTER,N/A,3526 WEST POLK STREET,PHOENIX,Maricopa,85009,N/A,,40,82.5,-,N/A,92.5,-,N/A,95,-,N/A,90,-,N/A,75,-,N/A,95,-,N/A,95,-,N/A,0,0,N/A
MAXWELL Mesa,N/A,1455 S Stapley Ste 10,MESA,Maricopa,85204,N/A,,29,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,96.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
MAXWELL PRESCHOOL ACADEMY BROWN RD,N/A,1949 EAST BROWN ROAD #6,MESA,Maricopa,85203,N/A,,38,97.4,-,N/A,97.4,-,N/A,97.4,-,N/A,97.4,-,N/A,92.1,-,N/A,94.7,-,N/A,97.4,-,N/A,2.6,0,N/A
MAXWELL PRESCHOOL ACADEMY CHANDLER  L L C,N/A,4970 WEST RAY ROAD,CHANDLER,Maricopa,85226,N/A,,43,88.4,-,N/A,88.4,-,N/A,88.4,-,N/A,88.4,-,N/A,62.8,-,N/A,86,-,N/A,88.4,-,N/A,0,14,N/A
MAYO CLINIC EMPLOYEE CHILD CARE CENTER,N/A,5701 EAST MAYO BOULEVARD,PHOENIX,Maricopa,85054,N/A,,99,98,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,92.9,-,N/A,99,-,N/A,98,-,N/A,2,4,N/A
MCCORMICK PRESCHOOL,N/A,6018 NORTH GRANITE REEF ROAD,SCOTTSDALE,Maricopa,85250,N/A,,78,97.4,-,N/A,97.4,-,N/A,97.4,-,N/A,97.4,-,N/A,97.4,-,N/A,97.4,-,N/A,97.4,-,N/A,2.6,0,N/A
MCDOWELL MOUNTAIN PRE SCHOOL,N/A,14825 NORTH FAYETTE DRIVE,FOUNTAIN HILLS,Maricopa,85268,N/A,,46,95.7,-,N/A,95.7,-,N/A,93.5,-,N/A,95.7,-,N/A,91.3,-,N/A,93.5,-,N/A,95.7,-,N/A,4.3,2.2,N/A
MELVIN E SINE COMMUNITY ED PRESCHOOL,N/A,4932 WEST MYRTLE AVENUE,GLENDALE,Maricopa,85301,N/A,,34,91.2,-,N/A,100,-,N/A,100,-,N/A,97.1,-,N/A,88.2,-,N/A,97.1,-,N/A,100,-,N/A,0,0,N/A
MENSENDICK,N/A,5535 N 67th Ave,Glendale,Maricopa,85301,N/A,,63,96.8,-,N/A,100,-,N/A,100,-,N/A,96.8,-,N/A,95.2,-,N/A,98.4,-,N/A,100,-,N/A,0,0,N/A
MESA COMMUNITY COLLEGE CHILDREN'S CENTER,N/A,1833 WEST SOUTHERN AVENUE,MESA,Maricopa,85202,N/A,,50,94,-,N/A,98,-,N/A,96,-,N/A,94,-,N/A,96,-,N/A,94,-,N/A,94,-,N/A,0,6,N/A
MESA EDUCATION CENTER - FIRST THINGS FIRST,N/A,855 WEST 8TH AVENUE,MESA,Maricopa,85210,N/A,,49,95.9,-,N/A,98,-,N/A,98,-,N/A,95.9,-,N/A,93.9,-,N/A,98,-,N/A,98,-,N/A,0,4.1,N/A
MESA MONTESSORI,N/A,2830 SOUTH CARRIAGE LANE,MESA,Maricopa,85202,N/A,,23,95.7,-,N/A,95.7,-,N/A,95.7,-,N/A,95.7,-,N/A,91.3,-,N/A,87,-,N/A,95.7,-,N/A,8.7,0,N/A
METRO TECH CHILD CARE,N/A,1900 W THOMAS RD,PHOENIX,Maricopa,85015,N/A,,21,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
MICHAEL ANDERSON,N/A,45 S Third Ave,Avondale,Maricopa,85323,N/A,,63,100,-,N/A,100,-,N/A,100,-,N/A,98.4,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
MILESTONES PRESCHOOL & CHARTER SCHOOL,N/A,4707 EAST ROBERT E LEE STREET,PHOENIX,Maricopa,85032,N/A,,91,98.9,-,N/A,100,-,N/A,98.9,-,N/A,96.7,-,N/A,100,-,N/A,96.7,-,N/A,98.9,-,N/A,0,2.2,N/A
MISSION MONTESSORI ON THE DESERT,N/A,12990 EAST SHEA BOULEVARD,SCOTTSDALE,Maricopa,85259,N/A,,130,79.2,-,N/A,86.9,-,N/A,90,-,N/A,91.5,-,N/A,60.8,-,N/A,81.5,-,N/A,86.9,-,N/A,10.8,0.8,N/A
MONA'S COUNTRY DAY SCHOOL & CHILDCARE,N/A,4421 SOUTH BASHA ROAD,CHANDLER,Maricopa,85248,N/A,,24,91.7,-,N/A,95.8,-,N/A,91.7,-,N/A,95.8,-,N/A,0,-,N/A,95.8,-,N/A,95.8,-,N/A,8.3,4.2,N/A
MONTESSORI CENTER SCHOOL,N/A,8625 NORTH 19TH AVENUE,PHOENIX,Maricopa,85021,N/A,,54,85.2,-,N/A,90.7,-,N/A,92.6,-,N/A,90.7,-,N/A,83.3,-,N/A,88.9,-,N/A,85.2,-,N/A,11.1,5.6,N/A
MONTESSORI CHILDREN'S CENTRE,N/A,2834 EAST SOUTHERN AVENUE,MESA,Maricopa,85204,N/A,,34,76.5,-,N/A,79.4,-,N/A,76.5,-,N/A,82.4,-,N/A,64.7,-,N/A,79.4,-,N/A,76.5,-,N/A,26.5,0,N/A
MONTESSORI CHILDREN'S HOUSE,N/A,516 WEST BETHANY HOME ROAD,PHOENIX,Maricopa,85013,N/A,,30,80,-,N/A,83.3,-,N/A,83.3,-,N/A,83.3,-,N/A,76.7,-,N/A,83.3,-,N/A,83.3,-,N/A,13.3,0,N/A
MONTESSORI EDUCARE ACADEMY,N/A,1244 EAST CHANDLER BLVD,PHOENIX,Maricopa,85048,N/A,,66,90.9,-,N/A,90.9,-,N/A,90.9,-,N/A,90.9,-,N/A,80.3,-,N/A,90.9,-,N/A,90.9,-,N/A,10.6,0,N/A
MONTESSORI IN THE PARK,N/A,1832 NORTH LITCHFIELD ROAD,GOODYEAR,Maricopa,85395,N/A,,57,94.7,-,N/A,93,-,N/A,94.7,-,N/A,94.7,-,N/A,93,-,N/A,93,-,N/A,94.7,-,N/A,7,0,N/A
MONTESSORI INTERNATIONAL SCHOOL TODDLER HOUSE,N/A,1230 NORTH GILBERT ROAD,MESA,Maricopa,85203,N/A,,64,79.7,-,N/A,82.8,-,N/A,82.8,-,N/A,82.8,-,N/A,76.6,-,N/A,82.8,-,N/A,82.8,-,N/A,17.2,1.6,N/A
MONTESSORI KINGDOM OF LEARNING,N/A,13111 NORTH 94TH DRIVE,PEORIA,Maricopa,85381,N/A,,29,100,-,N/A,93.1,-,N/A,100,-,N/A,100,-,N/A,86.2,-,N/A,93.1,-,N/A,96.6,-,N/A,0,10.3,N/A
MONTESSORI OF SURPRISE L L C,N/A,18540 NORTH PARKVIEW PLACE,SURPRISE,Maricopa,85374,N/A,,67,92.5,-,N/A,94,-,N/A,94,-,N/A,92.5,-,N/A,89.6,-,N/A,91,-,N/A,94,-,N/A,6,0,N/A
MOST HOLY TRINITY ROMAN CATHOLIC PARISH PHOENIX CH,N/A,535 EAST ALICE AVENUE,PHOENIX,Maricopa,85020,N/A,,21,95.2,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,85.7,-,N/A,95.2,-,N/A,100,-,N/A,0,0,N/A
MOUNTAIN POINTE HIGH SCHOOL EARLY LEARNING ,N/A,4201 E KNOX RD ,PHOENIX,Maricopa,85044,N/A,,21,95.2,-,N/A,95.2,-,N/A,95.2,-,N/A,95.2,-,N/A,95.2,-,N/A,95.2,-,N/A,95.2,-,N/A,4.8,0,N/A
MOUNTAIN VIEW CHRISTIAN PRESCHOOL,N/A,2927 EAST CAMPBELL AVENUE,PHOENIX,Maricopa,85016,N/A,,31,93.5,-,N/A,93.5,-,N/A,93.5,-,N/A,93.5,-,N/A,83.9,-,N/A,93.5,-,N/A,93.5,-,N/A,6.5,3.2,N/A
MT. CARMEL'S LITTLE LAMBS PRESCHOOL,N/A,2115 SOUTH RURAL ROAD,TEMPE,Maricopa,85282,N/A,,57,93,-,N/A,93,-,N/A,91.2,-,N/A,93,-,N/A,91.2,-,N/A,89.5,-,N/A,93,-,N/A,8.8,1.8,N/A
MURPHY DISTRICT HEADSTART,N/A,2615 W. BUCKEYE,Phoenix,Maricopa,85009,N/A,,156,99.4,-,N/A,100,-,N/A,100,-,N/A,98.7,-,N/A,97.4,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Magic Moments Learning Center,N/A,4050 E. Grant Rd.,Tucson,Pima,85711,N/A,,28,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,50,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Marana Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,51,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,88.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Maricopa Head Start,N/A,PO Box 629,Maricopa,Pinal,85139,N/A,,38,92.1,-,N/A,94.7,-,N/A,100,-,N/A,89.5,-,N/A,71.1,-,N/A,100,-,N/A,94.7,-,N/A,2.6,5.3,N/A
Mary A. Otondo Elementary Preschool,N/A,2251 Otondo Dr.,Yuma,Yuma,85365,N/A,,23,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,4.3,N/A
Mesquite Preschool,N/A,9455 E. Rita Rd.,Tucson,Pima,85747,N/A,,38,100,-,N/A,100,-,N/A,100,-,N/A,97.4,-,N/A,84.2,-,N/A,100,-,N/A,100,-,N/A,0,2.6,N/A
Miami Head Start,N/A,131 N. Plaza Circle,Miami,Gila,85539,N/A,,36,94.4,-,N/A,97.2,-,N/A,97.2,-,N/A,94.4,-,N/A,83.3,-,N/A,97.2,-,N/A,97.2,-,N/A,2.8,0,N/A
Mini Leaders LLC,N/A,9279 W. Weaver Circle,Casa Grande,Pinal,85194,N/A,,33,90.9,-,N/A,100,-,N/A,93.9,-,N/A,90.9,-,N/A,54.5,-,N/A,100,-,N/A,90.9,-,N/A,0,0,N/A
