SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
A.e. Butler,public,3843 W. Roosevelt ,Phoenix ,Maricopa,85009-,N/A,,140,99,0,-,99,0,-,98,0,-,96,0,-,99,.7,-,0,.7,N/A
A.j.mitchell,public,855 Bautista,Nogales,Santa Cruz,85621-,N/A,,71,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Abraham Lincoln,charter,10444 N 39th Ave,Phoenix,Maricopa,85051-,N/A,,86,92,8.1,-,92,8.1,-,92,8.1,-,98,2.3,-,95,4.7,-,9.3,0,N/A
Acacia,public,3021 W. Evans Drive,Phoenix,Maricopa,85053-5748,N/A,,138,94,5.8,-,95,5.1,-,93,5.8,-,96,4.3,-,100,0,-,5.8,0,N/A
Acacia,charter,12955 E Colossal Cave Rd.,Vail ,Pima,85641-,N/A,,107,95,3.7,-,96,3.7,-,96,3.7,-,97,2.8,-,99,.9,-,3.74,0,N/A
Academy Adventures Midtown,charter,3025 North Winstel,Tucson,Pima,85716-,N/A,,27,96,3.7,-,93,7.4,-,93,7.4,-,93,7.4,-,93,7.4,-,7.41,0,N/A
Academy Adventures Primary School,charter,3902 N. Flowing Wells Rd.,Tucson,Pima,85705-,N/A,,21,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Academy Of Math & Science,charter,3335 W. Flower St,Phoenix,Maricopa,85017-,N/A,,25,96,4,-,96,4,-,88,8,-,92,4,-,88,8,-,8,0,N/A
Academy Of Math And Science,charter,1557 W Prince Rd.,Tucson,Pima,85705-,N/A,,56,98,1.8,-,98,1.8,-,98,1.8,-,98,1.8,-,98,1.8,-,1.79,0,N/A
Academy Of Tucson Elementary,charter,9209 E. Wrightstown Rd.,Tucson,Pima,85715-,N/A,,58,91,8.6,-,93,6.9,-,91,8.6,-,93,6.9,-,91,8.6,-,8.62,0,N/A
Accelerated Elementary And Secondary Schools,charter,5245 N. Camino De Oeste,Tucson,Pima,85745-,N/A,,25,96,4,-,96,4,-,96,4,-,96,4,-,96,4,-,4,0,N/A
Acclaim Academy,charter,7624 W. Indian School Rd.,Phoenix,Maricopa,85033-,N/A,,49,92,0,-,90,0,-,90,0,-,100,0,-,84,0,-,0,0,N/A
Acorn Montessori Charter,charter,8556 E. Loos Dr.,Prescott Valley,Yavapai,86314-,N/A,,71,93,7,-,93,7,-,93,7,-,93,7,-,93,7,-,7.04,0,N/A
Adams Elementary School,public,738 S Longmore Rd,Mesa,Maricopa,85202-,N/A,,144,98,.7,-,99,.7,-,99,.7,-,100,0,-,100,0,-,.69,1.4,N/A
Adams Traditional Academy,charter,2323 W. Parkside ,Phoenix,Maricopa,85027-,N/A,,141,89,10.6,-,89,10.6,-,89,10.6,-,89,10.6,-,89,10.6,-,10.64,0,N/A
Advance U ,charter,449 E Southern Ave ,Phoenix ,Maricopa,85040-,N/A,,48,92,6.3,-,92,6.3,-,75,6.3,-,81,6.3,-,90,6.3,-,6.25,0,N/A
Adventure School,charter,5757 E. Pima St.,Tucson,Pima,85712-,N/A,,27,93,7.4,-,96,3.7,-,93,7.4,-,96,3.7,-,89,11.1,-,14.81,0,N/A
Agua Caliente Elementary School,public,11420 E Limberlost,Tucson,Pima,85749-,N/A,,66,98,1.5,-,98,1.5,-,100,0,-,100,0,-,100,0,-,1.52,0,N/A
Aguilar School,public,5800 S. Forest Ave,Tempe,Maricopa,85283-,N/A,,91,92,7.7,-,93,6.6,-,95,5.5,-,96,4.4,-,99,0,-,3.3,0,N/A
Aire Libre Elementary School,public,16428 N 21st Street,Phoenix,Maricopa,85022-5405,N/A,,41,93,7.3,-,93,7.3,-,93,7.3,-,95,4.9,-,95,4.9,-,7.32,0,N/A
Ajo Elementary School,public,111 Well Rd,Ajo,Pima,85321-,N/A,,35,86,14.3,-,83,17.1,-,46,40,-,86,14.3,-,100,0,-,85.71,0,N/A
Alfred F. Garcia School,public,1441 S. 27th Avenue,Phoenix,Maricopa,85009-6451,N/A,,61,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Alhambra Traditional School,public,3736 W. Osborn Rd,Phoenix,Maricopa,85019-,N/A,,100,100,0,-,100,0,-,98,2,-,100,0,-,99,1,-,2,1,N/A
Alice Byrne Elementary School,public,811 W. 16th Street,Yuma,Yuma,85364-,N/A,,60,98,0,-,98,0,-,97,0,-,98,0,-,100,0,-,0,0,N/A
All Aboard Charter School,charter,5827 N. 35th Ave,Phoenix,Maricopa,85017-,N/A,,22,95,4.5,-,95,4.5,-,95,4.5,-,95,4.5,-,100,0,-,4.55,0,N/A
All Saints' Episcopal Day School,private,6300 North Central Avenue,Phoenix,Maricopa,85012-,N/A,,39,95,5.1,-,95,5.1,-,92,7.7,-,92,7.7,-,97,2.6,-,7.69,0,N/A
Alta Loma Elementary,public,9750 N. 87th Ave,Peoria,Maricopa,85345-,N/A,,61,89,9.8,-,89,9.8,-,90,9.8,-,90,9.8,-,92,8.2,-,9.84,0,N/A
Alta Vista Elementary,public,8710 N. 31st Avenue,Phoenix,Maricopa,85029-,N/A,,116,95,0,-,99,0,-,100,0,-,98,0,-,99,.9,-,0,.9,N/A
Amberlea Elementary,public,8544 W. Virginia Ave.,Phoenix,Maricopa,85037-,N/A,,86,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
American Heritage Academy ,charter,132 General Crook Tr,Camp Verde,Yavapai,86322-,N/A,,21,81,19,-,81,19,-,81,19,-,81,19,-,81,19,-,14.29,4.8,N/A
American Leadership Academy,charter,19843 E Chandler Heights Rd,Queen Creek,Maricopa,85142-,N/A,,88,78,14.8,-,76,14.8,-,76,15.9,-,78,14.8,-,91,9.1,-,17.05,2.3,N/A
American Leadership Academy,charter,19843 E Chandler Heights Rd,Queen Creek,Maricopa,85142-,N/A,,88,78,14.8,-,76,14.8,-,76,15.9,-,78,14.8,-,91,9.1,-,17.05,2.3,N/A
American Leadership Academy Gilbert,charter,3155 S San Tan Village Pkwy,Gilbert,Maricopa,85295-,N/A,,103,84,7.8,-,86,9.7,-,70,13.6,-,83,12.6,-,83,16.5,-,33.98,0,N/A
American Leadership Academy Mesa,charter,4507 S. Mountain Rd,Mesa,Maricopa,85212-,N/A,,55,84,12.7,-,84,12.7,-,85,12.7,-,87,12.7,-,91,9.1,-,10.91,3.6,N/A
American Leadership Academy San Tan Valley Campus,charter,34696 North Village Lane,San Tan Valley,Pinal,85142,N/A,,78,91,9,-,92,7.7,-,91,9,-,92,7.7,-,100,0,-,10.26,0,N/A
Amerischools Academy - Yuma,charter,2098 S 3rd Ave,Yuma,Yuma,85364-,N/A,,46,87,0,-,89,0,-,89,0,-,96,0,-,85,0,-,0,0,N/A
Amerischools Academy North,charter,1220 S. 4th Avenue,Yuma,Yuma,85364-,N/A,,43,93,4.7,-,95,4.7,-,95,4.7,-,93,4.7,-,98,2.3,-,4.65,0,N/A
Anasazi Elementary School,public,12121 N. 124th St.,Scottsdale,Maricopa,85259-,N/A,,77,91,9.1,-,91,9.1,-,90,10.4,-,92,7.8,-,92,7.8,-,11.69,0,N/A
Andersen Elementary,public,1350 N.pennington,Chandler,Maricopa,85224-,N/A,,119,95,2.5,-,95,2.5,-,95,2.5,-,95,2.5,-,95,2.5,-,2.52,0,N/A
Anna Marie Jacobson Elementary School,public,1515 Nw Jacaranda Pkwy,Chandler,Maricopa,85248-,N/A,,98,99,1,-,99,1,-,99,1,-,99,1,-,99,1,-,1.02,0,N/A
Annie Kellond Elementary School,public,6606 E. Lehigh,Tucson,Pima,85710-,N/A,,76,96,0,-,96,3.9,-,97,0,-,97,2.6,-,96,3.9,-,3.95,0,N/A
Annunciation Catholic School,private,32648 N Cave Creek Road,Cave Creek,Maricopa,85331-,N/A,,21,86,14.3,-,86,14.3,-,86,14.3,-,86,14.3,-,86,14.3,-,14.29,0,N/A
Anthem K-8,public,2700 N. Anthem Way,Florence,Pinal,85132-,N/A,,97,93,7.2,-,93,7.2,-,93,7.2,-,93,7.2,-,93,7.2,-,7.22,0,N/A
Anza Trail School,public,15490 S. Rancho Sahuarita Blvd,Sahuarita,Pima,85629-9000,N/A,,117,98,1.7,-,91,1.7,-,92,1.7,-,97,1.7,-,91,1.7,-,1.71,0,N/A
Apache,public,8633 W John Cabot,Peoria,Maricopa,85382-,N/A,,82,99,1.2,-,99,1.2,-,98,2.4,-,98,1.2,-,99,1.2,-,1.22,1.2,N/A
Arcadia Neighborhood Learning Center,public,4330 North 62nd Street,Scottsdale,Maricopa,85251-,N/A,,37,73,18.9,-,73,18.9,-,76,18.9,-,78,16.2,-,81,18.9,-,18.92,0,N/A
Archway Classical Academy-veritas,charter,3102 N. 56th Street,Phoenix,Maricopa,85018-,N/A,,86,87,12.8,-,87,11.6,-,88,11.6,-,91,8.1,-,92,8.1,-,10.47,1.2,N/A
Arizona Charter Academy,charter,P. O. Box 1929,Surprise,Maricopa,85378-,N/A,,68,94,4.4,-,94,4.4,-,94,4.4,-,96,4.4,-,96,4.4,-,4.41,0,N/A
Arizona Connections Academy,charter,335 E. Germann Rd.  Suite 140,Gilbert,Maricopa,85297-,N/A,,85,82,14.1,-,82,14.1,-,84,14.1,-,86,12.9,-,87,12.9,-,14.12,0,N/A
Arizona Conservatory For Arts & Academics ,charter,16454 N. 28th Ave.,Phoenix,Maricopa,85053-,N/A,,53,100,0,-,98,0,-,98,0,-,98,0,-,100,0,-,18.87,3.8,N/A
Arizona Cultural Academy And College Prep ,private,7810 S 42nd Pl,Phoenix,Maricopa,85042-,N/A,,31,97,3.2,-,97,3.2,-,97,3.2,-,100,0,-,100,0,-,3.23,0,N/A
Arizona Desert Elementary School,public,8803 W Van Buren St,Tolleson,Maricopa,85353-,N/A,,73,97,1.4,-,99,1.4,-,99,1.4,-,97,1.4,-,99,1.4,-,1.37,0,N/A
Arizona Desert School,public,P.o.box 6870,San Luis,Yuma,85346-,N/A,,92,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Arlington Elementary,public,P.o. Box 39,Arlington,Maricopa,85322-,N/A,,25,96,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Arredondo School ,public,1330 E Carson Dr,Tempe,Maricopa,85282-,N/A,,68,97,2.9,-,97,2.9,-,97,2.9,-,100,0,-,100,0,-,5.88,0,N/A
Arrowhead Elementary School,public,7490 W. Union Hills,Glendale,Maricopa,85308-,N/A,,61,93,4.9,-,97,3.3,-,95,4.9,-,95,3.3,-,98,1.6,-,4.92,0,N/A
Arrowhead Elementary School,public,3820 E. Nisbet ,Phoenix,Maricopa,85032-,N/A,,79,94,6.3,-,95,5.1,-,92,7.6,-,97,2.5,-,99,1.3,-,7.59,0,N/A
Arroyo,public,4535 W Cholla,Glendale,Maricopa,85304-,N/A,,55,96,3.6,-,96,3.6,-,96,3.6,-,96,3.6,-,96,3.6,-,3.64,0,N/A
Arthur M. Hamilton,public,2020 W. Durango Street,Phoenix,Maricopa,85009-,N/A,,48,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Arts Academy @ Estrella Mountain ,charter,2504 S. 91st Ave. ,Tolleson ,Maricopa,85353-,N/A,,125,95,3.2,-,94,3.2,-,94,3.2,-,97,3.2,-,100,0,-,2.4,.8,N/A
Ash Fork Joint Unified,public,Po Box 247 ,Ash Fork,Yavapai,86320-,N/A,,27,89,11.1,-,89,11.1,-,89,11.1,-,89,11.1,-,89,11.1,-,11.11,0,N/A
Ashland Ranch Elementary,public,1945 South Ashland Ranch Road,Gilbert,Maricopa,85295-,N/A,,105,95,4.8,-,96,3.8,-,94,5.7,-,95,4.8,-,97,2.9,-,5.71,0,N/A
Ashton Ranch,public,14898 W Acoma Drive,Surprise ,Maricopa,85379-,N/A,,97,89,6.2,-,91,6.2,-,90,6.2,-,94,5.2,-,95,5.2,-,6.19,0,N/A
Asu Preparatory Academy Polytechnic Elementary,charter,6950 E. Williams Field Rd.,Mesa,Maricopa,85212-,N/A,,73,95,5.5,-,95,5.5,-,93,6.8,-,95,5.5,-,96,4.1,-,6.85,0,N/A
Asu Preparatory Academy- Phoenix Elementary,charter,735 East Filmore St,Phoenix,Maricopa,85006,N/A,,75,96,4,-,96,4,-,96,4,-,96,4,-,96,0,-,4,0,N/A
Athlos Traditional Academy,charter,3201 S Gilbert Rd,Chandler,Maricopa,85286-,N/A,,132,85,15.2,-,86,11.4,-,83,11.4,-,92,6.1,-,91,7.6,-,51.52,0,N/A
Audrey & Robert Ryan Elementary,public,4600 S. Bright Angel Way ,Chandler ,Maricopa,85249-,N/A,,93,89,6.5,-,89,6.5,-,88,7.5,-,92,5.4,-,91,6.5,-,25.81,5.4,N/A
Augusta Ranch Elementary,public,9430 East Neville Avenue,Gilbert,Maricopa,85209-,N/A,,145,96,3.4,-,96,4.1,-,94,4.8,-,94,4.8,-,95,3.4,-,8.28,0,N/A
Augustus H. Shaw,public,123 N. 13th Street,Phoenix,Maricopa,85032-,N/A,,55,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Avalon Elementary,charter,1045 S. San Marcos,Apache Junction,Pinal,85120,N/A,,48,65,35.4,-,75,25,-,71,29.2,-,83,16.7,-,100,0,-,4.17,0,N/A
Bagdad Elementary School,public,515 Breezy Circle,Bagdad,Yavapai,86323-,N/A,,41,93,7.3,-,93,7.3,-,88,12.2,-,98,2.4,-,98,2.4,-,9.76,2.4,N/A
Bales Elementary,public,25400 W Maricopa Rd,Buckeye,Maricopa,85326-,N/A,,93,96,4.3,-,96,4.3,-,90,5.4,-,96,4.3,-,96,4.3,-,5.38,0,N/A
Balsz Elementry School,public,4309 E. Belleview,Phoenix,Maricopa,85008-,N/A,,124,98,1.6,-,98,1.6,-,98,1.6,-,98,1.6,-,98,1.6,-,1.61,0,N/A
Banks Elementary,public,3200 S Lead Flower Ave,Tucson,Pima,85735-,N/A,,58,97,1.7,-,97,1.7,-,91,1.7,-,97,1.7,-,97,3.4,-,3.45,0,N/A
Barbara B. Robey Elementary School,public,5340 N. Wigwam Creek Blvd,Litchfield Park,Maricopa,85340-,N/A,,131,97,3.1,-,97,3.1,-,96,3.1,-,97,3.1,-,97,3.1,-,3.05,0,N/A
Basha Elementary,public,3535 S. Basha Rd,Chandler,Maricopa,85248-,N/A,,89,96,4.5,-,97,3.4,-,96,4.5,-,97,3.4,-,99,1.1,-,6.74,0,N/A
Basis Tucson,charter,3825 E 2nd Street,Tucson,Pima,85716-,N/A,,90,97,3.3,-,97,3.3,-,94,5.6,-,97,3.3,-,94,5.6,-,5.56,1.1,N/A
Beaver Creek School District - 3525,public,4810 E. Beaver Creek Rd.,Rimrock,Yavapai,86335-,N/A,,32,91,3.1,-,97,3.1,-,88,3.1,-,97,3.1,-,97,3.1,-,3.13,0,N/A
Beaver Dam Elementary,public,P.o. Box 730,Beaver Dam,Mohave,86432-,N/A,,31,87,9.7,-,84,12.9,-,90,9.7,-,90,9.7,-,94,6.5,-,9.68,3.2,N/A
Bella Vista Elementary,public,801 N. Lenzner Ave,Sierra Vista,Cochise,85635-,N/A,,68,99,0,-,99,0,-,100,0,-,99,0,-,100,0,-,1.47,0,N/A
Bellair Elementary School,public,4701 West Grovers ,Glendale,Maricopa,85308-,N/A,,46,85,10.9,-,89,6.5,-,87,8.7,-,93,6.5,-,93,6.5,-,6.52,2.2,N/A
Benchmark School,charter,4120 E. Acoma Dr.,Phoenix,Maricopa,85032,N/A,,64,97,1.6,-,97,1.6,-,97,1.6,-,92,1.6,-,97,1.6,-,1.56,0,N/A
Bennett Academy,charter,2930 W Bethany Home Rd,Phoenix,Maricopa,85017-,N/A,,22,91,0,-,86,0,-,86,0,-,100,0,-,100,0,-,0,0,N/A
Benson Primary School,public,360 S Patagonia St.,Benson,Cochise,85602-,N/A,,95,95,4.2,-,97,2.1,-,89,8.4,-,99,0,-,93,5.3,-,10.53,0,N/A
Bernard Black,public,6550 S 27th Ave,Phoenix ,Maricopa,85041-,N/A,,108,95,0,-,95,0,-,95,0,-,95,0,-,97,0,-,0,0,N/A
Bfcs Gilbert Campus,charter,13717 S Val Vista Dr.,Gilbert,Maricopa,85296-,N/A,,78,79,20.5,-,82,17.9,-,77,23.1,-,83,16.7,-,82,17.9,-,23.08,0,N/A
Bfcs Power Campus,charter,22951 S. Power Rd.,Queen Creek,Maricopa,85142-,N/A,,95,79,21.1,-,80,20,-,80,20,-,81,18.9,-,84,15.8,-,25.26,0,N/A
Bfcs Queen Creek Campus,charter,22120 E Queen Creek Road,Queen Creek,Maricopa,85142-,N/A,,114,85,14.9,-,87,13.2,-,82,18.4,-,88,12.3,-,88,12.3,-,20.18,0,N/A
Bicentennial South Elementary School,public,7240 W Colter St,Glendale,Maricopa,85303-,N/A,,142,97,.7,-,99,.7,-,99,.7,-,100,0,-,100,0,-,.7,0,N/A
Big Park Community School,public,25 West Saddlehorn Road,Sedona,Yavapai,86351-,N/A,,35,91,8.6,-,91,8.6,-,86,11.4,-,91,8.6,-,91,8.6,-,11.43,0,N/A
Biltmore Prep,public,4601 North 34th Street,Phoenix,Maricopa,85018-,N/A,,101,92,6.9,-,92,6.9,-,92,6.9,-,92,6.9,-,93,6.9,-,6.93,0,N/A
Black Mountain Elementary School,public,Black Mountain Elementary School,Cave Creek,Maricopa,85327-,N/A,,52,88,11.5,-,88,11.5,-,88,11.5,-,94,5.8,-,94,5.8,-,11.54,0,N/A
Blackwater Community School,charter,3652 E. Blackwater School Road,Coolidge,Pinal,85128-,N/A,,78,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Blake Primary School ,public,701 S Navajo Ave ,Parker,La Paz,85344-,N/A,,157,96,3.8,-,97,3.2,-,97,2.5,-,97,3.2,-,100,0,-,2.55,0,N/A
Blenman Elementary,public,1695 N. Country Club Rd,Tucson,Pima,85716-,N/A,,91,96,1.1,-,98,1.1,-,99,1.1,-,100,0,-,100,0,-,1.1,0,N/A
Blessed Pope John Xxiii Catholic School,private,16235 N. 60th Street,Scottsdale,Maricopa,85254-,N/A,,61,93,6.6,-,93,6.6,-,93,6.6,-,95,4.9,-,95,4.9,-,6.56,0,N/A
Bloom Elementary,public,8310 E. Pima St,Tucson,Pima,85715-,N/A,,66,97,0,-,97,0,-,100,0,-,98,0,-,100,0,-,0,0,N/A
Blue Ridge Elementary School,public,1200 W. White Mountain Blvd,Lakeside,Navajo,85929-,N/A,,141,91,7.1,-,91,7.1,-,91,7.8,-,93,7.1,-,94,6.4,-,44.68,0,N/A
Bonillas,public,4757 E. Winsett ,Tucson,Pima,85711-,N/A,,75,97,1.3,-,100,0,-,96,1.3,-,99,1.3,-,99,1.3,-,1.33,2.7,N/A
Bonnie Brennan Elementary,public,Po Box 580,Winslow,Navajo,86047-,N/A,,83,99,1.2,-,99,1.2,-,100,0,-,99,1.2,-,100,0,-,1.2,0,N/A
Booth Fickett K8 Magnet School,public,450 S. Montego Drive,Tucson,Pima,85710-,N/A,,82,99,1.2,-,100,0,-,99,1.2,-,100,0,-,99,1.2,-,0,1.2,N/A
Borman Elementary School,public,6630 Lightning Drive,Tucson,Pima,85708-,N/A,,113,97,1.8,-,98,1.8,-,97,2.7,-,99,.9,-,98,1.8,-,.88,1.8,N/A
Borton Primary Magnet School,public,700 E 22nd St,Tucson,Pima,85713-,N/A,,64,97,1.6,-,97,1.6,-,98,1.6,-,98,1.6,-,100,0,-,3.13,0,N/A
Boulder Creek Elementary,public,140 S Gilbert Rd,Gilbert,Maricopa,85234-,N/A,,75,89,9.3,-,91,9.3,-,91,9.3,-,92,8,-,95,5.3,-,9.33,0,N/A
Boulder Creek Elementary School,public,22801 N. 22nd Street,Phoenix,Maricopa,85024-,N/A,,94,99,1.1,-,95,5.3,-,94,6.4,-,94,6.4,-,94,6.4,-,4.26,1.1,N/A
Bret Tarver Elementary,public,4308 North 51st Avenue,Phoenix,Maricopa,85031-,N/A,,167,98,0,-,99,0,-,99,0,-,99,0,-,99,0,-,0,0,N/A
Bright Beginnings School,charter,400 N. Andersen Blvd.,Chandler,Maricopa,85286-,N/A,,67,94,6,-,91,9,-,93,7.5,-,91,9,-,93,7.5,-,10.45,0,N/A
Brinton Elementary School,public,11455 E Sunland Ave,Mesa,Maricopa,85208-7705,N/A,,71,96,4.2,-,97,2.8,-,97,2.8,-,97,2.8,-,97,2.8,-,2.82,0,N/A
Broadmor,public,311 E Aepli Drive,Tempe,Maricopa,85282-,N/A,,117,96,4.3,-,96,4.3,-,97,3.4,-,97,2.6,-,97,3.4,-,5.13,0,N/A
Brunson-lee Elementary,public,1350 N. 48th Street,Phoenix,Maricopa,85008-,N/A,,74,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Buckeye Elementary School,public,211 South 7th St.,Buckeye,Maricopa,85326-,N/A,,75,88,12,-,88,12,-,88,12,-,88,12,-,88,12,-,12,0,N/A
Burk Elementary School,public,545 North Burk St. ,Gilbert,Maricopa,85234-,N/A,,61,93,4.9,-,93,4.9,-,93,4.9,-,95,4.9,-,93,6.6,-,6.56,0,N/A
Burke Basic Elementary School,charter,131 East Southern Avenue,Mesa,Maricopa,85201-,N/A,,158,99,0,-,99,0,-,99,0,-,100,0,-,99,0,-,0,0,N/A
Bush Elementary,public,4925 E. Ingram St,Mesa,Maricopa,85205-,N/A,,104,93,6.7,-,92,7.7,-,92,7.7,-,94,5.8,-,100,0,-,8.65,0,N/A
Butterfield Elementary,public,3400 W. Massingale Rd.,Tucson,Pima,85741-,N/A,,84,98,1.2,-,95,2.4,-,95,2.4,-,98,2.4,-,98,1.2,-,3.57,0,N/A
Butterfield Elementary School,public,43800 West Honeycutt Rd,Maricopa,Pinal,85138-,N/A,,99,94,6.1,-,97,3,-,96,4,-,97,3,-,98,2,-,7.07,0,N/A
C. J. Jorgensen,public,1701 W. Roeser Rd.,Phoenix,Maricopa,85041-,N/A,,65,100,0,-,100,0,-,98,0,-,100,0,-,100,0,-,0,0,N/A
C. W. Mcgraw,public,2345 Arizona Avenue,Yuma,Yuma,85364-,N/A,,118,96,0,-,96,0,-,95,0,-,100,0,-,97,0,-,0,0,N/A
C.e. Rose,public,710 W. Michigan,Tucson,Pima,85714-,N/A,,98,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
C.i. Waggoner,public,1050 E Carver Rd,Tempe,Maricopa,85284-,N/A,,92,96,4.3,-,97,3.3,-,97,3.3,-,97,3.3,-,100,0,-,6.52,0,N/A
C.w. Harris,public,2252 N. 55th Ave,Phoenix,Maricopa,85035-,N/A,,116,99,0,-,96,4.3,-,99,.9,-,100,0,-,100,0,-,0,.9,N/A
Cactus View Elementary,public,17602 N. Central Ave,Phoenix,Maricopa,85022-,N/A,,128,92,3.9,-,95,3.9,-,95,4.7,-,96,3.9,-,96,3.9,-,5.47,0,N/A
Cactus Wren Elementary,public,9650 N. 39th Ave.,Phoenix,Maricopa,85051-,N/A,,53,98,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Calibre Academy,charter,15688 W Acoma,Surprise,Maricopa,85379-,N/A,,109,94,6.4,-,94,5.5,-,94,6.4,-,94,5.5,-,94,5.5,-,6.42,.9,N/A
Calibre Academy,charter,4744 W Grovers Ave,Glendale,Maricopa,85306-,N/A,,48,94,6.3,-,92,8.3,-,94,6.3,-,92,8.3,-,94,6.3,-,8.33,0,N/A
Cambridge Academy East,charter,9412 E. Brown Rd.,Mesa,Maricopa,85207-,N/A,,34,91,8.8,-,91,8.8,-,91,8.8,-,91,8.8,-,91,8.8,-,8.82,0,N/A
Camelback Academy,charter,7634 W Camelback Rd,Glendale,Maricopa,85303-,N/A,,71,94,5.6,-,96,4.2,-,86,14.1,-,93,7,-,99,1.4,-,9.86,1.4,N/A
Camp Mohave,public,1797 E. La Entrada,Fort Mohave,Mohave,86426-,N/A,,68,85,0,-,81,0,-,93,0,-,97,0,-,99,0,-,0,0,N/A
Camp Verde Elementary School,public,200 Camp Lincoln Rd,Camp Verde,Yavapai,86322-,N/A,,104,79,7.7,-,83,6.7,-,79,7.7,-,88,5.8,-,93,4.8,-,8.65,0,N/A
Canyon Breeze Elementary,public,11675 W. Encanto Blvd,Avondale,Maricopa,85392-,N/A,,80,90,6.3,-,93,6.3,-,91,6.3,-,93,6.3,-,99,0,-,6.25,0,N/A
Canyon De Chelly Elementary,public,Box 587,Chinle,Apache,86503-587,N/A,,64,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Canyon Elementary,public,5490 W Paradise Ln,Glendale,Maricopa,85306-,N/A,,37,92,5.4,-,95,2.7,-,92,5.4,-,95,2.7,-,97,2.7,-,2.7,2.7,N/A
Canyon Pointe Academy,charter,4941 W. Union Hills Dr,Glendale,Maricopa,85308-,N/A,,65,94,6.2,-,91,6.2,-,91,7.7,-,94,6.2,-,94,6.2,-,7.69,0,N/A
Canyon Ridge,public,17359 W. Surprise Farms Loop N,Surprise,Maricopa,85388-,N/A,,82,79,7.3,-,82,6.1,-,80,6.1,-,88,6.1,-,91,6.1,-,6.1,2.4,N/A
Canyon Rim Elem,public,3045 S. Canyon Rim ,Mesa,Maricopa,85212-,N/A,,109,97,1.8,-,96,2.8,-,98,1.8,-,95,4.6,-,99,.9,-,5.5,0,N/A
Canyon View,public,5725 N. Sabino Canyon Rd.,Tucson,Pima,85750-,N/A,,47,94,6.4,-,94,6.4,-,89,10.6,-,98,2.1,-,100,0,-,12.77,0,N/A
Capitol Elementary School,public,330 N. 16th Ave,Phoenix,Maricopa,85007-,N/A,,72,99,0,-,97,0,-,97,0,-,97,0,-,99,0,-,0,0,N/A
Career Success Sage,charter,3120 N. 32nd Street,Phoenix,Maricopa,85018-,N/A,,25,96,0,-,96,0,-,96,0,-,96,0,-,84,0,-,0,0,N/A
Carlson Elementary,public,5400 S. White Dr,Chandler,Maricopa,85249-,N/A,,118,93,6.8,-,93,6.8,-,92,7.6,-,94,5.1,-,96,4.2,-,30.51,0,N/A
Carmichael,public,3555 Fry Blvd,Sierra Vista,Cochise,85635-,N/A,,58,95,3.4,-,97,3.4,-,97,3.4,-,97,3.4,-,100,0,-,3.45,0,N/A
Carminati,public,4001 S. Mcallister ,Tempe,Maricopa,85282-,N/A,,71,96,2.8,-,96,2.8,-,97,2.8,-,97,2.8,-,97,2.8,-,2.82,0,N/A
Carol G. Peck Elementary School,public,5810 N. 49th Avenue,Glendale,Maricopa,85301-,N/A,,167,99,0,-,99,0,-,99,0,-,100,0,-,100,0,-,0,0,N/A
Carol Rae Ranch Elementary,public,3777 E. Houston Ave,Gilbert,Maricopa,85234-,N/A,,68,94,4.4,-,96,4.4,-,94,5.9,-,96,2.9,-,97,2.9,-,5.88,0,N/A
Carrillo Magnet School,public,440 S. Main Ave.,Tucson,Pima,85701-,N/A,,49,100,0,-,100,0,-,98,2,-,100,0,-,100,0,-,2.04,0,N/A
Cartwright Elementary,public,2825 N 59th Ave,Phoenix,Maricopa,85035-,N/A,,109,98,.9,-,98,1.8,-,99,.9,-,99,0,-,100,0,-,0,1.8,N/A
