SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HIB,PCT_EXEMPT_HIB,PCT_COMPLIANCE_HIB,PCT_IMMUNE_HEPA,PCT_EXEMPT_HEPA,PCT_COMPLIANCE_HEPA,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Los Amigo's Child Care and Activity Center,N/A,1300 W SAINT MARYS RD UNIT 11300,TUCSON,PIMA,85745,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Los Bukies House,N/A,288 W PLACITA CASAS BONITAS,TUCSON,PIMA,85706,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Los Ninos Del Valle Preschool And Child Care Center,N/A,780 S PARK CENTRE AVE,GREEN VALLEY,PIMA,85614,n,n/a,65,97,0,96.9,99,0,99,100,0,100,100,0,100,94,0,94,100,0,100,96.9,0,97,0,0,0
Los Ninos Sunnyside Head Start,N/A,5445 S ALVERNON WAY,TUCSON,PIMA,85706,n,n/a,50,98,0,98,100,0,100,100,0,100,100,0,100,76,0,76,100,0,100,100,0,100,0,0,0
Lourdes Catholic School,N/A,555EPATAGONIA RD,NOGALES,SANTA CRUZ,85621,n,n/a,25,96,4,100,100,0,100,100,0,100,100,4,100,52,4,52,96,4,100,100,0,100,0,0,0
Love Of Christ Preschool,N/A,1525 N POWER RD,MESA,MARICOPA,85205,n,n/a,88,94,4.5,98.9,91,5.7,97,94,5.7,100,97,6.8,100,92,6.8,99,90,6.8,97,95.5,4.5,100,9.1,1.1,9.1
Love This Day School,N/A,4517 E 29TH ST,TUCSON,PIMA,85711,n,n/a,37,100,0,100,100,0,100,92,0,92,100,0,100,0,0,0,100,0,100,91.9,0,92,0,0,0
Loving Care Day Care Center,N/A,150 N CENTRAL AVE,AVONDALE,MARICOPA,85323,n,n/a,90,94,0,94.4,94,0,94,97,0,97,94,0,94,100,0,100,98,0,98,96.7,0,97,0,0,0
Lowell,N/A,920 E BROADWAY RD,MESA,MARICOPA,85204,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Lsd #65 Littleton Elementary School Preschool,N/A,1252 S AVONDALE BLVD,AVONDALE,MARICOPA,85323,y,rn,127,98,.8,99.2,100,0,100,99,.8,100,99,.8,100,98,.8,99,99,.8,100,99.2,.8,100,.8,.8,.8
Luke Elementary School,N/A,7300 N DYSART RD,GLENDALE,MARICOPA,85307,y,lpn,42,98,0,97.6,98,0,98,98,0,98,98,0,98,95,0,95,98,0,98,97.6,0,98,0,0,0
Lulu's Daycare,N/A,4214 W NANCY LN,PHOENIX,MARICOPA,85041,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Luz Child Care,N/A,2217 E WALNUT ST,TUCSON,PIMA,85706,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Luz's Child Care,N/A,4123 W 21ST ST,YUMA,YUMA,85364,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
M.l.king,N/A,4615 S 22ND ST,PHOENIX,MARICOPA,85040,y,lpn,215,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
M.s.d.#18 - Fairbanks Learning Connections Prescho,N/A,1 FAIRBANKS RD,MORENCI,GREENLEE,85540,n,n/a,133,87,1.5,88,90,1.5,91,85,1.5,87,96,1.5,98,90,1.5,90,96,1.5,98,84.2,1.5,86,1.5,0,1.5
M.s.d.#21 - Arthur M. Hamilton - Murphy Head Start,N/A,2020 W DURANGO ST,PHOENIX,MARICOPA,85009,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
M.s.d.#21 - Jack L. Kuban Head Start,N/A,3201 W SHERMAN ST,PHOENIX,MARICOPA,85009,n,n/a,33,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
M.s.d.#21 - Murphy Head Start - Alfred F. Garcia School,N/A,1441 S 27TH AVE,PHOENIX,MARICOPA,85009,n,n/a,33,100,0,100,100,0,100,100,0,100,100,0,100,94,0,94,100,0,100,100,0,100,0,0,0
M.s.d.#21 - W.r. Sullivan School Head Start,N/A,2 N 31ST AVE,PHOENIX,MARICOPA,85009,n,n/a,49,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
M.s.m.u.s.d.#8 - First Avenue Preschool And Handicap,N/A,914 NORTH FIRST AVENUE,SAN MANUEL,PINAL,85631,n,n/a,57,97,0,96.5,93,0,93,91,0,91,93,0,93,72,0,72,95,0,95,89.5,0,90,0,0,0
M.s.m.u.s.d.#8 - Mammoth Elementary Preschool,N/A,111 W DUNGAN DR,MAMMOTH,PINAL,85618,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
M.u.s.d. #4 - Whitman - M E L P,N/A,1829 N GRAND,MESA,MARICOPA,85201,y,rn,34,91,2.9,94.1,97,0,97,94,0,94,97,0,97,91,0,91,94,0,94,94.1,2.9,97,2.9,0,2.9
M.u.s.d.#20 - Saddleback Elementary School,N/A,18600 N PORTER RD,MARICOPA,PINAL,85138,y,rn,136,96,3.7,99.3,96,3.7,100,97,2.9,100,97,4.4,100,74,4.4,74,96,4.4,100,97.1,2.9,100,2.2,0,2.9
M.u.s.d.#4 - Adams M E L P,N/A,738 S LONGMORE,MESA,MARICOPA,85202,y,rn,32,97,0,96.9,100,0,100,100,0,100,100,0,100,97,0,97,100,0,100,100,0,100,0,0,0
M.u.s.d.#4 - Eisenhower,N/A,848 N MESA DR,MESA,MARICOPA,85201,y,rn,34,100,0,100,97,0,97,100,0,100,100,0,100,97,0,97,100,0,100,100,0,100,0,0,0
M.u.s.d.#4 - Falcon Hills - Kids Corner And Pre-k,N/A,1645 N STERLING,MESA,MARICOPA,85207,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
M.u.s.d.#4 - Hermosa Vista - Kids Corner And Pre-k,N/A,2626 N 24TH ST,MESA,MARICOPA,85213,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
M.u.s.d.#4 - Jordan Center For Early Childhood,N/A,3320 N CARRIAGE LN,CHANDLER,MARICOPA,85224,y,rn,401,95,3,97.8,94,4.7,99,96,3.5,100,96,4.2,99,95,4.2,99,95,4.2,99,94.5,4,99,6,6,3.2
M.u.s.d.#4 - Keller  Kids Corner,N/A,1445 E HILTON AVE,MESA,MARICOPA,85204,y,rn,98,98,2,100,98,2,100,99,1,100,97,1,99,96,1,99,98,1,99,99,1,100,4.1,0,1
M.u.s.d.#4 - Longfellow - M E L P,N/A,345 S HALL,MESA,MARICOPA,85204,y,rn,33,97,3,100,97,3,100,97,3,100,97,3,100,88,3,91,97,3,100,97,3,100,3,0,3
M.u.s.d.#4 - Mesa Education Center,N/A,855 W 8TH AVE,MESA,MARICOPA,85210,n,n/a,90,94,5.6,100,96,4.4,100,96,4.4,100,99,5.6,100,93,5.6,100,94,5.6,100,95.6,4.4,100,7.8,1.1,4.4
M.u.s.d.#4 - Red Mountain Ranch - Kids Corner/ Preschool,N/A,6650 E RAFTRIVER ST,MESA,MARICOPA,85215,y,n/a,26,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
M.u.s.d.#4 - Stevenson - Pre-k - M E L P,N/A,638 S 96TH ST,MESA,MARICOPA,85208,n,n/a,34,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
M.u.s.d.#4 - Whittier - M E L P,N/A,733 N LONGMORE,MESA,MARICOPA,85201,y,rn,34,97,0,97.1,100,0,100,100,0,100,100,2.9,100,100,2.9,100,97,2.9,100,97.1,0,97,0,0,0
M.u.s.d.#40 - Little Vandal Preschool,N/A,4739 E RAGUS RD,MIAMI,GILA,85539,n,n/a,53,98,1.9,100,98,1.9,100,98,1.9,100,98,1.9,100,87,1.9,89,91,1.9,93,98.1,1.9,100,1.9,0,0
M.u.s.d.#6 - Peec Preschool At Estes Elementary,N/A,11279 W GRIER RD STE 100,MARANA,PIMA,85653,y,rn,127,95,0,95.3,97,.8,98,98,0,98,98,.8,98,79,.8,79,97,.8,98,96.1,0,96,.8,0,.8
M.u.s.d.#6 - Roadrunner Preschool,N/A,16651 W CALLE CARMELA,MARANA,PIMA,85653,n,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
M.u.s.d.#6 - Twin Peaks Preschool,N/A,7995 W TWIN PEAKS RD,TUCSON,PIMA,85743,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Madenci Child Care Group Home,N/A,2845 E 2ND ST,TUCSON,PIMA,85716,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Madison Christian Children's Center,N/A,6202 N 12TH ST,PHOENIX,MARICOPA,85014,n,n/a,40,98,2.5,100,95,2.5,98,98,2.5,100,98,2.5,100,95,2.5,98,98,2.5,100,97.5,2.5,100,2.5,0,0
Madison Traditonal Academy,N/A,1431 E CAMPBELL AVE,PHOENIX,MARICOPA,85014,n,n/a,22,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Magic Keys To Learning Children's Development Center,N/A,3450 E VAN BUREN ST,PHOENIX,MARICOPA,85008,n,n/a,45,89,2.2,91.1,78,2.2,80,80,2.2,82,89,2.2,91,78,2.2,80,89,2.2,91,88.9,0,89,4.4,0,4.4
Magic Moments Learning Center,N/A,4050 E GRANT RD,TUCSON,PIMA,85712,n,n/a,32,91,0,90.6,100,0,100,91,0,91,100,0,100,56,0,56,100,0,100,87.5,0,88,0,0,0
Magic Rainbow,N/A,4329 W 20TH PL,YUMA,YUMA,85364,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Magical Journey Learning Center Preschool/daycare,N/A,1241 E CHANDLER BLVD STE 115,PHOENIX,MARICOPA,85048,n,n/a,32,88,9.4,96.9,81,15.6,97,91,6.3,97,81,15.6,97,81,15.6,97,81,15.6,97,84.4,12.5,97,15.6,0,6.3
Magical Star Preschool,N/A,2232 N 36TH ST,PHOENIX,MARICOPA,85008,n,n/a,44,75,2.3,77.3,89,2.3,91,98,2.3,100,98,2.3,100,68,2.3,71,98,2.3,100,100,0,100,2.3,0,2.3
Maine Consolidated School,N/A,10 N SPRING VALLEY RD.,PARKS,COCONINO,86018,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maldonado Amelia Elementary School,N/A,3535 W MESSALA WAY,TUCSON,PIMA,85746,y,rn,25,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0,100,0,100,100,0,100,0,0,0
Mammoth Head Start,N/A,111 W DUNGAN DR,MAMMOTH,PINAL,85618,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Manuel Demiguel Elementary,N/A,3500 S GILLENWATER DR,FLAGSTAFF,COCONINO,86005,y,rn,23,96,4.3,100,96,4.3,100,96,4.3,100,96,4.3,100,0,4.3,0,96,4.3,100,95.7,4.3,100,4.3,0,4.3
Maple Bear Tempe Early Learning Center,N/A,1255 W ELLIOT RD,TEMPE,MARICOPA,85284,n,n/a,60,93,3.3,96.7,95,3.3,98,97,3.3,100,93,3.3,97,88,3.3,92,93,3.3,97,93.3,3.3,97,3.3,0,3.3
Marana Head Start,N/A,13660 N MCDUFF RD,MARANA,PIMA,85653,n,n/a,44,98,0,97.7,98,0,98,100,0,100,96,0,96,68,0,68,100,0,100,100,0,100,0,0,0
Marana High School Aka Tiger Cub Learning Center,N/A,12000 W EMIGH RD,TUCSON,PIMA,85743,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Margie's Child Care,N/A,6030 W BEVERLY LN,GLENDALE,MARICOPA,85306,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maria Montessori Schools L L C,N/A,16751 E GLENBROOK BLVD,FOUNTAIN HILLS,MARICOPA,85268,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maria's Day_care,N/A,2101 E 13TH ST,DOUGLAS,COCHISE,85607,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maricopa Center For Adolescent Parents,N/A,2830 W GLENDALE AVE STE 28,PHOENIX,MARICOPA,85051,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maricopa County Human Serv Head Start Zero - Five Program Care Partnership (ehs),N/A,466 S BELLVIEW,MESA,MARICOPA,85204,n,n/a,25,96,4,100,96,4,100,96,4,100,96,4,100,72,4,76,96,4,100,100,0,100,4,0,4
Maricopa County Human Services -  Lindbergh 1 And 2 Head Start,N/A,930 S LAZONA DR,MESA,MARICOPA,85204,n,n/a,39,97,0,97.4,97,0,97,100,0,100,100,0,100,97,0,97,97,0,97,100,0,100,0,0,0
Maricopa County Human Services - Compadre High School Early Head Start,N/A,500 W GUADALUPE RD,TEMPE,MARICOPA,85283,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maricopa County Human Services - Edison - Zero  Five Program,N/A,545 S HORNE,MESA,MARICOPA,85204,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maricopa County Human Services - First Presbyterian Church Head Start/early Head Start,N/A,161 N MESA DR,MESA,MARICOPA,85201,n,n/a,27,100,0,100,100,0,100,100,0,100,100,0,100,89,0,89,93,0,93,100,0,100,0,0,0
Maricopa County Human Services - Gilbert Head Start,N/A,44 N OAK ST,GILBERT,MARICOPA,85233,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maricopa County Human Services - Guadalupe Head Start,N/A,9401 S AVENIDA DEL YAQUI,GUADALUPE,MARICOPA,85283,n,n/a,26,96,0,96.2,100,0,100,100,0,100,100,0,100,92,0,92,100,0,100,100,0,100,0,0,0
Maricopa County Human Services - Hamilton Head Start,N/A,130 N HAMILTON ST OFC 26,CHANDLER,MARICOPA,85225,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maricopa County Human Services - Hawthorne Head Start,N/A,630 N HUNT DR,MESA,MARICOPA,85203,n,n/a,34,97,2.9,100,97,2.9,100,100,0,100,100,0,100,91,0,91,97,0,97,100,0,100,0,0,0
Maricopa County Human Services - Holmes -  Zero Five Program,N/A,948 S HORNE,MESA,MARICOPA,85204,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maricopa County Human Services - Jefferson Head Start,N/A,120 S JEFFERSON AVE,MESA,MARICOPA,85208,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maricopa County Human Services - Lincoln Head Start,N/A,930 S SIRRINE RM 50,MESA,MARICOPA,85210,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maricopa County Human Services - Longfellow Head Start,N/A,345 S HALL RM 25,MESA,MARICOPA,85204,n,n/a,38,95,2.6,97.4,95,2.6,97,97,2.6,100,95,2.6,97,95,2.6,97,95,2.6,97,97.4,2.6,100,2.6,0,2.6
Maricopa County Human Services - North Tempe Head Start I And Ii,N/A,1555 N BRIDALWREATH ST,TEMPE,MARICOPA,85281,n,n/a,26,96,0,96.2,100,0,100,100,0,100,96,0,96,89,0,89,100,0,100,100,0,100,0,0,0
Maricopa County Human Services - Paiute Head Start,N/A,6535 E OSBORN RD,SCOTTSDALE,MARICOPA,85251,n,n/a,25,96,0,96,100,0,100,100,0,100,96,0,96,96,0,96,100,0,100,100,0,100,0,0,0
Maricopa County Human Services - Palm Lane Head Start,N/A,660 S PALM LN,CHANDLER,MARICOPA,85225,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maricopa County Human Services - Redbird Head Start,N/A,1020 S EXTENSION RD RM T-3,MESA,MARICOPA,85210,n,n/a,38,100,0,100,100,0,100,100,0,100,100,0,100,97,0,97,100,0,100,100,0,100,0,0,0
Maricopa County Human Services - Son Rise Community Church Head Start,N/A,800 W GALVESTON ST,CHANDLER,MARICOPA,85225,n,n/a,27,93,0,92.6,100,0,100,100,0,100,96,0,96,85,0,85,100,0,100,100,0,100,0,0,0
Maricopa County Human Services - Stevenson Head Start,N/A,638 S 96TH ST RM H-6,MESA,MARICOPA,85208,n,n/a,40,98,0,97.5,98,0,98,100,0,100,100,0,100,98,0,98,98,0,98,97.5,0,98,0,0,0
Maricopa County Human Services - Taft Elementary S,N/A,9800 E QUARTERLINE RD,MESA,MARICOPA,85207,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maricopa County Human Services - Thew Head Start,N/A,2130 E HOWE AVE,TEMPE,MARICOPA,85281,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maricopa County Human Services - Webster Head Start,N/A,202 N SYCAMORE,MESA,MARICOPA,85201,n,n/a,36,97,0,97.2,100,0,100,100,0,100,100,0,100,83,0,83,97,0,97,100,0,100,0,0,0
Maricopa County Human Services - Westside Multi Generational Head Start,N/A,715 W 5TH ST RM 137,TEMPE,MARICOPA,85281,n,n/a,22,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Maricopa County Human Services - Whitman -  Zero Five Program,N/A,1829 N GRAND,MESA,MARICOPA,85201,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Maricopa Head Start,N/A,44931 W EDWARDS RD,MARICOPA,PINAL,85139,n,n/a,34,97,2.9,100,97,2.9,100,97,2.9,100,97,2.9,100,82,2.9,85,97,2.9,100,97.1,2.9,100,2.9,0,2.9
Mariita's Child Care,N/A,526 W CALLE GARCIA,TUCSON,PIMA,85706,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Marion Donaldson Elementary School,N/A,2040 W OMAR DR,TUCSON,PIMA,85704,n,n/a,32,97,3.1,100,97,3.1,100,97,3.1,100,97,12.5,100,81,12.5,81,88,12.5,100,100,0,100,12.5,0,3.1
Marmion Childcare,N/A,7017 S 6TH AVE,TUCSON,PIMA,85756,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Mary A. Otondo,N/A,2251 S OTONDO DR,YUMA,YUMA,85365,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Mary's Little Lambs,N/A,100 N WARREN AVE,WINSLOW,NAVAJO,86047,n,n/a,34,94,0,94.1,100,0,100,100,0,100,100,0,100,94,0,94,100,0,100,100,0,100,0,0,0
Marybelle Mccorkle,N/A,4455 S MISSION RD,TUCSON,PIMA,85746,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Mayer Elementary School,N/A,12568 E MAIN ST,MAYER,YAVAPAI,86333,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Mccormick Preschool,N/A,6018 N GRANITE REEF RD,SCOTTSDALE,MARICOPA,85250,n,n/a,64,97,3.1,100,95,4.7,100,97,3.1,100,97,4.7,100,97,4.7,100,95,4.7,100,96.9,3.1,100,3.1,0,3.1
Melinas Child Care,N/A,3179 W 27TH LN,YUMA,YUMA,85364,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Melinda's 24hr Child Care,N/A,7720 W PUEBLO AVE,PHOENIX,MARICOPA,85043,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Melvin Sine Preschool,N/A,4932 W MYRTLE AVE,GLENDALE,MARICOPA,85301,y,lpn,68,100,0,100,100,0,100,100,0,100,100,0,100,99,0,99,100,0,100,100,0,100,0,0,0
Mensendick Head Start,N/A,5535 N 67TH AVE,GLENDALE,MARICOPA,85301,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Meridian Elementary,N/A,3900 S MOUNTAIN RD,MESA,MARICOPA,85212,y,rn,29,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Mesa Community College Children's Center,N/A,1833 W SOUTHERN AVE,MESA,MARICOPA,85202,n,n/a,52,94,1.9,96.2,98,1.9,100,98,1.9,100,98,1.9,100,96,1.9,98,96,1.9,98,100,0,100,1.9,0,1.9
Mesa Montessori,N/A,2830 S CARRIAGE LN,MESA,MARICOPA,85202,n,n/a,26,92,7.7,100,92,7.7,100,92,7.7,100,92,11.5,100,92,11.5,100,89,11.5,100,92.3,7.7,100,7.7,7.7,7.7
Mesquite High School,N/A,500 S MCQUEEN RD,GILBERT,MARICOPA,85233,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Metro Tech Child Care,N/A,1900 W THOMAS RD,PHOENIX,MARICOPA,85015,n,n/a,21,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Mi Escuelita Child Care,N/A,2747 W SOUTHERN AVE STE 4,TEMPE,MARICOPA,85282,n,n/a,30,90,3.3,93.3,93,0,93,93,6.7,100,97,6.7,100,83,6.7,90,93,6.7,100,93.3,6.7,100,6.7,0,6.7
Miami Early Head Start,N/A,131 N PLAZA CIR,MIAMI,GILA,85539,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Miami Head Start,N/A,131 N PLAZA CIR,MIAMI,GILA,85539,n,n/a,34,100,0,100,100,0,100,100,0,100,100,0,100,88,0,88,100,0,100,100,0,100,0,0,0
Michael Anderson Head Start,N/A,45 S 3RD AVE,AVONDALE,MARICOPA,85323,n,n/a,40,100,0,100,100,0,100,100,0,100,98,0,98,100,0,100,100,0,100,100,0,100,0,0,0
Milestones Preschool And Charter School_correct_data,N/A,4707 E ROBERT E LEE ST,PHOENIX,MARICOPA,85032,n,n/a,63,98,1.6,100,98,1.6,100,98,1.6,100,98,1.6,100,98,1.6,100,98,1.6,100,98.4,1.6,100,1.6,0,1.6
Mill Avenue Preschool,N/A,4431 S MILL AVE,TEMPE,MARICOPA,85282,n,n/a,62,84,0,83.9,82,1.6,84,84,1.6,86,87,1.6,89,61,1.6,63,81,1.6,82,79,0,79,1.6,0,0
Mindi's Tiny Tots Preschool And Daycare,N/A,11637 N 43RD DR,GLENDALE,MARICOPA,85304,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Mini Leaders Llc,N/A,13354 S SUNLAND GIN RD,ARIZONA CITY,PINAL,85123,n,n/a,36,97,2.8,100,97,2.8,100,97,2.8,100,97,2.8,100,100,2.8,100,97,2.8,100,97.2,2.8,100,2.8,0,2.8
Mini-skool Early Learning Centers #201,N/A,1702 S CRAYCROFT RD,TUCSON,PIMA,85711,n,n/a,42,100,0,100,100,0,100,100,0,100,100,0,100,76,0,76,100,0,100,100,0,100,0,0,0
Miramonte Day School,N/A,2837 E 22ND ST,TUCSON,PIMA,85713,n,n/a,42,98,2.4,100,98,2.4,100,98,2.4,100,98,2.4,100,98,2.4,100,98,2.4,100,97.6,2.4,100,2.4,0,2.4
Mis Manos Montessori School,N/A,100 W MAGEE RD,TUCSON,PIMA,85704,n,n/a,73,100,0,100,100,0,100,100,0,100,100,0,100,33,0,33,88,0,88,100,0,100,0,0,0
Miss Angela's Educational Child Care,N/A,3765 RUSH ST,BULLHEAD CITY,MOHAVE,86442,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Miss Molly's Preschool,N/A,2823 E CULLUMBER CT,GILBERT,MARICOPA,85234,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Mission Manor Head Start,N/A,6009 S SANTA CLARA AVE,TUCSON,PIMA,85706,n,n/a,98,100,0,100,100,0,100,100,0,100,100,0,100,81,0,81,100,0,100,100,0,100,0,0,0
Miyoung,N/A,5452 W. WHISPERING WIND DR.,GLENDALE,MARICOPA,85310,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Model Creel Elementary School,N/A,18912 W HAYS RANCH RD,KIRKLAND,YAVAPAI,86332,n,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Momma Lizzie's Child Care Group Home,N/A,635 SOUTH DESOTO STREET,FLORENCE,PINAL,85232,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Mona's Country Day School And Childcare,N/A,4421 S BASHA RD,CHANDLER,MARICOPA,85248,n,n/a,24,100,0,100,100,0,100,100,0,100,96,0,96,96,0,96,100,0,100,95.8,4.2,100,8.3,0,0
Monicas Day Care,N/A,2514 E 6TH ST,DOUGLAS,COCHISE,85607,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Montessori Academy,N/A,6050 N INVERGORDON RD,PARADISE VALLEY,MARICOPA,85253,n,n/a,57,98,1.8,100,98,1.8,100,98,1.8,100,98,1.8,100,98,1.8,100,98,1.8,100,98.2,1.8,100,1.8,0,0
"Montessori Center School, Inc.",N/A,8625 N 19TH AVE,PHOENIX,MARICOPA,85021,n,n/a,63,89,11.1,100,94,6.3,100,92,7.9,100,94,7.9,100,89,7.9,100,92,7.9,100,100,0,100,11.1,0,11.1
